pid,hid,housenum,p20ans,p21ans,p21area,p21area_siz,p21hhldsiz,p21gender,p21age1,p21school,p21mar,p21income1,p21job1,p21job2,p21relig1,ott_yes,ott_freq,ott_score,sns_yes,sns_freq_1,sns_freq_2,sns_freq_3,sns_freq_4,sns_score_1,sns_score_1,sns_score_1,sns_score_1,sns_score_all,p21d25040,p21d25041,p21d25042,p21d25043,p21d25044,p21d25045,p21d25046,p21d25047,p21d25048,p21d25049,p21d25050,p21d25051,p21d25052,p21d25053,p21d25054,p21d25055,p21d25056,p21d25057,p21d25058,p21d25059,p21d25060,pc_ability,p21d25061,p21d25062,p21d25063,p21d25064,p21d25065,p21d25066,p21d25067,p21d25068,p21d25070,p21d25071,p21d25072,p21d25073,p21d25074,p21d25075,p21d25076,p21d25077,p21d25078,p21d25079,p21d25080,p21d25081,p21d25082,p21d25083,p21d25084,p21d25085,p21d25086,smart_ability,p21h01001,p21h01002,p21h01003,p21h01004,p21h01005,p21h01006,p21h01007,p21h01008,p21h01009,p21h01010,esteem
57890001,578900,1,1,1,12,1,3,1,63,4,2,4,1,1,2,1,5,5,2, , , , ,0,0,0,0,0,3,3,4,4,3,4,2,3,3,3,4,5,3,4,4,4,3,3,4,3,3,3.428571429,4,3,3,4,4,4,4,3,4,5,4,4,3,2,3,3,3,4,4,3,3,4,4,3,3,3.52,3,4,2,3,2,3,3,3,1,1,32
57890002,578900,2,1,1,12,1,3,2,63,4,2,1,2, ,2,1,4,6,2, , , , ,0,0,0,0,0,2,2,3,3,4,4,2,3,4,4,2,2,3,5,5,4,4,2,2,2,2,3.047619048,4,5,5,5,4,4,3,4,4,2,5,4,2,2,3,4,4,3,3,2,4,2,2,2,2,3.36,3,4,1,3,2,2,4,3,2,1,32
57900001,579000,1,1,1,12,1,3,1,84,2,2,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,3,2,2,1,27
57900002,579000,2,1,1,12,1,3,2,78,2,2,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.08,2,3,2,2,3,3,3,2,2,2,27
57910001,579100,1,1,1,12,1,3,1,56,5,2,11,1,2,2,1,5,5,2, , , , ,0,0,0,0,0,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,4,5,4.666666667,5,5,5,5,5,5,4,4,5,5,4,4,4,4,5,4,4,4,4,4,4,3,2,2,1,4.04,4,4,2,3,1,2,2,3,2,2,30
57910002,579100,2,1,1,12,1,3,2,53,5,2,7,1,1,2,1,4,6,2, , , , ,0,0,0,0,0,4,4,5,5,5,5,4,4,3,3,4,4,4,4,3,4,4,5,3,4,4,4.047619048,5,5,5,5,5,4,4,4,5,4,4,4,3,2,4,4,4,4,3,3,3,2,2,1,1,3.6,4,3,1,3,2,3,3,3,2,2,31
57930002,579300,2,1,1,12,1,3,2,71,2,2,6,1,3,2,1,3,7,2, , , , ,0,0,0,0,0,3,3,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1.333333333,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4,2,3,2,1,1,2,2,1,1,1,29
57930003,579300,3,1,1,12,1,3,2,64,3,3,6,1,1,2,1,4,6,2, , , , ,0,0,0,0,0,2,3,3,3,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1.857142857,4,4,4,4,4,3,3,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1.96,3,2,3,2,2,1,1,2,1,1,25
57960001,579600,1,1,1,12,1,3,1,66,4,2,6,1,1,2,1,5,5,2, , , , ,0,0,0,0,0,4,4,3,3,4,4,3,4,5,4,4,4,3,3,4,4,4,4,3,4,4,3.761904762,5,5,5,5,5,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,3,2,1,1,1,3.8,3,4,4,3,2,2,2,4,4,2,23
57960002,579600,2,1,1,12,1,3,2,66,4,2,1,2, ,2,1,5,5,2, , , , ,0,0,0,0,0,3,3,4,4,3,4,3,4,5,4,4,3,4,4,5,3,4,4,3,3,3,3.666666667,4,4,4,5,4,3,4,4,4,3,4,4,4,3,4,5,5,4,4,3,3,2,2,1,1,3.52,4,3,1,2,1,4,3,3,2,1,33
57960003,579600,3,1,1,12,1,3,1,40,5,1,7,1,1,2,1,3,7,2, , , , ,0,0,0,0,0,5,5,5,5,5,5,5,4,4,5,5,4,5,5,5,5,4,5,5,5,5,4.80952381,5,5,5,5,5,5,5,4,5,4,4,4,4,5,4,4,4,4,5,5,4,4,3,2,2,4.24,3,4,3,4,3,3,4,3,2,2,30
57960004,579600,4,1,1,12,1,3,2,86,2,3,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.08,3,3,2,2,2,3,2,2,2,2,28
57970001,579700,1,1,1,12,1,2,1,79,2,2,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4,3,2,2,3,2,2,1,1,1,1,29
57970002,579700,2,1,1,12,1,2,2,72,2,2,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4,2,3,2,2,1,1,1,2,2,1,26
57980001,579800,1,1,1,12,1,2,1,79,2,2,3,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.32,3,3,2,3,1,3,3,2,2,1,32
57980002,579800,2,1,1,12,1,2,2,75,2,2,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2,3,3,1,3,2,2,2,3,3,2,27
57990001,579900,1,1,1,5,1,3,1,46,5,2,9,1,1,1,1,5,5,2, , , , ,0,0,0,0,0,5,4,4,5,5,4,5,5,5,5,4,4,4,3,5,5,5,4,4,4,4,4.428571429,5,4,4,5,5,5,3,3,4,4,4,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4.56,4,3,1,3,2,4,3,3,1,2,33
57990002,579900,2,1,1,5,1,3,2,43,4,2,1,2, ,1,1,4,6,1,4,4,4,4,6,6,6,6,6,4,3,5,4,4,4,3,3,4,4,4,4,3,5,4,4,4,3,3,3,3,3.714285714,5,5,5,5,5,4,4,4,4,4,3,3,4,4,5,4,4,4,4,4,3,3,1,1,1,3.72,3,4,2,3,2,4,3,4,3,2,29
57990003,579900,3,1,1,5,1,3,1,13,3,1,1,2, ,2,1,5,5,1,4,4,4,4,6,6,6,6,6,3,4,3,3,3,4,4,3,3,4,3,3,3,4,2,2,3,3,3,4,4,3.238095238,4,4,4,4,4,4,5,5,4,3,4,4,4,4,3,3,4,5,4,4,3,3,1,1,1,3.56,4,3,1,3,2,3,3,3,2,2,31
57990004,579900,4,1,1,5,1,3,2,11,2,1,1,2, ,2,1,5,5,2, , , , ,0,0,0,0,0,4,4,3,3,4,4,4,3,3,4,4,4,3,3,4,4,4,3,4,4,4,3.666666667,5,5,5,5,5,3,3,4,4,3,3,3,3,3,4,4,3,4,3,1,1,1,1,1,1,3.12, , , , , , , , , , ,#VALUE!
58000001,580000,1,1,1,12,1,3,1,56,5,2,9,1,1,2,1,5,5,2, , , , ,0,0,0,0,0,4,5,4,4,4,5,5,5,5,5,4,5,5,5,5,5,4,5,4,4,5,4.619047619,5,5,5,5,5,4,4,5,5,4,4,4,5,5,5,4,4,4,4,5,4,4,3,3,2,4.28,3,4,2,2,3,3,2,2,2,2,28
58000002,580000,2,1,1,12,1,3,2,56,4,2,1,2, ,2,1,5,5,2, , , , ,0,0,0,0,0,5,5,4,4,5,5,5,5,5,4,4,4,5,3,3,4,4,4,5,4,4,4.333333333,4,5,5,5,5,4,4,4,5,5,5,5,5,4,5,3,4,4,4,4,4,3,2,2,1,4.04,3,4,3,3,2,2,2,3,2,2,27
58000003,580000,3,1,1,12,1,3,1,30,5,1,7,1,1,2,1,5,5,1,5,6,6,6,5,4,4,4,4.25,5,5,4,4,5,5,5,4,4,5,5,5,5,5,4,4,4,4,5,3,3,4.428571429,5,5,5,5,5,4,4,5,5,4,4,5,5,5,5,5,4,4,5,4,3,3,4,2,1,4.24,2,3,3,3,2,2,2,2,3,2,25
58000004,580000,4,1,1,12,1,3,2,28,5,1,6,1,1,2,1,4,6,1,4,4,4,4,6,6,6,6,6,5,5,5,4,4,5,5,4,5,5,5,4,4,5,4,5,5,5,4,5,5,4.666666667,4,5,5,5,4,4,4,5,5,4,4,4,5,5,5,5,4,4,4,4,4,5,5,4,4,4.44,3,2,2,3,2,4,3,3,2,1,30
58010001,580100,1,0,1,12,1,3,1,56,4,2,7,1,1,2,1,3,7,2, , , , ,0,0,0,0,0,4,5,5,4,4,3,3,3,4,4,4,3,3,3,3,4,4,4,5,3,3,3.714285714,4,4,3,3,3,4,4,5,5,3,3,3,4,4,4,3,3,5,5,4,4,4,4,4,4,3.84,4,3,1,4,3,3,2,2,1,1,33
58010002,580100,2,1,1,12,1,3,2,56,4,2,7,1,1,2,1,4,6,2, , , , ,0,0,0,0,0,4,5,4,3,3,3,2,4,4,4,3,3,4,5,4,4,3,3,4,4,4,3.666666667,3,4,4,3,5,4,4,3,3,2,4,4,3,3,4,4,3,5,4,4,3,3,4,4,4,3.64,3,3,2,2,4,4,3,3,1,1,29
58010003,580100,3,1,1,12,1,3,1,30,5,1,6,1,1,1,1,3,7,1,6,6,6,6,4,4,4,4,4,5,5,5,4,4,4,5,5,5,5,5,5,3,4,4,5,5,5,4,5,5,4.619047619,4,5,4,4,5,5,4,4,3,3,5,5,5,5,4,4,5,5,4,4,3,5,5,5,5,4.4,3,4,1,3,3,2,3,3,1,1,31
58010004,580100,4,0,1,12,1,3,2,28,5,1,7,1,1,2,1,4,6,1,4,4,5,5,6,6,5,5,5.5,4,5,5,5,4,4,3,3,4,5,5,5,4,4,4,3,5,5,5,4,4,4.285714286,4,3,4,4,5,5,5,4,4,3,3,4,5,5,4,4,5,5,3,4,4,4,4,5,5,4.2,3,3,2,2,4,4,4,3,1,1,30
58020001,580200,1,1,1,12,1,3,1,50,5,2,7,1,1,2,1,4,6,1,6,6,9,6,4,4,1,4,3.25,4,5,5,4,4,4,3,3,4,4,5,4,3,3,3,4,5,3,3,3,3,3.761904762,4,4,5,5,3,3,4,4,4,3,3,4,4,4,3,3,4,4,5,3,3,4,4,4,4,3.8,3,3,4,4,3,3,2,3,3,3,24
58020002,580200,2,1,1,12,1,3,2,46,5,2,5,1,1,2,1,6,4,1,8,6,6,9,2,4,4,1,2.75,4,5,4,4,4,5,5,3,3,4,4,4,3,3,4,4,5,3,3,3,3,3.80952381,3,4,4,3,4,4,5,3,3,4,3,3,5,4,4,4,3,3,4,4,3,4,4,4,4,3.72,3,3,1,3,2,3,3,3,1,2,31
58020003,580200,3,1,1,12,1,3,2,12,2,1,1,2, ,2,1,3,7,1,7,7,7,7,3,3,3,3,3,4,4,5,5,4,4,3,3,4,5,4,5,5,3,3,4,4,3,3,4,4,3.952380952,4,3,3,5,5,4,4,4,3,3,5,4,4,3,3,4,5,3,3,3,4,4,4,4,4,3.8, , , , , , , , , , ,#VALUE!
58030001,580300,1,1,1,12,1,2,1,74,3,2,5,1,1,2,1,3,7,2, , , , ,0,0,0,0,0,2,3,3,2,2,3,3,3,3,2,1,1,2,2,2,1,2,2,2,1,1,2.047619048,4,4,4,3,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2.12,3,3,1,3,2,3,3,3,1,2,31
58030002,580300,2,1,1,12,1,2,2,69,2,2,4,1,1,2,1,6,4,2, , , , ,0,0,0,0,0,3,3,3,2,2,2,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2.238095238,3,3,4,4,2,3,3,2,2,3,3,2,2,3,2,2,2,2,1,2,2,2,1,2,2,2.36,3,3,2,3,1,3,3,3,1,1,32
58040001,580400,1,1,1,12,1,3,2,44,5,2,6,1,1,2,1,4,6,1,8,9,9,9,2,1,1,1,1.25,4,5,5,4,4,4,3,3,3,4,5,4,4,3,3,4,4,4,3,3,4,3.80952381,4,4,3,3,4,5,4,4,3,3,5,4,4,3,3,4,4,4,3,3,2,3,4,4,4,3.64,3,4,2,3,1,3,3,3,1,2,32
58040002,580400,2,1,1,12,1,3,1,52,5,2,7,1,1,2,1,5,5,2, , , , ,0,0,0,0,0,4,4,5,5,4,3,3,3,4,4,3,3,3,4,5,4,4,3,3,3,3,3.666666667,4,3,3,4,4,5,3,3,4,4,3,4,5,4,3,3,4,4,4,3,3,3,4,4,4,3.68,4,3,1,3,2,4,3,2,2,2,33
58040003,580400,3,1,1,12,1,3,1,14,3,1,1,2, ,2,1,6,4,1,6,6,6,5,4,4,4,5,4.25,4,5,5,5,4,4,4,4,5,5,5,5,4,4,4,4,5,5,5,4,4,4.476190476,4,5,5,4,4,4,5,5,4,4,5,4,4,4,5,5,5,5,4,4,3,4,4,4,4,4.32,3,4,1,3,2,4,3,3,2,2,32
58050001,580500,1,1,1,12,1,3,1,71,4,2,6,1,1,1,1,3,7,2, , , , ,0,0,0,0,0,4,4,5,4,4,3,3,4,4,3,5,5,4,4,3,3,4,4,3,4,4,3.857142857,4,3,4,4,3,3,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,3,3,3,3,2.76,3,2,2,2,3,3,4,3,3,3,25
58050002,580500,2,1,1,12,1,3,2,62,2,2,2,2, ,2,1,3,7,2, , , , ,0,0,0,0,0,4,4,3,3,4,5,4,4,3,3,4,4,4,3,3,5,4,4,4,3,3,3.714285714,4,3,3,4,5,4,4,3,3,4,4,3,3,5,4,4,3,3,3,5,4,4,3,3,3,3.64,3,4,3,3,3,2,2,3,3,3,24
58050003,580500,3,1,1,12,1,3,2,39,5,1,7,1,1,2,1,4,6,1,6,6,6,6,4,4,4,4,4,4,5,4,4,3,3,4,4,3,3,4,5,5,5,4,4,4,3,4,4,4,3.952380952,4,3,5,5,4,4,4,3,4,4,3,4,5,4,4,4,3,4,4,5,4,4,3,4,4,3.96,3,4,3,3,2,2,3,4,3,3,25
58050004,580500,4,1,1,12,1,3,1,11,2,1,1,2, ,2,1,6,4,2, , , , ,0,0,0,0,0,4,5,4,4,4,3,3,5,4,4,4,3,3,4,2,3,3,4,4,3,3,3.619047619,4,3,3,4,5,4,4,3,3,4,5,4,4,3,3,4,5,4,4,3,4,4,4,4,4,3.84, , , , , , , , , , ,#VALUE!
58060001,580600,1,0,1,12,1,3,1,41,5,2,7,1,1,1,1,3,7,2, , , , ,0,0,0,0,0,4,5,4,4,5,4,4,3,3,4,5,4,4,4,3,3,3,4,5,5,4,4,4,3,3,4,5,4,4,4,3,3,4,4,3,3,5,5,4,4,4,3,4,4,4,4,4,3.84,3,2,2,3,3,4,3,3,1,1,30
58060002,580600,2,0,1,12,1,3,2,41,5,2,6,1,1,2,1,4,6,1,6,6,7,6,4,4,3,4,3.75,5,4,4,4,3,3,5,4,4,4,3,3,3,4,4,4,3,3,4,4,4,3.761904762,3,4,4,3,4,5,4,4,3,3,4,4,4,3,3,4,4,3,3,4,4,5,4,4,4,3.76,3,3,1,2,2,3,3,4,1,1,30
58060003,580600,3,0,1,12,1,3,2,13,3,1,1,2, ,2,1,4,6,1,5,6,6,6,5,4,4,4,4.25,4,4,4,3,3,3,3,3,1,4,3,3,4,4,4,3,3,3,4,4,4,3.380952381,3,4,4,5,4,4,4,3,3,2,2,4,4,3,3,4,4,4,5,4,4,3,4,4,4,3.68,3,3,2,2,2,3,3,4,1,1,29
58070001,580700,1,1,1,12,1,3,1,44,4,1,7,1,1,2,1,6,4,1,8,9,9,9,2,1,1,1,1.25,4,4,3,3,2,4,4,3,3,3,4,4,2,3,3,2,3,3,4,3,4,3.238095238,4,4,4,3,3,3,4,4,5,4,3,3,4,4,3,3,4,4,4,3,3,3,4,4,4,3.64,3,3,3,2,2,3,3,3,3,3,25
58070002,580700,2,1,1,12,1,3,1,46,4,1,7,1,1,2,1,4,6,1,8,9,9,9,2,1,1,1,1.25,5,4,4,5,4,4,4,3,3,4,4,5,4,4,3,3,4,4,4,3,4,3.904761905,4,3,3,4,4,5,4,4,3,3,3,4,4,4,3,3,3,3,4,5,4,4,3,3,3,3.6,3,3,3,2,2,3,3,4,3,3,24
58070003,580700,3,1,1,12,1,3,2,73,2,3,2,2, ,2,1,5,5,2, , , , ,0,0,0,0,0,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1.523809524,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1.68,3,3,3,2,2,3,3,3,3,3,25
58080001,580800,1,1,1,12,1,3,1,42,5,2,7,1,1,2,1,4,6,1,5,6,9,6,5,4,1,4,3.5,4,4,5,4,4,4,3,3,3,4,3,3,3,4,4,4,4,3,3,4,4,3.666666667,4,4,4,5,5,4,4,3,3,4,4,3,4,5,4,4,4,3,3,4,4,4,3,4,4,3.88,3,2,2,3,3,4,3,3,1,1,30
58080002,580800,2,1,1,12,1,3,2,38,5,2,8,1,1,1,1,4,6,1,6,6,9,9,4,4,1,1,2.5,4,3,3,4,4,5,4,4,3,3,4,4,3,3,4,5,4,4,4,4,4,3.80952381,4,3,3,4,4,4,3,5,4,4,4,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3.56,2,3,3,2,2,3,3,3,2,2,26
58080003,580800,3,1,1,12,1,3,1,12,2,1,1,2, ,2,1,4,6,2, , , , ,0,0,0,0,0,4,3,3,2,2,3,3,4,3,3,3,2,2,2,2,3,3,4,3,3,3,2.857142857,4,3,3,4,4,4,3,3,2,3,3,2,3,3,3,2,3,3,4,3,3,3,3,3,3,3.08, , , , , , , , , , ,#VALUE!
58090001,580900,1,1,1,12,1,3,1,53,4,2,8,1,1,1,1,5,5,1,8,9,9,9,2,1,1,1,1.25,4,3,3,5,4,4,3,3,4,5,3,3,3,4,5,4,4,3,3,3,4,3.666666667,4,5,4,4,3,3,5,4,4,3,3,4,5,4,4,3,3,4,5,4,3,4,4,4,4,3.88,3,4,2,3,1,4,3,3,2,2,32
58090002,580900,2,1,1,12,1,3,2,46,4,2,8,1,1,2,1,5,5,1,8,9,9,9,2,1,1,1,1.25,3,5,4,4,3,3,3,4,5,3,3,3,4,4,3,3,3,4,4,4,4,3.619047619,4,4,5,4,4,4,3,3,4,5,4,4,3,3,4,4,5,4,3,3,4,4,5,4,4,3.92,3,4,2,3,3,4,3,3,2,3,29
58090003,580900,3,1,1,12,1,3,2,23,5,1,6,1,1,2,1,1,9,1,8,9,9,9,2,1,1,1,1.25,3,4,4,5,4,4,4,3,3,4,4,4,3,5,4,4,4,4,3,3,4,3.80952381,4,4,4,3,3,4,4,5,4,3,5,4,4,4,3,3,4,4,5,4,4,3,4,4,4,3.88,3,4,2,3,2,4,3,3,2,2,31
58090004,580900,4,1,1,12,1,3,2,21,5,1,1,2, ,2,1,3,7,1,8,9,9,9,2,1,1,1,1.25,4,4,3,3,5,5,4,4,4,3,3,3,4,4,2,2,3,4,4,3,3,3.523809524,4,4,4,4,4,3,4,5,4,4,3,3,3,4,4,5,4,4,3,3,4,4,4,3,3,3.76,4,3,1,3,2,4,3,3,3,3,30
58100001,581000,1,1,1,12,1,3,1,56,4,2,6,1,1,2,1,5,5,1,8,9,9,9,2,1,1,1,1.25,4,4,3,3,3,3,4,5,5,5,4,4,4,3,3,3,4,4,4,3,3,3.714285714,4,4,4,3,3,3,4,4,3,3,4,4,4,3,3,3,4,4,4,2,3,3,4,4,4,3.52,3,3,1,4,2,3,3,4,2,2,30
58100002,581000,2,1,1,12,1,3,2,52,4,2,6,1,1,2,1,5,5,1,8,9,9,9,2,1,1,1,1.25,4,5,5,4,4,3,3,4,2,3,5,4,4,3,3,4,5,4,4,3,3,3.761904762,4,4,4,3,3,4,5,5,4,4,3,3,4,5,4,4,4,3,3,4,5,4,4,4,4,3.92,3,4,2,3,2,4,3,3,1,2,32
58100003,581000,3,1,1,12,1,3,1,29,5,1,8,1,1,2,1,4,6,1,8,9,9,9,2,1,1,1,1.25,4,5,5,5,4,4,3,3,4,5,5,4,4,3,3,3,4,4,5,4,4,4.047619048,4,4,3,3,5,5,5,4,4,3,3,4,4,4,3,4,4,5,4,4,3,4,4,4,4,3.92,4,4,2,3,1,4,3,3,1,2,34
58100004,581000,4,0,1,12,1,3,1,27,5,1,6,1,1,2,1,5,5,2, , , , ,0,0,0,0,0,3,4,5,4,4,4,3,3,5,5,4,4,4,3,3,4,5,4,4,3,4,3.904761905,4,3,3,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,3,3,4,4,3,3,3,3.64,2,3,3,4,1,3,3,3,2,1,30
58110001,581100,1,1,1,12,1,3,1,61,5,2,7,1,1,2,1,5,5,2, , , , ,0,0,0,0,0,1,1,1,3,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.523809524,5,5,5,5,5,5,5,5,5,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2.68,2,3,1,3,3,3,4,4,1,1,30
58110002,581100,2,1,1,12,1,3,2,60,4,2,1,2, ,2,1,5,5,2, , , , ,0,0,0,0,0,1,1,2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.619047619,5,5,5,5,5,5,5,5,4,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2.56,4,3,1,3,2,4,3,3,1,1,34
58110003,581100,3,1,1,12,1,3,2,33,5,1,6,1,1,2,1,3,7,1,8,9,9,9,2,1,1,1,1.25,4,5,4,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4.619047619,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4.84,3,4,2,3,2,3,4,3,1,1,33
58120001,581200,1,1,1,12,1,3,1,65,4,2,7,1,1,2,1,4,6,2, , , , ,0,0,0,0,0,1,1,1,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.476190476,5,5,5,5,5,5,4,5,5,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2.64,3,3,1,3,2,3,3,3,1,1,32
58120002,581200,2,1,1,12,1,3,2,62,4,2,1,2, ,2,1,5,5,2, , , , ,0,0,0,0,0,1,1,1,4,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.476190476,5,5,5,5,5,5,4,5,5,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2.52,3,3,1,4,4,3,3,4,1,1,30
58120003,581200,3,1,1,12,1,3,1,37,5,1,6,1,1,2,1,4,6,1,8,9,9,9,2,1,1,1,1.25,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4.857142857,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,4.6,3,4,1,3,3,3,4,4,1,1,32
58130001,581300,1,1,1,12,1,3,1,49,5,2,9,1,3,2,1,5,5,1,8,9,9,9,2,1,1,1,1.25,4,3,4,5,5,5,5,4,1,3,2,3,2,2,2,2,2,1,2,2,2,2.904761905,5,5,5,5,5,5,4,5,5,4,2,5,4,3,4,4,4,4,5,3,4,3,3,3,3,4.08,3,4,2,3,3,3,3,4,1,1,30
58130002,581300,2,1,1,12,1,3,2,49,4,2,1,2, ,2,1,5,5,2, , , , ,0,0,0,0,0,2,2,1,5,5,5,3,3,4,4,5,3,4,4,4,4,4,3,2,2,2,3.380952381,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,4,4,5,4,4,3,2,2,2,4.2,3,4,1,3,2,4,3,3,1,1,34
58130003,581300,3,1,1,12,1,3,1,22,5,1,1,2, ,2,1,1,9,1,8,9,9,9,2,1,1,1,1.25,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4.80952381,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4.92,3,3,1,3,2,4,3,3,1,1,33
58130004,581300,4,1,1,12,1,3,1,19,5,1,1,2, ,2,1,3,7,1,8,9,9,9,2,1,1,1,1.25,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4.904761905,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4.84,3,3,2,3,2,4,4,3,1,1,33
58140001,581400,1,1,1,12,1,3,1,66,4,2,7,1,3,2,1,5,5,2, , , , ,0,0,0,0,0,2,2,3,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.857142857,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2.76,3,3,2,3,2,4,4,4,1,1,32
58140002,581400,2,1,1,12,1,3,2,59,4,2,1,1,4,2,1,7,3,2, , , , ,0,0,0,0,0,1,1,1,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.523809524,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2.56,3,4,1,3,3,4,3,4,1,1,32
58140003,581400,3,1,1,12,1,3,1,37,5,1,7,1,1,2,1,4,6,1,7,9,9,9,3,1,1,1,1.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4.904761905,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4.88,3,3,1,3,2,3,4,3,1,1,33
58140005,581400,5,1,1,12,1,3,1,29,5,1,7,1,3,2,1,2,8,1,6,9,9,9,4,1,1,1,1.75,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4.904761905,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4.88,2,3,1,3,2,4,4,3,1,1,33
58150001,581500,1,1,1,12,1,2,1,63,4,2,6,1,1,2,1,4,6,2, , , , ,0,0,0,0,0,1,1,1,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.476190476,4,5,4,4,5,4,1,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2.08,3,3,1,2,1,3,2,3,1,1,31
58150002,581500,2,1,1,12,1,2,2,59,4,2,4,2, ,2,1,4,6,2, , , , ,0,0,0,0,0,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.238095238,4,5,4,4,4,3,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1.88,2,3,1,2,2,3,3,3,1,1,30
