pid,av15
65700001,2.8 
65810003,2.8 
65850001,2.8 
65920002,2.8 
65930001,2.8 
65940001,2.8 
65960001,2.8 
65990001,2.8 
66040002,2.8 
66070001,2.8 
66100002,2.8 
66150001,2.8 
66220001,2.8 
66220002,2.8 
66260001,2.8 
66270005,2.8 
66310004,2.8 
66320002,2.8 
66340001,2.8 
66360002,2.8 
66370004,2.8 
66390001,2.8 
66420002,2.8 
66420004,2.8 
66420005,2.8 
66440001,2.8 
66460002,2.8 
66480001,2.8 
66530001,2.8 
66630003,2.8 
66660002,2.8 
66770001,2.8 
66960004,2.8 
67060002,2.8 
67200001,2.8 
67260001,2.8 
67300001,2.8 
67320002,2.8 
67330001,2.8 
67350001,2.8 
67590001,2.8 
68050001,2.8 
68380002,2.8 
68400002,2.8 
68400006,2.8 
68760001,2.8 
68800001,2.8 
68800005,2.8 
68840002,2.8 
68860002,2.8 
69150004,2.8 
69800006,2.8 
69880002,2.8 
69900002,2.8 
70540002,2.8 
71020004,2.8 
71130002,2.8 
71260004,2.8 
71390003,2.8 
71500002,2.8 
71540003,2.8 
71570001,2.8 
71580002,2.8 
100002,2.9 
150002,2.9 
190001,2.9 
250002,2.9 
440001,2.9 
900002,2.9 
1080002,2.9 
1150002,2.9 
1250003,2.9 
1300002,2.9 
1520002,2.9 
1700002,2.9 
1800002,2.9 
1840001,2.9 
1850002,2.9 
1860002,2.9 
1880001,2.9 
1990001,2.9 
2030001,2.9 
2110001,2.9 
2110002,2.9 
2190002,2.9 
2270001,2.9 
2290002,2.9 
2360002,2.9 
2420004,2.9 
2450001,2.9 
2460003,2.9 
2640002,2.9 
2670001,2.9 
2730002,2.9 
2760002,2.9 
2890001,2.9 
2900002,2.9 
2930002,2.9 
3000001,2.9 
3010004,2.9 
3070003,2.9 
3110004,2.9 
3140002,2.9 
3260002,2.9 
3300001,2.9 
3370002,2.9 
3430003,2.9 
3460001,2.9 
3640001,2.9 
3660001,2.9 
3690002,2.9 
4000002,2.9 
4150002,2.9 
4200002,2.9 
4220002,2.9 
4270002,2.9 
4310002,2.9 
4390001,2.9 
4520002,2.9 
4720002,2.9 
4760001,2.9 
4880002,2.9 
4930002,2.9 
4950001,2.9 
4980001,2.9 
5010002,2.9 
5130001,2.9 
5190001,2.9 
5330001,2.9 
5330002,2.9 
5330003,2.9 
5340003,2.9 
5360004,2.9 
5370002,2.9 
5390001,2.9 
5430002,2.9 
5660001,2.9 
5860001,2.9 
5940001,2.9 
5960002,2.9 
6130004,2.9 
6340002,2.9 
6500002,2.9 
6540002,2.9 
6690001,2.9 
6690002,2.9 
6700002,2.9 
6720102,2.9 
6760001,2.9 
6830002,2.9 
6880001,2.9 
7050003,2.9 
7120002,2.9 
7260002,2.9 
7330001,2.9 
7430002,2.9 
7550003,2.9 
7720001,2.9 
7770004,2.9 
7780001,2.9 
7780002,2.9 
7780003,2.9 
7820002,2.9 
8190002,2.9 
8310001,2.9 
8380002,2.9 
8420002,2.9 
8620002,2.9 
8830001,2.9 
8870002,2.9 
8880001,2.9 
8910002,2.9 
8950002,2.9 
8990001,2.9 
9040002,2.9 
9080002,2.9 
9150001,2.9 
9240001,2.9 
9250004,2.9 
9480002,2.9 
9610003,2.9 
9640001,2.9 
9660002,2.9 
9670002,2.9 
9720003,2.9 
9730002,2.9 
9750001,2.9 
9840001,2.9 
9870002,2.9 
9910004,2.9 
9930001,2.9 
9930201,2.9 
9940002,2.9 
9960002,2.9 
9970002,2.9 
10000002,2.9 
10000004,2.9 
10070002,2.9 
10310001,2.9 
10400001,2.9 
10460001,2.9 
10610001,2.9 
10620001,2.9 
10690001,2.9 
10720001,2.9 
10720002,2.9 
10740001,2.9 
10750003,2.9 
10750004,2.9 
10760001,2.9 
10760002,2.9 
10860001,2.9 
10860002,2.9 
10870001,2.9 
10930003,2.9 
11050001,2.9 
11090001,2.9 
11190002,2.9 
11220003,2.9 
11240001,2.9 
11240004,2.9 
11250002,2.9 
11280001,2.9 
11400001,2.9 
11400003,2.9 
11420003,2.9 
11430003,2.9 
11490002,2.9 
11530003,2.9 
11600003,2.9 
11620002,2.9 
11670001,2.9 
11760002,2.9 
11840003,2.9 
11890002,2.9 
12010001,2.9 
12030002,2.9 
12070001,2.9 
12090101,2.9 
12100002,2.9 
12160003,2.9 
12350003,2.9 
12370001,2.9 
12370002,2.9 
12590001,2.9 
12600001,2.9 
12620003,2.9 
12680004,2.9 
12700002,2.9 
12770001,2.9 
12780003,2.9 
12830001,2.9 
12930002,2.9 
13220001,2.9 
13360002,2.9 
13500003,2.9 
13560001,2.9 
13610002,2.9 
13700001,2.9 
13820002,2.9 
13830001,2.9 
13830004,2.9 
13850001,2.9 
13870001,2.9 
13880002,2.9 
13980001,2.9 
14020001,2.9 
14060001,2.9 
14110001,2.9 
14130001,2.9 
14170002,2.9 
14340002,2.9 
14340004,2.9 
14360003,2.9 
14460001,2.9 
14560001,2.9 
14580001,2.9 
14590001,2.9 
14590003,2.9 
14600002,2.9 
14660002,2.9 
14730001,2.9 
14750001,2.9 
14810001,2.9 
14850002,2.9 
14950001,2.9 
14980002,2.9 
15020002,2.9 
15150002,2.9 
15300002,2.9 
15460003,2.9 
15530002,2.9 
15560002,2.9 
15570004,2.9 
15610002,2.9 
15620002,2.9 
15630103,2.9 
15650001,2.9 
15670002,2.9 
15680004,2.9 
15730001,2.9 
15820001,2.9 
15910001,2.9 
15910002,2.9 
15920001,2.9 
15980002,2.9 
16080002,2.9 
16150002,2.9 
16210001,2.9 
16240002,2.9 
16250001,2.9 
16250003,2.9 
16290001,2.9 
16580002,2.9 
16700002,2.9 
16760001,2.9 
16770001,2.9 
16810002,2.9 
16820002,2.9 
16880002,2.9 
16920001,2.9 
16920004,2.9 
17070002,2.9 
17110002,2.9 
17140002,2.9 
17220001,2.9 
17220002,2.9 
17310001,2.9 
17350001,2.9 
17480001,2.9 
17490004,2.9 
17510002,2.9 
17600001,2.9 
17660001,2.9 
17840004,2.9 
17860001,2.9 
17890002,2.9 
17900005,2.9 
18110001,2.9 
18130002,2.9 
18210001,2.9 
18390001,2.9 
18440001,2.9 
18540002,2.9 
18550001,2.9 
18650001,2.9 
18690001,2.9 
18770001,2.9 
18770002,2.9 
18840002,2.9 
18890002,2.9 
19130003,2.9 
19200001,2.9 
19200003,2.9 
19250002,2.9 
19450002,2.9 
19530002,2.9 
19590001,2.9 
19650002,2.9 
19660003,2.9 
19670003,2.9 
19680001,2.9 
19680002,2.9 
19680003,2.9 
19710002,2.9 
19780003,2.9 
19800002,2.9 
19820004,2.9 
19860001,2.9 
19960002,2.9 
20140001,2.9 
20250001,2.9 
20250002,2.9 
20340001,2.9 
20410001,2.9 
20750002,2.9 
20790001,2.9 
20830001,2.9 
20850004,2.9 
20910001,2.9 
20930001,2.9 
21030001,2.9 
21210002,2.9 
21430004,2.9 
21460001,2.9 
21500002,2.9 
21540002,2.9 
21570003,2.9 
21700001,2.9 
21710001,2.9 
21750002,2.9 
21790001,2.9 
21850002,2.9 
21870002,2.9 
21880001,2.9 
22000002,2.9 
22090001,2.9 
22090002,2.9 
22220001,2.9 
22240002,2.9 
22270002,2.9 
22270003,2.9 
22280002,2.9 
22290002,2.9 
22290003,2.9 
22320001,2.9 
22330002,2.9 
22360004,2.9 
22410001,2.9 
22470004,2.9 
22530004,2.9 
22550001,2.9 
22580004,2.9 
22650004,2.9 
22680003,2.9 
22690001,2.9 
22690002,2.9 
22690003,2.9 
22700002,2.9 
22810002,2.9 
22810005,2.9 
22820002,2.9 
23010004,2.9 
23020002,2.9 
23200004,2.9 
23240001,2.9 
23250001,2.9 
23270004,2.9 
23470002,2.9 
23510001,2.9 
23540002,2.9 
23540003,2.9 
23560001,2.9 
23690002,2.9 
23770004,2.9 
23780002,2.9 
23790002,2.9 
24040002,2.9 
24060005,2.9 
24070001,2.9 
24150004,2.9 
24210003,2.9 
24260001,2.9 
24270002,2.9 
24330004,2.9 
24330005,2.9 
24450002,2.9 
24490002,2.9 
24540002,2.9 
24550002,2.9 
24650004,2.9 
24650005,2.9 
24810001,2.9 
24830004,2.9 
24840102,2.9 
24960001,2.9 
25030002,2.9 
25100002,2.9 
25120001,2.9 
25130001,2.9 
25190002,2.9 
25200003,2.9 
25210001,2.9 
25240001,2.9 
25280001,2.9 
25310002,2.9 
25390004,2.9 
25400001,2.9 
25420002,2.9 
25430002,2.9 
25580001,2.9 
25640002,2.9 
25660002,2.9 
25800002,2.9 
25950002,2.9 
26020002,2.9 
26030003,2.9 
26070001,2.9 
26100001,2.9 
26100003,2.9 
26260002,2.9 
26310002,2.9 
26370006,2.9 
26420003,2.9 
26430002,2.9 
26540002,2.9 
26780001,2.9 
26800002,2.9 
26870001,2.9 
27010003,2.9 
27140001,2.9 
27190001,2.9 
27200002,2.9 
27200004,2.9 
27220001,2.9 
27250002,2.9 
27260001,2.9 
27280001,2.9 
27280002,2.9 
27290001,2.9 
27300001,2.9 
27390001,2.9 
27510002,2.9 
27640002,2.9 
27710002,2.9 
27730002,2.9 
27760002,2.9 
27790002,2.9 
27880002,2.9 
27960002,2.9 
27980001,2.9 
28190001,2.9 
28200002,2.9 
28280004,2.9 
28290002,2.9 
28310003,2.9 
28350003,2.9 
28360004,2.9 
28370004,2.9 
28460002,2.9 
28490003,2.9 
28510004,2.9 
28590002,2.9 
28590004,2.9 
28740002,2.9 
28770002,2.9 
28910001,2.9 
29000002,2.9 
29100001,2.9 
29130003,2.9 
29170003,2.9 
29220001,2.9 
29250003,2.9 
29260003,2.9 
29300002,2.9 
29380001,2.9 
29480001,2.9 
29490002,2.9 
29500001,2.9 
29540003,2.9 
29570003,2.9 
29570004,2.9 
29600002,2.9 
29620002,2.9 
29640001,2.9 
29640003,2.9 
29650003,2.9 
29660002,2.9 
29690001,2.9 
29700001,2.9 
29700002,2.9 
29750002,2.9 
29810001,2.9 
29830003,2.9 
29850003,2.9 
29880003,2.9 
29890003,2.9 
29920003,2.9 
29960002,2.9 
30010002,2.9 
30030001,2.9 
30210001,2.9 
30240001,2.9 
30240004,2.9 
30320002,2.9 
40080002,2.9 
40410002,2.9 
40470004,2.9 
40670001,2.9 
40680003,2.9 
40690002,2.9 
50040002,2.9 
50050001,2.9 
50050002,2.9 
50400002,2.9 
50520001,2.9 
50640002,2.9 
51040002,2.9 
51190001,2.9 
51190003,2.9 
51350001,2.9 
51570002,2.9 
51690001,2.9 
51790001,2.9 
52110001,2.9 
52200002,2.9 
52510002,2.9 
52570001,2.9 
52630002,2.9 
52840004,2.9 
53070002,2.9 
53300001,2.9 
53350002,2.9 
53490002,2.9 
53510001,2.9 
53550001,2.9 
53660004,2.9 
53810001,2.9 
53820002,2.9 
53950002,2.9 
53970001,2.9 
53980002,2.9 
53990001,2.9 
54010002,2.9 
54030002,2.9 
54100002,2.9 
54140002,2.9 
54200001,2.9 
54200002,2.9 
54290003,2.9 
54580001,2.9 
54580002,2.9 
54600001,2.9 
54690002,2.9 
54960001,2.9 
54960004,2.9 
55030002,2.9 
55130002,2.9 
55150001,2.9 
55150005,2.9 
55180003,2.9 
55510001,2.9 
55680001,2.9 
55770001,2.9 
55780001,2.9 
55790001,2.9 
55910001,2.9 
55940001,2.9 
56000001,2.9 
56070002,2.9 
56090001,2.9 
56100001,2.9 
56170002,2.9 
56300003,2.9 
56310001,2.9 
56360001,2.9 
56390001,2.9 
56400003,2.9 
56590002,2.9 
56620003,2.9 
56640002,2.9 
56640004,2.9 
56690001,2.9 
56700002,2.9 
56930002,2.9 
57030002,2.9 
57130001,2.9 
57240001,2.9 
57330001,2.9 
57360003,2.9 
57370002,2.9 
57590001,2.9 
57630002,2.9 
57640002,2.9 
57690001,2.9 
57700001,2.9 
57750001,2.9 
57780001,2.9 
57800002,2.9 
57900001,2.9 
57980001,2.9 
58000003,2.9 
58070003,2.9 
58120003,2.9 
58130003,2.9 
58150003,2.9 
58160001,2.9 
58160005,2.9 
58170001,2.9 
58220001,2.9 
58230002,2.9 
58280001,2.9 
58300001,2.9 
58320001,2.9 
58320002,2.9 
58340002,2.9 
58430002,2.9 
58440001,2.9 
58450002,2.9 
58560001,2.9 
58620001,2.9 
58630001,2.9 
58680002,2.9 
58690001,2.9 
58740001,2.9 
58830001,2.9 
58870001,2.9 
58970004,2.9 
59000003,2.9 
59020001,2.9 
59030002,2.9 
59050002,2.9 
59060001,2.9 
59080001,2.9 
59100001,2.9 
59120001,2.9 
59600001,2.9 
59750002,2.9 
59810002,2.9 
59840002,2.9 
59870003,2.9 
59880002,2.9 
59890002,2.9 
59940002,2.9 
60140002,2.9 
60270005,2.9 
60330002,2.9 
60360004,2.9 
60390002,2.9 
60430002,2.9 
60490001,2.9 
60510002,2.9 
60860002,2.9 
60890001,2.9 
60980002,2.9 
61010001,2.9 
61240004,2.9 
61350004,2.9 
61370001,2.9 
61370004,2.9 
61440002,2.9 
61510001,2.9 
61570001,2.9 
61580003,2.9 
61730002,2.9 
61820003,2.9 
61830001,2.9 
61930002,2.9 
62060001,2.9 
62060002,2.9 
62070002,2.9 
62090005,2.9 
62110002,2.9 
62110004,2.9 
62280001,2.9 
62360003,2.9 
62450002,2.9 
62510001,2.9 
62560001,2.9 
62640002,2.9 
62660001,2.9 
62790003,2.9 
62800001,2.9 
62810002,2.9 
62830003,2.9 
62960002,2.9 
63010001,2.9 
63090003,2.9 
63160002,2.9 
63190002,2.9 
63240002,2.9 
63250002,2.9 
63330001,2.9 
63330002,2.9 
63370001,2.9 
63400001,2.9 
63490002,2.9 
63560001,2.9 
63630001,2.9 
63640003,2.9 
63650002,2.9 
63740002,2.9 
63800001,2.9 
63850002,2.9 
64010001,2.9 
64010002,2.9 
64020001,2.9 
64080001,2.9 
64140001,2.9 
64150001,2.9 
64160002,2.9 
64180001,2.9 
64190003,2.9 
64310001,2.9 
64320002,2.9 
64360001,2.9 
64360002,2.9 
64400002,2.9 
64400004,2.9 
64570001,2.9 
64590002,2.9 
64790002,2.9 
64940002,2.9 
64950002,2.9 
65000001,2.9 
65140001,2.9 
65250003,2.9 
65300004,2.9 
65310001,2.9 
65360002,2.9 
65610002,2.9 
65680001,2.9 
65770003,2.9 
65780002,2.9 
65790002,2.9 
65810001,2.9 
65810002,2.9 
65870001,2.9 
65980001,2.9 
65990002,2.9 
66010001,2.9 
66020003,2.9 
66050002,2.9 
66070003,2.9 
66090002,2.9 
66270001,2.9 
66270003,2.9 
66300001,2.9 
66300002,2.9 
66320001,2.9 
66370001,2.9 
66630001,2.9 
66770005,2.9 
66910002,2.9 
66920002,2.9 
66980002,2.9 
67030003,2.9 
67050001,2.9 
67390003,2.9 
67520002,2.9 
67880002,2.9 
68100001,2.9 
68130002,2.9 
68250001,2.9 
68250101,2.9 
68310001,2.9 
68370001,2.9 
68520001,2.9 
68600002,2.9 
68650002,2.9 
68670001,2.9 
68670004,2.9 
68740003,2.9 
68790001,2.9 
68830001,2.9 
69000003,2.9 
69020001,2.9 
69080003,2.9 
69090002,2.9 
69200001,2.9 
69290001,2.9 
69470102,2.9 
69520001,2.9 
69620001,2.9 
69690002,2.9 
69940004,2.9 
69960002,2.9 
69960003,2.9 
69960004,2.9 
69970001,2.9 
70030001,2.9 
70030002,2.9 
70120004,2.9 
70420002,2.9 
70430005,2.9 
70540003,2.9 
71000001,2.9 
71000002,2.9 
71040003,2.9 
71060003,2.9 
71140002,2.9 
71250003,2.9 
71330002,2.9 
71390002,2.9 
71400001,2.9 
71490001,2.9 
71500001,2.9 
71560001,2.9 
71590001,2.9 
71590002,2.9 
71590004,2.9 
71600002,2.9 
30003,3.0 
60002,3.0 
110002,3.0 
150001,3.0 
190002,3.0 
350003,3.0 
390001,3.0 
390003,3.0 
400002,3.0 
410001,3.0 
450001,3.0 
450002,3.0 
740001,3.0 
830002,3.0 
910002,3.0 
930002,3.0 
1010001,3.0 
1040001,3.0 
1340001,3.0 
1490002,3.0 
1880002,3.0 
1980001,3.0 
2020001,3.0 
2080003,3.0 
2100001,3.0 
2220002,3.0 
2300001,3.0 
2330003,3.0 
2420001,3.0 
2450002,3.0 
2640005,3.0 
2650002,3.0 
2710002,3.0 
2790001,3.0 
2850001,3.0 
2890004,3.0 
2980004,3.0 
3080001,3.0 
3270004,3.0 
3350002,3.0 
3470002,3.0 
3640002,3.0 
3660002,3.0 
3690001,3.0 
3980002,3.0 
4050001,3.0 
4060001,3.0 
4080001,3.0 
4180002,3.0 
4230001,3.0 
4230003,3.0 
4240001,3.0 
4350001,3.0 
4670002,3.0 
4940001,3.0 
4960101,3.0 
5320001,3.0 
5320002,3.0 
5400003,3.0 
5460002,3.0 
5570002,3.0 
5640001,3.0 
5690003,3.0 
5840001,3.0 
6090002,3.0 
6200003,3.0 
6220002,3.0 
6290001,3.0 
6330002,3.0 
6340001,3.0 
6440001,3.0 
6480003,3.0 
6500001,3.0 
6560002,3.0 
6710002,3.0 
6740001,3.0 
6790001,3.0 
6810002,3.0 
6830004,3.0 
7180001,3.0 
7330002,3.0 
7380004,3.0 
7480003,3.0 
7490003,3.0 
7560002,3.0 
7610001,3.0 
7660002,3.0 
7750002,3.0 
8130002,3.0 
8170001,3.0 
8220002,3.0 
8260001,3.0 
8500004,3.0 
8880002,3.0 
8960002,3.0 
8990002,3.0 
9200102,3.0 
9280001,3.0 
9290001,3.0 
9380001,3.0 
9540003,3.0 
9780001,3.0 
9780003,3.0 
9830004,3.0 
9860002,3.0 
9870001,3.0 
9980002,3.0 
10030002,3.0 
10030003,3.0 
10150001,3.0 
10170001,3.0 
10230001,3.0 
10250001,3.0 
10310002,3.0 
10350002,3.0 
10460002,3.0 
10580004,3.0 
10600002,3.0 
10670005,3.0 
10690002,3.0 
10760003,3.0 
10780002,3.0 
10790002,3.0 
10810002,3.0 
10860003,3.0 
10920002,3.0 
10930004,3.0 
11180001,3.0 
11180003,3.0 
11180004,3.0 
11200001,3.0 
11230003,3.0 
11270002,3.0 
11270004,3.0 
11270005,3.0 
11390001,3.0 
11430002,3.0 
11520003,3.0 
11540001,3.0 
11540002,3.0 
11660002,3.0 
11690002,3.0 
11690004,3.0 
11700002,3.0 
11880002,3.0 
11880003,3.0 
12040003,3.0 
12050004,3.0 
12060003,3.0 
12340002,3.0 
12380002,3.0 
12490002,3.0 
12490004,3.0 
12510002,3.0 
12570001,3.0 
12570002,3.0 
12630003,3.0 
12680001,3.0 
12680002,3.0 
12690001,3.0 
12690002,3.0 
12720002,3.0 
12760001,3.0 
12830002,3.0 
12870002,3.0 
12960001,3.0 
12960002,3.0 
13040001,3.0 
13100001,3.0 
13270001,3.0 
13340003,3.0 
13380001,3.0 
13510004,3.0 
13580002,3.0 
13610001,3.0 
13770002,3.0 
13970003,3.0 
13990001,3.0 
13990002,3.0 
14150102,3.0 
14160001,3.0 
14260001,3.0 
14350001,3.0 
14380002,3.0 
14380004,3.0 
14430001,3.0 
14470003,3.0 
14480003,3.0 
14730003,3.0 
14740002,3.0 
15010002,3.0 
15080001,3.0 
15130001,3.0 
15220001,3.0 
15280001,3.0 
15280002,3.0 
15280003,3.0 
15300001,3.0 
15340001,3.0 
15340004,3.0 
15460004,3.0 
15540001,3.0 
15550001,3.0 
15580001,3.0 
15620001,3.0 
15620003,3.0 
15630104,3.0 
15940002,3.0 
15970001,3.0 
16080003,3.0 
16190001,3.0 
16200003,3.0 
16270002,3.0 
16280002,3.0 
16360002,3.0 
16420002,3.0 
16420003,3.0 
16420004,3.0 
16470001,3.0 
16470002,3.0 
16520002,3.0 
16550001,3.0 
16600001,3.0 
16700003,3.0 
16700004,3.0 
17110001,3.0 
17170001,3.0 
17170002,3.0 
17500002,3.0 
17550002,3.0 
17570001,3.0 
17600002,3.0 
17870002,3.0 
17950002,3.0 
18060002,3.0 
18090003,3.0 
18200001,3.0 
18200002,3.0 
18200003,3.0 
18210002,3.0 
18750004,3.0 
18750005,3.0 
18790001,3.0 
18870001,3.0 
18890001,3.0 
18940002,3.0 
18950001,3.0 
18950002,3.0 
19010003,3.0 
19030002,3.0 
19200002,3.0 
19240001,3.0 
19340001,3.0 
19340003,3.0 
19400002,3.0 
19460002,3.0 
19510002,3.0 
19520002,3.0 
19570001,3.0 
19670002,3.0 
19710001,3.0 
19740002,3.0 
19750001,3.0 
19770002,3.0 
19840002,3.0 
20190002,3.0 
20210001,3.0 
20220001,3.0 
20240001,3.0 
20280001,3.0 
20280003,3.0 
20320002,3.0 
20400001,3.0 
20430001,3.0 
20810001,3.0 
20980004,3.0 
21120003,3.0 
21120005,3.0 
21130002,3.0 
21220001,3.0 
21420002,3.0 
21550001,3.0 
21570001,3.0 
21580002,3.0 
21660005,3.0 
21810001,3.0 
21840001,3.0 
21920002,3.0 
21930007,3.0 
21950003,3.0 
21990003,3.0 
22000001,3.0 
22080001,3.0 
22220003,3.0 
22260004,3.0 
22270001,3.0 
22280001,3.0 
22300002,3.0 
22310001,3.0 
22340003,3.0 
22390003,3.0 
22410003,3.0 
22470002,3.0 
22510001,3.0 
22510003,3.0 
22530001,3.0 
22530002,3.0 
22560004,3.0 
22570002,3.0 
22610002,3.0 
22620003,3.0 
22800001,3.0 
22840001,3.0 
22860002,3.0 
22960001,3.0 
23120002,3.0 
23200001,3.0 
23250002,3.0 
23250004,3.0 
23260001,3.0 
23390002,3.0 
23480002,3.0 
23580002,3.0 
23700002,3.0 
23780001,3.0 
23860001,3.0 
24010002,3.0 
24150003,3.0 
24270001,3.0 
24470004,3.0 
24560001,3.0 
24580001,3.0 
24610002,3.0 
24650002,3.0 
24840101,3.0 
24850002,3.0 
24850005,3.0 
24980001,3.0 
25030001,3.0 
25200002,3.0 
25210004,3.0 
25240002,3.0 
25410002,3.0 
25470001,3.0 
25520001,3.0 
25530002,3.0 
25910001,3.0 
25970004,3.0 
26020001,3.0 
26050002,3.0 
26100004,3.0 
26240003,3.0 
26280003,3.0 
26420001,3.0 
26460004,3.0 
26770002,3.0 
26840001,3.0 
26870004,3.0 
26880002,3.0 
26890005,3.0 
26970003,3.0 
26980001,3.0 
26980004,3.0 
26980102,3.0 
27190005,3.0 
27230003,3.0 
27310001,3.0 
27410003,3.0 
27410004,3.0 
27420001,3.0 
27470002,3.0 
27500002,3.0 
27530001,3.0 
27560002,3.0 
27770001,3.0 
27770004,3.0 
27810001,3.0 
27810003,3.0 
27910003,3.0 
28210004,3.0 
28500002,3.0 
28600003,3.0 
28620002,3.0 
28790002,3.0 
28800001,3.0 
29000001,3.0 
29120004,3.0 
29130002,3.0 
29560001,3.0 
29570001,3.0 
29570002,3.0 
29600001,3.0 
29610002,3.0 
29650001,3.0 
29650002,3.0 
29650004,3.0 
29700003,3.0 
29740001,3.0 
29750001,3.0 
29810003,3.0 
29810004,3.0 
29840001,3.0 
29850001,3.0 
29850002,3.0 
29880004,3.0 
30050002,3.0 
30140001,3.0 
30230001,3.0 
30240101,3.0 
30270001,3.0 
30280001,3.0 
30310001,3.0 
30360002,3.0 
40090001,3.0 
40090002,3.0 
40090004,3.0 
40600002,3.0 
40630002,3.0 
50020001,3.0 
50020002,3.0 
50130002,3.0 
50340004,3.0 
50430002,3.0 
50440004,3.0 
50500003,3.0 
50750002,3.0 
50780001,3.0 
50780002,3.0 
50780003,3.0 
50780004,3.0 
51340001,3.0 
51560002,3.0 
51630002,3.0 
51700005,3.0 
52040002,3.0 
52130001,3.0 
52230003,3.0 
52500001,3.0 
52750002,3.0 
52790002,3.0 
53080002,3.0 
53100002,3.0 
53320001,3.0 
53330001,3.0 
53550002,3.0 
53610002,3.0 
53650001,3.0 
53680001,3.0 
53770002,3.0 
53800002,3.0 
53920001,3.0 
53940001,3.0 
53960002,3.0 
54010001,3.0 
54040002,3.0 
54060002,3.0 
54090001,3.0 
54110001,3.0 
54160001,3.0 
54160002,3.0 
54190001,3.0 
54220001,3.0 
54270001,3.0 
54270002,3.0 
54330005,3.0 
54370002,3.0 
54380003,3.0 
54520001,3.0 
54560002,3.0 
54660001,3.0 
54760002,3.0 
55020001,3.0 
55140002,3.0 
55160001,3.0 
55240001,3.0 
55240002,3.0 
55270001,3.0 
55450002,3.0 
55650001,3.0 
55730003,3.0 
55740003,3.0 
55760001,3.0 
55760003,3.0 
55900001,3.0 
55940002,3.0 
56000003,3.0 
56000004,3.0 
56200002,3.0 
56340001,3.0 
56400002,3.0 
56510001,3.0 
57100001,3.0 
57120002,3.0 
57160002,3.0 
57390002,3.0 
57420001,3.0 
57470001,3.0 
57520001,3.0 
57540001,3.0 
57550001,3.0 
57570002,3.0 
57640001,3.0 
57750002,3.0 
57890001,3.0 
57910001,3.0 
58090001,3.0 
58100003,3.0 
58120004,3.0 
58140003,3.0 
58150005,3.0 
58160002,3.0 
58340001,3.0 
58360001,3.0 
58370002,3.0 
58460002,3.0 
58480001,3.0 
58800002,3.0 
58810001,3.0 
58820002,3.0 
59000002,3.0 
59160002,3.0 
59690001,3.0 
59690003,3.0 
59750001,3.0 
59850002,3.0 
59900002,3.0 
59920002,3.0 
59970002,3.0 
60220002,3.0 
60230002,3.0 
60270003,3.0 
60390001,3.0 
60630001,3.0 
60660001,3.0 
60700002,3.0 
60820002,3.0 
60870002,3.0 
60890002,3.0 
60940003,3.0 
60950001,3.0 
61030001,3.0 
61030002,3.0 
61050001,3.0 
61070001,3.0 
61070002,3.0 
61350003,3.0 
61360001,3.0 
61360002,3.0 
61390002,3.0 
61410002,3.0 
61490001,3.0 
61560001,3.0 
61570002,3.0 
61620002,3.0 
61620003,3.0 
61630002,3.0 
61830003,3.0 
61850001,3.0 
61910001,3.0 
62000001,3.0 
62110003,3.0 
62130002,3.0 
62140002,3.0 
62150001,3.0 
62230004,3.0 
62240002,3.0 
62290001,3.0 
62330001,3.0 
62450001,3.0 
62480001,3.0 
62490001,3.0 
62500001,3.0 
62560004,3.0 
62700003,3.0 
62730001,3.0 
62730002,3.0 
62730004,3.0 
62760001,3.0 
62770002,3.0 
62820001,3.0 
62840003,3.0 
62860001,3.0 
62980003,3.0 
63050002,3.0 
63160001,3.0 
63230002,3.0 
63230003,3.0 
63230101,3.0 
63320001,3.0 
63350001,3.0 
63350002,3.0 
63370002,3.0 
63380002,3.0 
63390003,3.0 
63440001,3.0 
63440002,3.0 
63860003,3.0 
63880001,3.0 
63940004,3.0 
64040002,3.0 
64080002,3.0 
64090002,3.0 
64370001,3.0 
64370003,3.0 
64380003,3.0 
64400003,3.0 
64580001,3.0 
64800001,3.0 
64810001,3.0 
64820001,3.0 
64870003,3.0 
64920001,3.0 
64940003,3.0 
64970002,3.0 
64980001,3.0 
64980002,3.0 
65220001,3.0 
65250002,3.0 
65310002,3.0 
65320002,3.0 
65690001,3.0 
65710001,3.0 
65740002,3.0 
65770002,3.0 
65780001,3.0 
65790001,3.0 
65820001,3.0 
65920001,3.0 
66070002,3.0 
66190001,3.0 
66290002,3.0 
66370002,3.0 
66420001,3.0 
66440003,3.0 
66460003,3.0 
66660001,3.0 
66670001,3.0 
66710004,3.0 
66890001,3.0 
66900001,3.0 
67090002,3.0 
67190002,3.0 
67340002,3.0 
67350002,3.0 
67820001,3.0 
67860002,3.0 
67860004,3.0 
67900001,3.0 
68090002,3.0 
68290001,3.0 
68310002,3.0 
68320005,3.0 
68390004,3.0 
68450001,3.0 
68540003,3.0 
68610002,3.0 
68640001,3.0 
68660002,3.0 
68700001,3.0 
68730001,3.0 
68760002,3.0 
68870002,3.0 
68980002,3.0 
69040003,3.0 
69060002,3.0 
69150003,3.0 
69240002,3.0 
69280001,3.0 
69310001,3.0 
69330001,3.0 
69460001,3.0 
69460002,3.0 
69480002,3.0 
69640002,3.0 
69730003,3.0 
69910001,3.0 
69940005,3.0 
70150001,3.0 
70520001,3.0 
70610002,3.0 
71030002,3.0 
71060001,3.0 
71060005,3.0 
71120002,3.0 
71120004,3.0 
