key,key1
1001097CS2000304,1001097CS200030
1001135CS2000034,1001135CS200003
1000597CS2000294,1000597CS200029
1001088CS2000374,1001088CS200037
1001040CS2000294,1001040CS200029
1000781CS3000354,1000781CS300035
1000774CS1000094,1000774CS100009
1001078CS2000294,1001078CS200029
1000653CS2000374,1000653CS200037
1000275CS2000284,1000275CS200028
1000105CS2000374,1000105CS200037
1000120CS3000014,1000120CS300001
1001208CS1000094,1001208CS100009
1000885CS1000014,1000885CS100001
1000415CS1000104,1000415CS100010
1001118CS3000214,1001118CS300021
1000229CS3000094,1000229CS300009
1000877CS2000304,1000877CS200030
1001098CS1000034,1001098CS100003
1001084CS1000104,1001084CS100010
1000500CS2000294,1000500CS200029
1000437CS1000024,1000437CS100002
1000247CS2000374,1000247CS200037
1000230CS3000334,1000230CS300033
1001273CS3000164,1001273CS300016
1001015CS1000044,1001015CS100004
1001490CS2000304,1001490CS200030
1001000CS2000304,1001000CS200030
1001231CS2000174,1001231CS200017
1000217CS1000024,1000217CS100002
1001047CS3000114,1001047CS300011
1001045CS1000024,1001045CS100002
1001448CS1000054,1001448CS100005
1000471CS2000064,1000471CS200006
1000102CS3000334,1000102CS300033
1000835CS1000024,1000835CS100002
1001243CS3000194,1001243CS300019
1001160CS3000014,1001160CS300001
1001165CS3000224,1001165CS300022
1000783CS3000224,1000783CS300022
1000652CS2000244,1000652CS200024
1001175CS1000094,1001175CS100009
1000671CS2000374,1000671CS200037
1000165CS1000084,1000165CS100008
1001306CS2000244,1001306CS200024
1000030CS1000104,1000030CS100010
1000069CS2000024,1000069CS200002
1001339CS3000094,1001339CS300009
1001022CS2000014,1001022CS200001
1001184CS3000114,1001184CS300011
1000499CS2000374,1000499CS200037
1001124CS3000224,1001124CS300022
1000815CS2000374,1000815CS200037
1001449CS2000194,1001449CS200019
1001473CS3000224,1001473CS300022
1000934CS2000014,1000934CS200001
1000362CS1000094,1000362CS100009
1000433CS2000314,1000433CS200031
1000902CS3000024,1000902CS300002
1000360CS2000064,1000360CS200006
1001086CS1000034,1001086CS100003
1001004CS3000194,1001004CS300019
1000969CS3000024,1000969CS300002
1000589CS3000224,1000589CS300022
1000062CS1000014,1000062CS100001
1001085CS2000014,1001085CS200001
1001266CS3000014,1001266CS300001
1000109CS2000374,1000109CS200037
1001424CS3000184,1001424CS300018
1001290CS3000354,1001290CS300035
1001169CS2000284,1001169CS200028
1001301CS1000024,1001301CS100002
1000302CS3000024,1000302CS300002
1000435CS3000284,1000435CS300028
1001390CS3000104,1001390CS300010
1001025CS2000304,1001025CS200030
1000696CS2000254,1000696CS200025
1000783CS1000064,1000783CS100006
1000828CS3000334,1000828CS300033
1000005CS3000204,1000005CS300020
1001081CS2000364,1001081CS200036
1000361CS1000014,1000361CS100001
1001325CS1000094,1001325CS100009
1001118CS3000294,1001118CS300029
1000415CS2000014,1000415CS200001
1000551CS1000084,1000551CS100008
1000615CS2000034,1000615CS200003
1001495CS2000314,1001495CS200031
1001495CS3000164,1001495CS300016
1001483CS3000074,1001483CS300007
1000072CS3000094,1000072CS300009
1000635CS1000094,1000635CS100009
1001429CS3000094,1001429CS300009
1000162CS1000084,1000162CS100008
1001203CS2000164,1001203CS200016
1001394CS3000064,1001394CS300006
1000341CS2000284,1000341CS200028
1000226CS3000244,1000226CS300024
1000158CS3000354,1000158CS300035
1000348CS3000294,1000348CS300029
1001257CS3000184,1001257CS300018
1001166CS2000064,1001166CS200006
1000449CS3000204,1000449CS300020
1000499CS2000074,1000499CS200007
1000772CS2000164,1000772CS200016
1000816CS2000314,1000816CS200031
1000762CS1000014,1000762CS100001
1000749CS2000034,1000749CS200003
1000889CS2000164,1000889CS200016
1001475CS2000304,1001475CS200030
1000926CS1000104,1000926CS100010
1000195CS3000114,1000195CS300011
1000362CS2000304,1000362CS200030
1001234CS1000084,1001234CS100008
1001263CS2000314,1001263CS200031
1000590CS1000014,1000590CS100001
1000533CS3000184,1000533CS300018
1000568CS1000084,1000568CS100008
1001093CS1000034,1001093CS100003
1000943CS1000064,1000943CS100006
1000980CS3000104,1000980CS300010
1000979CS2000374,1000979CS200037
1001331CS2000374,1001331CS200037
1000605CS1000094,1000605CS100009
1000648CS1000094,1000648CS100009
1001429CS1000084,1001429CS100008
1000630CS2000324,1000630CS200032
1001273CS3000154,1001273CS300015
1000038CS3000074,1000038CS300007
1000127CS3000334,1000127CS300033
1000126CS3000024,1000126CS300002
1000247CS2000014,1000247CS200001
1001351CS2000064,1001351CS200006
1000304CS3000214,1000304CS300021
1000350CS1000084,1000350CS100008
1000739CS3000164,1000739CS300016
1001051CS3000184,1001051CS300018
1001459CS3000184,1001459CS300018
1001033CS3000184,1001033CS300018
1001088CS3000014,1001088CS300001
1000894CS3000224,1000894CS300022
1000904CS2000374,1000904CS200037
1001106CS3000114,1001106CS300011
1001360CS2000064,1001360CS200006
1001239CS1000044,1001239CS100004
1001244CS3000334,1001244CS300033
1001376CS2000344,1001376CS200034
1000551CS3000354,1000551CS300035
1001413CS1000014,1001413CS100001
1000946CS2000054,1000946CS200005
1000993CS2000244,1000993CS200024
1000632CS3000044,1000632CS300004
1001137CS1000044,1001137CS100004
1000073CS3000164,1000073CS300016
1001186CS3000154,1001186CS300015
1000851CS1000094,1000851CS100009
1001254CS1000074,1001254CS100007
1001027CS1000084,1001027CS100008
1000618CS2000374,1000618CS200037
1001211CS2000064,1001211CS200006
1000026CS2000054,1000026CS200005
1001233CS1000014,1001233CS100001
1001300CS3000274,1001300CS300027
1000260CS1000094,1000260CS100009
1001442CS3000184,1001442CS300018
1000281CS1000054,1000281CS100005
1000263CS1000094,1000263CS100009
1000966CS1000074,1000966CS100007
1000727CS3000224,1000727CS300022
1000826CS1000094,1000826CS100009
1001439CS2000284,1001439CS200028
1000817CS3000354,1000817CS300035
1000863CS2000374,1000863CS200037
1001318CS3000104,1001318CS300010
1001334CS3000164,1001334CS300016
1001230CS3000194,1001230CS300019
1000522CS1000024,1000522CS100002
1001077CS2000284,1001077CS200028
1001020CS3000264,1001020CS300026
1000190CS1000104,1000190CS100010
1000928CS1000074,1000928CS100007
1001476CS3000014,1001476CS300001
1000559CS2000074,1000559CS200007
1000414CS2000284,1000414CS200028
1000075CS2000344,1000075CS200034
1001180CS2000344,1001180CS200034
1000638CS3000164,1000638CS300016
1000669CS2000014,1000669CS200001
1001429CS2000074,1001429CS200007
1000682CS1000014,1000682CS100001
1000847CS2000374,1000847CS200037
1000091CS3000294,1000091CS300029
1000163CS3000244,1000163CS300024
1000239CS1000094,1000239CS100009
1000291CS3000014,1000291CS300001
1000268CS3000114,1000268CS300011
1001352CS3000084,1001352CS300008
1001206CS1000034,1001206CS100003
1001185CS3000364,1001185CS300036
1000485CS1000014,1000485CS100001
1000797CS2000084,1000797CS200008
1001028CS2000054,1001028CS200005
1001013CS3000174,1001013CS300017
1000880CS3000024,1000880CS300002
1000103CS2000014,1000103CS200001
1001068CS2000084,1001068CS200008
1000352CS2000084,1000352CS200008
1001045CS3000014,1001045CS300001
1000761CS1000104,1000761CS100010
1001192CS1000064,1001192CS100006
1001253CS2000034,1001253CS200003
1001255CS3000274,1001255CS300027
1001396CS1000014,1001396CS100001
1001403CS1000054,1001403CS100005
1000579CS1000094,1000579CS100009
1000947CS1000014,1000947CS100001
1001002CS3000064,1001002CS300006
1001155CS1000024,1001155CS100002
1001020CS2000264,1001020CS200026
1000201CS2000294,1000201CS200029
1000663CS3000144,1000663CS300014
1001450CS2000374,1001450CS200037
1001277CS3000184,1001277CS300018
1000271CS3000114,1000271CS300011
1001240CS1000024,1001240CS100002
1000262CS3000114,1000262CS300011
1000441CS2000284,1000441CS200028
1000505CS3000024,1000505CS300002
1000733CS2000034,1000733CS200003
1000435CS1000054,1000435CS100005
1000468CS2000304,1000468CS200030
1000827CS3000284,1000827CS300028
1001057CS1000034,1001057CS100003
1000845CS2000054,1000845CS200005
1000004CS1000104,1000004CS100010
1001106CS3000354,1001106CS300035
1001197CS3000014,1001197CS300001
1001271CS3000024,1001271CS300002
1000416CS3000064,1000416CS300006
1000517CS2000084,1000517CS200008
1000955CS2000284,1000955CS200028
1000401CS3000204,1000401CS300020
1000539CS3000014,1000539CS300001
1000942CS2000074,1000942CS200007
1000954CS3000334,1000954CS300033
1000989CS3000094,1000989CS300009
1001483CS2000164,1001483CS200016
1000073CS3000144,1000073CS300014
1000574CS1000094,1000574CS100009
1000063CS3000074,1000063CS300007
1000193CS3000144,1000193CS300014
1000878CS3000224,1000878CS300022
1001211CS1000104,1001211CS100010
1000104CS1000014,1000104CS100001
1000086CS2000194,1000086CS200019
1000164CS3000074,1000164CS300007
1000238CS3000014,1000238CS300001
1000326CS3000114,1000326CS300011
1001350CS3000174,1001350CS300017
1000831CS3000024,1000831CS300002
1000773CS3000014,1000773CS300001
1000796CS3000014,1000796CS300001
1000834CS2000254,1000834CS200025
1000834CS3000114,1000834CS300011
1000475CS2000084,1000475CS200008
1000889CS2000084,1000889CS200008
1001014CS3000184,1001014CS300018
1000535CS2000344,1000535CS200034
1001254CS1000064,1001254CS100006
1000196CS2000174,1000196CS200017
1001313CS2000064,1001313CS200006
1001263CS3000334,1001263CS300033
1001169CS2000074,1001169CS200007
1000415CS3000224,1000415CS300022
1000541CS1000084,1000541CS100008
1000384CS3000224,1000384CS300022
1001254CS2000074,1001254CS200007
1001035CS3000204,1001035CS300020
1000117CS2000074,1000117CS200007
1000044CS2000284,1000044CS200028
1001275CS3000104,1001275CS300010
1001150CS1000074,1001150CS100007
1001152CS1000064,1001152CS100006
1001245CS2000034,1001245CS200003
1001352CS3000174,1001352CS300017
1001031CS1000034,1001031CS100003
1000704CS2000264,1000704CS200026
1001039CS3000184,1001039CS300018
1000789CS2000254,1000789CS200025
1001141CS2000314,1001141CS200031
1000894CS1000054,1000894CS100005
1000895CS3000224,1000895CS300022
1000193CS3000014,1000193CS300001
1000372CS1000074,1000372CS100007
1001359CS3000084,1001359CS300008
1000184CS2000024,1000184CS200002
1000386CS2000304,1000386CS200030
1001062CS3000104,1001062CS300010
1001269CS3000144,1001269CS300014
1001395CS3000074,1001395CS300007
1000373CS1000094,1000373CS100009
1001249CS1000104,1001249CS100010
1000981CS3000144,1000981CS300014
1000834CS3000294,1000834CS300029
1000638CS3000244,1000638CS300024
1000615CS2000314,1000615CS200031
1000664CS3000074,1000664CS300007
1001015CS3000164,1001015CS300016
1000666CS3000014,1000666CS300001
1001202CS2000294,1001202CS200029
1000032CS2000164,1000032CS200016
1000106CS3000184,1000106CS300018
1001082CS1000034,1001082CS100003
1000338CS3000184,1000338CS300018
1000315CS1000024,1000315CS100002
1000474CS3000024,1000474CS300002
1000469CS1000014,1000469CS100001
1000876CS1000044,1000876CS100004
1000700CS3000014,1000700CS300001
1001057CS1000064,1001057CS100006
1001332CS3000274,1001332CS300027
1001125CS1000044,1001125CS100004
1000856CS1000024,1000856CS100002
1000887CS1000094,1000887CS100009
1001051CS2000174,1001051CS200017
1000760CS1000074,1000760CS100007
1000756CS2000314,1000756CS200031
1000902CS1000054,1000902CS100005
1000330CS3000184,1000330CS300018
1000216CS2000064,1000216CS200006
1000397CS3000174,1000397CS300017
1001340CS3000364,1001340CS300036
1001039CS1000014,1001039CS100001
1000540CS1000014,1000540CS100001
1000520CS1000014,1000520CS100001
1001480CS3000024,1001480CS300002
1000961CS3000194,1000961CS300019
1000946CS3000224,1000946CS300022
1001163CS3000174,1001163CS300017
1000053CS1000044,1000053CS100004
1001180CS1000014,1001180CS100001
1001295CS2000304,1001295CS200030
1000728CS2000374,1000728CS200037
1001189CS3000334,1001189CS300033
1000050CS1000084,1000050CS100008
1000154CS2000024,1000154CS200002
1000233CS1000024,1000233CS100002
1001304CS3000224,1001304CS300022
1001252CS3000224,1001252CS300022
1000322CS2000374,1000322CS200037
1001186CS1000104,1001186CS100010
1001385CS3000224,1001385CS300022
1000501CS1000064,1000501CS100006
1000810CS3000114,1000810CS300011
1001439CS1000014,1001439CS100001
1000785CS1000104,1000785CS100010
1001040CS1000084,1001040CS100008
1000975CS3000014,1000975CS300001
1001058CS2000194,1001058CS200019
1000903CS2000054,1000903CS200005
1001316CS3000094,1001316CS300009
1000938CS2000254,1000938CS200025
1000198CS2000254,1000198CS200025
1000623CS3000184,1000623CS300018
1000357CS1000024,1000357CS100002
1001381CS3000104,1001381CS300010
1000420CS3000184,1000420CS300018
1000415CS2000374,1000415CS200037
1001394CS3000114,1001394CS300011
1000582CS2000014,1000582CS200001
1000600CS1000054,1000600CS100005
1000944CS2000174,1000944CS200017
1001163CS1000104,1001163CS100010
1001483CS2000064,1001483CS200006
1000157CS2000294,1000157CS200029
1000068CS3000164,1000068CS300016
1001162CS1000074,1001162CS100007
1001187CS2000374,1001187CS200037
1000109CS1000044,1000109CS100004
1001297CS3000074,1001297CS300007
1001022CS1000034,1001022CS100003
1000098CS1000084,1000098CS100008
1000154CS3000114,1000154CS300011
1000254CS3000184,1000254CS300018
1000866CS3000014,1000866CS300001
1001256CS3000024,1001256CS300002
1001447CS2000054,1001447CS200005
1000467CS2000344,1000467CS200034
1001451CS2000064,1001451CS200006
1001390CS3000144,1001390CS300014
1000589CS3000024,1000589CS300002
1001095CS3000434,1001095CS300043
1000819CS2000164,1000819CS200016
1001441CS3000294,1001441CS300029
1001101CS2000064,1001101CS200006
1001128CS2000064,1001128CS200006
1001054CS2000014,1001054CS200001
1001070CS3000024,1001070CS300002
1000015CS1000034,1000015CS100003
1000200CS3000184,1000200CS300018
1001399CS1000054,1001399CS100005
1000005CS2000284,1000005CS200028
1000297CS2000174,1000297CS200017
1000591CS1000014,1000591CS100001
1000578CS2000024,1000578CS200002
1000942CS1000084,1000942CS100008
1000959CS3000214,1000959CS300021
1000894CS3000114,1000894CS300011
1000100CS2000194,1000100CS200019
1001144CS2000304,1001144CS200030
1001282CS1000084,1001282CS100008
1001280CS3000114,1001280CS300011
1000104CS2000344,1000104CS200034
1000233CS3000244,1000233CS300024
1001339CS2000074,1001339CS200007
1001072CS3000114,1001072CS300011
1000446CS1000074,1000446CS100007
1001122CS3000014,1001122CS300001
1000469CS2000294,1000469CS200029
1000857CS2000194,1000857CS200019
1000823CS1000064,1000823CS100006
1000746CS2000034,1000746CS200003
1001034CS2000024,1001034CS200002
1001131CS3000164,1001131CS300016
1000763CS2000284,1000763CS200028
1000142CS2000084,1000142CS200008
1001197CS3000164,1001197CS300016
1000010CS1000064,1000010CS100006
1000154CS2000164,1000154CS200016
1001374CS3000224,1001374CS300022
1000952CS2000164,1000952CS200016
1001137CS3000284,1001137CS300028
1000062CS2000284,1000062CS200028
1000214CS1000014,1000214CS100001
1000670CS2000374,1000670CS200037
1001202CS3000184,1001202CS300018
1001188CS1000074,1001188CS100007
1001151CS2000324,1001151CS200032
1000166CS2000254,1000166CS200025
1000759CS1000014,1000759CS100001
1000343CS1000084,1000343CS100008
1001350CS3000114,1001350CS300011
1000449CS1000034,1000449CS100003
1000469CS1000084,1000469CS100008
1000468CS1000044,1000468CS100004
1001045CS3000024,1001045CS300002
1000966CS2000064,1000966CS200006
1001099CS3000014,1001099CS300001
1000176CS1000094,1000176CS100009
1001090CS3000244,1001090CS300024
1000173CS2000284,1000173CS200028
1001047CS2000074,1001047CS200007
1001242CS2000284,1001242CS200028
1001328CS1000054,1001328CS100005
1001123CS2000014,1001123CS200001
1000516CS2000164,1000516CS200016
1000639CS3000094,1000639CS300009
1001423CS1000014,1001423CS100001
1001210CS3000114,1001210CS300011
1000120CS1000014,1000120CS100001
1000112CS2000164,1000112CS200016
1000307CS3000074,1000307CS300007
1000351CS2000344,1000351CS200034
1000738CS3000024,1000738CS300002
1000703CS2000314,1000703CS200031
1000057CS1000054,1000057CS100005
1001448CS3000184,1001448CS300018
1000789CS3000014,1000789CS300001
1000066CS3000034,1000066CS300003
1001087CS2000024,1001087CS200002
1000938CS2000064,1000938CS200006
1000873CS1000034,1000873CS100003
1000007CS1000094,1000007CS100009
1000575CS2000304,1000575CS200030
1001268CS3000324,1001268CS300032
1000383CS3000334,1000383CS300033
1000425CS1000084,1000425CS100008
1000957CS3000074,1000957CS300007
1000946CS1000014,1000946CS100001
1001484CS2000314,1001484CS200031
1000994CS3000334,1000994CS300033
1000281CS1000084,1000281CS100008
1000653CS2000064,1000653CS200006
1001494CS3000334,1001494CS300033
1001232CS1000094,1001232CS100009
1000672CS3000314,1000672CS300031
1001277CS1000084,1001277CS100008
1000084CS2000074,1000084CS200007
1000255CS2000284,1000255CS200028
1000245CS2000084,1000245CS200008
1000301CS2000074,1000301CS200007
1001257CS1000084,1001257CS100008
1000437CS1000054,1000437CS100005
1000498CS3000144,1000498CS300014
1001025CS2000374,1001025CS200037
1001031CS2000284,1001031CS200028
1000782CS1000074,1000782CS100007
1001048CS1000034,1001048CS100003
1001018CS2000244,1001018CS200024
1000896CS1000064,1000896CS100006
1001066CS3000184,1001066CS300018
1000355CS3000174,1000355CS300017
1000003CS1000054,1000003CS100005
1001086CS3000014,1001086CS300001
1000391CS2000074,1000391CS200007
1001004CS2000254,1001004CS200025
1000586CS2000034,1000586CS200003
1000941CS3000104,1000941CS300010
1000590CS2000254,1000590CS200025
1001078CS2000014,1001078CS200001
1000646CS2000254,1000646CS200025
1000670CS3000334,1000670CS300033
1001424CS3000024,1001424CS300002
1001192CS2000194,1001192CS200019
1000038CS3000184,1000038CS300018
1000051CS2000074,1000051CS200007
1000243CS2000294,1000243CS200029
1000258CS2000254,1000258CS200025
1000271CS2000064,1000271CS200006
1001354CS3000314,1001354CS300031
1001119CS3000114,1001119CS300011
1001063CS2000084,1001063CS200008
1000908CS2000314,1000908CS200031
1000849CS1000054,1000849CS100005
1000773CS1000034,1000773CS100003
1000380CS3000014,1000380CS300001
1001393CS3000294,1001393CS300029
1000415CS2000304,1000415CS200030
1000411CS2000254,1000411CS200025
1000543CS3000024,1000543CS300002
1000371CS2000374,1000371CS200037
1001198CS3000184,1001198CS300018
1000962CS2000034,1000962CS200003
1001175CS2000034,1001175CS200003
1001490CS2000064,1001490CS200006
1000604CS3000184,1000604CS300018
1000435CS3000294,1000435CS300029
1001027CS3000024,1001027CS300002
1001127CS2000054,1001127CS200005
1001273CS3000284,1001273CS300028
1000120CS2000074,1000120CS200007
1001150CS3000284,1001150CS300028
1001300CS3000184,1001300CS300018
1000273CS3000184,1000273CS300018
1001352CS3000104,1001352CS300010
1000491CS3000114,1000491CS300011
1000467CS1000104,1000467CS100010
1000741CS3000334,1000741CS300033
1000830CS2000084,1000830CS200008
1001061CS2000284,1001061CS200028
1000871CS1000104,1000871CS100010
1001082CS2000294,1001082CS200029
1000938CS3000184,1000938CS300018
1000200CS2000374,1000200CS200037
1001250CS3000114,1001250CS300011
1001248CS2000074,1001248CS200007
1000373CS3000114,1000373CS300011
1000942CS2000284,1000942CS200028
1000639CS2000064,1000639CS200006
1000990CS3000284,1000990CS300028
1000556CS1000094,1000556CS100009
1001409CS1000074,1001409CS100007
1000659CS3000014,1000659CS300001
1000001CS3000174,1000001CS300017
1000076CS3000114,1000076CS300011
1000229CS3000114,1000229CS300011
1000287CS3000164,1000287CS300016
1001343CS3000014,1001343CS300001
1000761CS1000014,1000761CS100001
1001357CS3000334,1001357CS300033
1000729CS2000284,1000729CS200028
1000948CS2000314,1000948CS200031
1001413CS2000284,1001413CS200028
1000417CS1000014,1000417CS100001
1001236CS3000014,1001236CS300001
1001161CS2000284,1001161CS200028
1000793CS3000274,1000793CS300027
1000461CS1000084,1000461CS100008
1000743CS2000314,1000743CS200031
1000284CS3000074,1000284CS300007
1000776CS3000074,1000776CS300007
1000153CS2000284,1000153CS200028
1000060CS2000014,1000060CS200001
1000428CS3000104,1000428CS300010
1001267CS2000344,1001267CS200034
1000711CS1000104,1000711CS100010
1000602CS2000064,1000602CS200006
1000972CS2000014,1000972CS200001
1000585CS1000054,1000585CS100005
1000511CS2000284,1000511CS200028
1001086CS1000014,1001086CS100001
1001048CS3000284,1001048CS300028
1000197CS2000284,1000197CS200028
1001085CS3000334,1001085CS300033
1000782CS3000114,1000782CS300011
1001072CS2000344,1001072CS200034
1001185CS3000144,1001185CS300014
1000494CS3000224,1000494CS300022
1001230CS1000034,1001230CS100003
1001087CS1000094,1001087CS100009
1000566CS2000074,1000566CS200007
1001110CS2000054,1001110CS200005
1000551CS1000094,1000551CS100009
1000371CS2000164,1000371CS200016
1000534CS2000174,1000534CS200017
1000361CS3000354,1000361CS300035
1000856CS3000014,1000856CS300001
1000358CS3000024,1000358CS300002
1001016CS1000024,1001016CS100002
1000464CS3000354,1000464CS300035
1000239CS1000074,1000239CS100007
1000107CS3000354,1000107CS300035
1000047CS3000184,1000047CS300018
1001232CS2000164,1001232CS200016
1000067CS1000034,1000067CS100003
1000624CS2000054,1000624CS200005
1001077CS2000294,1001077CS200029
1000508CS1000074,1000508CS100007
1001266CS3000204,1001266CS300020
1000022CS2000014,1000022CS200001
1000848CS3000294,1000848CS300029
1000914CS2000084,1000914CS200008
1000939CS1000014,1000939CS100001
1001109CS1000034,1001109CS100003
1000804CS2000034,1000804CS200003
1001139CS1000014,1001139CS100001
1001127CS3000104,1001127CS300010
1000452CS1000104,1000452CS100010
1001186CS1000074,1001186CS100007
1001230CS3000354,1001230CS300035
1001233CS2000304,1001233CS200030
1000499CS2000064,1000499CS200006
1000557CS2000014,1000557CS200001
1000511CS2000374,1000511CS200037
1000387CS2000064,1000387CS200006
1000974CS3000014,1000974CS300001
1000936CS3000014,1000936CS300001
1000384CS2000254,1000384CS200025
1001032CS2000314,1001032CS200031
1000550CS3000014,1000550CS300001
1000149CS2000014,1000149CS200001
1000138CS2000284,1000138CS200028
1000682CS2000034,1000682CS200003
1001478CS2000294,1001478CS200029
1000223CS3000014,1000223CS300001
1000726CS3000024,1000726CS300002
1001459CS3000024,1001459CS300002
1001103CS3000164,1001103CS300016
1000637CS3000164,1000637CS300016
1000512CS3000114,1000512CS300011
1001163CS2000164,1001163CS200016
1000645CS2000314,1000645CS200031
1000676CS3000184,1000676CS300018
1000719CS2000174,1000719CS200017
1000903CS3000114,1000903CS300011
1000368CS3000244,1000368CS300024
1001367CS3000094,1001367CS300009
1000986CS1000074,1000986CS100007
1000993CS3000024,1000993CS300002
1001077CS2000034,1001077CS200003
1001424CS2000284,1001424CS200028
1000155CS1000074,1000155CS100007
1000442CS2000074,1000442CS200007
1001098CS3000104,1001098CS300010
1000200CS1000014,1000200CS100001
1000366CS2000064,1000366CS200006
1000601CS2000024,1000601CS200002
1000894CS3000294,1000894CS300029
1000123CS3000294,1000123CS300029
1001351CS1000014,1001351CS100001
1001450CS2000054,1001450CS200005
1001453CS3000014,1001453CS300001
1000823CS2000054,1000823CS200005
1000873CS3000014,1000873CS300001
1000365CS3000014,1000365CS300001
1000585CS2000054,1000585CS200005
1000064CS1000014,1000064CS100001
1000060CS3000174,1000060CS300017
1000247CS2000284,1000247CS200028
1000702CS3000024,1000702CS300002
1001119CS3000174,1001119CS300017
1001359CS2000084,1001359CS200008
1001120CS3000224,1001120CS300022
1001240CS3000184,1001240CS300018
1001173CS2000024,1001173CS200002
1001227CS3000044,1001227CS300004
1001247CS2000264,1001247CS200026
1000468CS1000104,1000468CS100010
1000817CS3000284,1000817CS300028
1001087CS2000244,1001087CS200024
1000623CS1000084,1000623CS100008
1001375CS3000114,1001375CS300011
1000541CS2000374,1000541CS200037
1001169CS1000104,1001169CS100010
1000101CS1000084,1000101CS100008
1001177CS3000164,1001177CS300016
1000237CS1000074,1000237CS100007
1000441CS2000374,1000441CS200037
1000745CS3000204,1000745CS300020
1001120CS1000044,1001120CS100004
1000383CS1000084,1000383CS100008
1000794CS3000184,1000794CS300018
1001398CS3000074,1001398CS300007
1001197CS2000374,1001197CS200037
1001054CS3000214,1001054CS300021
1000834CS1000044,1000834CS100004
1000347CS2000064,1000347CS200006
1000158CS3000074,1000158CS300007
1001050CS3000104,1001050CS300010
1000985CS3000334,1000985CS300033
1000520CS1000084,1000520CS100008
1000377CS2000284,1000377CS200028
1000395CS1000094,1000395CS100009
1001025CS2000344,1001025CS200034
1000734CS3000114,1000734CS300011
1000226CS3000314,1000226CS300031
1001095CS1000094,1001095CS100009
1000981CS1000084,1000981CS100008
1000532CS1000014,1000532CS100001
1000369CS1000014,1000369CS100001
1000905CS1000104,1000905CS100010
1000834CS2000284,1000834CS200028
1000488CS3000074,1000488CS300007
1001022CS3000174,1001022CS300017
1001072CS1000104,1001072CS100010
1000232CS1000014,1000232CS100001
1001169CS2000174,1001169CS200017
1001027CS3000164,1001027CS300016
1001150CS3000114,1001150CS300011
1000947CS1000074,1000947CS100007
1000917CS3000024,1000917CS300002
1001105CS1000024,1001105CS100002
1001185CS3000104,1001185CS300010
1000289CS2000314,1000289CS200031
1000032CS3000024,1000032CS300002
1001429CS1000014,1001429CS100001
1001478CS2000284,1001478CS200028
1000215CS1000104,1000215CS100010
1000180CS2000244,1000180CS200024
1001260CS2000284,1001260CS200028
1001466CS1000084,1001466CS100008
1001391CS2000014,1001391CS200001
1000287CS2000174,1000287CS200017
1001162CS1000034,1001162CS100003
1001154CS1000094,1001154CS100009
1001173CS3000044,1001173CS300004
1000410CS2000034,1000410CS200003
1000386CS1000024,1000386CS100002
1000090CS2000014,1000090CS200001
1001087CS1000104,1001087CS100010
1000447CS3000064,1000447CS300006
1000258CS2000064,1000258CS200006
1000086CS2000284,1000086CS200028
1000945CS2000304,1000945CS200030
1000203CS2000374,1000203CS200037
1000866CS2000244,1000866CS200024
1001025CS3000144,1001025CS300014
1001351CS2000284,1001351CS200028
1000043CS3000014,1000043CS300001
1000124CS2000164,1000124CS200016
1001476CS3000274,1001476CS300027
1000536CS3000104,1000536CS300010
1000417CS1000054,1000417CS100005
1001369CS1000014,1001369CS100001
1001239CS1000084,1001239CS100008
1000360CS1000034,1000360CS100003
1001316CS1000094,1001316CS100009
1001320CS1000064,1001320CS100006
1001242CS3000334,1001242CS300033
1001478CS2000174,1001478CS200017
1001095CS3000044,1001095CS300004
1001095CS3000104,1001095CS300010
1000864CS2000304,1000864CS200030
1000827CS2000244,1000827CS200024
1000695CS2000054,1000695CS200005
1000184CS2000034,1000184CS200003
1001385CS3000334,1001385CS300033
1001354CS2000164,1001354CS200016
1000327CS1000014,1000327CS100001
1000286CS2000284,1000286CS200028
1001442CS1000014,1001442CS100001
1000148CS2000034,1000148CS200003
1000118CS3000294,1000118CS300029
1000089CS1000014,1000089CS100001
1000151CS3000334,1000151CS300033
1000030CS1000094,1000030CS100009
1000067CS2000014,1000067CS200001
1000117CS3000144,1000117CS300014
1001478CS1000024,1001478CS100002
1000515CS3000014,1000515CS300001
1000983CS2000074,1000983CS200007
1000956CS2000064,1000956CS200006
1001041CS3000284,1001041CS300028
1001085CS3000214,1001085CS300021
1000785CS3000094,1000785CS300009
1000561CS3000074,1000561CS300007
1001238CS1000034,1001238CS100003
1001466CS3000044,1001466CS300004
1001261CS1000104,1001261CS100010
1000840CS3000224,1000840CS300022
1001120CS3000214,1001120CS300021
1001065CS2000374,1001065CS200037
1000827CS3000164,1000827CS300016
1001121CS3000014,1001121CS300001
1001025CS2000294,1001025CS200029
1000472CS2000074,1000472CS200007
1000446CS3000114,1000446CS300011
1000221CS2000284,1000221CS200028
1001429CS1000054,1001429CS100005
1001245CS2000194,1001245CS200019
1001340CS3000354,1001340CS300035
1001159CS2000024,1001159CS200002
1000110CS1000094,1000110CS100009
1000129CS1000104,1000129CS100010
1000393CS1000094,1000393CS100009
1001035CS1000034,1001035CS100003
1000404CS3000164,1000404CS300016
1001145CS3000044,1001145CS300004
1000185CS3000114,1000185CS300011
1001000CS3000114,1001000CS300011
1001173CS2000074,1001173CS200007
1001220CS1000014,1001220CS100001
1000786CS2000024,1000786CS200002
