pid,hid,housenum,p21gender,p21age1,p21school,p21mar,p21income1,p21job1,p21relig1,ott_score_21,sns_score_21,pc_ability_21,smart_ability_21,esteem_21,ott_score_20,sns_score_20,pc_ability_20,smart_ability_20,esteem_20,ott_change,sns_change,pc_change,smart_change,esteem_change
65580002,655800,2,2,69,4,2,1,1,2,0,0,1,1,27,0,0,1,1,29,0,0,0,0,-0.2
65590001,655900,1,2,82,2,3,1,2,2,0,0,1,1.12,27,0,0,1,1,30,0,0,0,0.12,-0.3
65590002,655900,2,2,59,4,3,4,1,2,4,0,1.952380952,2,30,5,0,1,1.8,31,-1,0,0.952380952,0.2,-0.1
65590004,655900,4,1,32,5,1,4,1,2,5,0,4.095238095,3.96,29,8,0,3.095238095,3.48,32,-3,0,1,0.48,-0.3
65590101,655901,1,1,37,5,2,6,1,2,6,2.25,4.523809524,4.6,30,7,5,4.238095238,5,30,-1,-2.75,0.285714286,-0.4,0
65590102,655901,2,2,35,5,2,6,1,2,8,4.25,5,4.72,29,6,0,2.476190476,3.08,33,2,4.25,2.523809524,1.64,-0.4
65600001,656000,1,1,56,4,2,10,1,2,5,0,2,2.76,30,0,0,1,1.8,30,5,0,1,0.96,0
65600002,656000,2,2,52,4,2,1,1,2,4,0,1.19047619,2.64,30,0,0,1,1.8,32,4,0,0.19047619,0.84,-0.2
65600006,656000,6,2,87,2,3,1,2,2,0,0,1,1,24,0,0,1,1,32,0,0,0,0,-0.8
65600007,656000,7,2,30,5,1,1,2,2,8,5.25,4.904761905,4.92,28,7,5,5,5,32,1,0.25,-0.095238095,-0.08,-0.4
65610001,656100,1,1,76,3,2,2,2,2,4,0,1.095238095,2.16,29,0,0,1,1,23,4,0,0.095238095,1.16,0.6
65610002,656100,2,2,73,2,2,3,2,2,0,0,1.047619048,1.12,26,0,0,1,1,26,0,0,0.047619048,0.12,0
65620001,656200,1,2,77,2,3,2,2,2,0,0,1.095238095,1.08,20,0,0,1,1,27,0,0,0.095238095,0.08,-0.7
65630001,656300,1,1,78,3,2,4,1,2,5,2.5,1.619047619,2.24,29,0,0,1,1.16,26,5,2.5,0.619047619,1.08,0.3
65630002,656300,2,2,72,2,2,1,1,2,4,3,1.714285714,3.12,28,9,0,1,1.36,23,-5,3,0.714285714,1.76,0.5
65630003,656300,3,1,44,4,1,6,1,2,5,3.75,4.19047619,4.84,24,9,6.5,2.857142857,3.76,23,-4,-2.75,1.333333333,1.08,0.1
65640001,656400,1,1,71,4,2,7,1,2,5,0,1,1.84,26,0,0,1,1.32,26,5,0,0,0.52,0
65640002,656400,2,2,68,2,2,1,1,2,5,0,1,2.24,27,0,0,1.19047619,2.36,27,5,0,-0.19047619,-0.12,0
65650001,656500,1,1,73,2,3,5,1,2,0,0,1,1.32,27,0,0,1,1,23,0,0,0,0.32,0.4
65650002,656500,2,2,92,2,3,2,2,2,0,0,1,1,24,0,0,1,1,25,0,0,0,0,-0.1
65660001,656600,1,2,55,3,3,4,1,2,5,5,1,2.56,26,8,7,3.333333333,3.56,23,-3,-2,-2.333333333,-1,0.3
65670001,656700,1,1,71,4,2,4,1,2,5,0,2.761904762,2.96,26,0,0,1.952380952,3.04,24,5,0,0.80952381,-0.08,0.2
65670002,656700,2,2,69,4,2,1,2,2,4,0,1.904761905,2.08,24,0,0,1.428571429,2.08,26,4,0,0.476190476,0,-0.2
65680001,656800,1,1,55,3,3,8,1,2,4,0,1.047619048,2.04,29,0,0,1,1.32,29,4,0,0.047619048,0.72,0
65680002,656800,2,1,28,5,1,7,1,2,5,6,4.904761905,4.68,29,9,7,3.571428571,4.48,27,-4,-1,1.333333334,0.2,0.2
65680003,656800,3,1,27,4,1,6,1,2,5,5,4.857142857,4.88,25,9,7,3.476190476,4.12,25,-4,-2,1.380952381,0.76,0
65680004,656800,4,1,23,4,1,6,1,2,5,5,4.857142857,4.92,31,8,8.25,3.714285714,4.6,23,-3,-3.25,1.142857143,0.32,0.8
65690001,656900,1,1,65,4,2,4,1,2,3,0,1,2.04,27,0,0,1,2.64,26,3,0,0,-0.6,0.1
65690002,656900,2,2,61,4,2,3,1,2,4,3,1,2.12,26,0,3,1.619047619,2.72,27,4,0,-0.619047619,-0.6,-0.1
65690003,656900,3,2,82,2,3,2,2,2,0,0,1,1,23,0,0,1,1,21,0,0,0,0,0.2
65700001,657000,1,1,73,2,2,3,1,1,5,0,1,2,25,0,0,1,1.72,25,5,0,0,0.28,0
65700002,657000,2,2,67,2,2,1,2,1,0,0,1,2.08,28,0,0,1,1.52,25,0,0,0,0.56,0.3
65710001,657100,1,1,52,4,2,7,1,2,9,3.5,1.666666667,3.48,26,9,4,3.095238095,3.4,28,0,-0.5,-1.428571428,0.08,-0.2
65710002,657100,2,2,86,2,3,2,2,2,0,0,1,1,21,0,0,1,1,30,0,0,0,0,-0.9
65720002,657200,2,2,64,2,3,3,2,1,7,2.75,1,2.48,26,8,0,2.571428571,3.16,29,-1,2.75,-1.571428571,-0.68,-0.3
65730001,657300,1,2,84,2,3,3,2,2,0,0,1.095238095,1.12,25,0,0,1,1,24,0,0,0.095238095,0.12,0.1
65740001,657400,1,1,77,3,2,6,1,2,0,0,1,1.2,24,0,0,1,1.24,27,0,0,0,-0.04,-0.3
65740002,657400,2,2,79,2,2,2,2,2,0,0,1,1.12,24,0,0,1,1.16,26,0,0,0,-0.04,-0.2
65750001,657500,1,1,80,3,2,3,1,1,0,0,1,1.12,26,0,0,1,1.16,24,0,0,0,-0.04,0.2
65750002,657500,2,2,73,2,2,2,2,1,0,0,1,1.24,27,0,0,1,1.12,23,0,0,0,0.12,0.4
65760001,657600,1,1,71,3,2,5,1,2,0,0,1,1.36,26,0,0,1,1.24,28,0,0,0,0.12,-0.2
65760002,657600,2,2,71,2,2,3,2,2,0,0,1,1.16,26,0,0,1,1.16,27,0,0,0,0,-0.1
65780001,657800,1,1,73,3,2,5,1,2,7,3.25,1.476190476,1.8,27,6,0,2.476190476,2.68,24,1,3.25,-1,-0.88,0.3
65780002,657800,2,2,64,3,2,3,2,2,7,0,1,2.08,25,6,0,2.333333333,2.76,25,1,0,-1.333333333,-0.68,0
65800001,658000,1,1,81,2,2,4,1,2,0,0,1,1.12,28,0,0,1,1.08,24,0,0,0,0.04,0.4
65800002,658000,2,2,82,2,2,2,2,2,0,0,1,1.12,28,0,0,1,1.08,27,0,0,0,0.04,0.1
65810001,658100,1,1,60,4,4,9,1,2,9,0,3.904761905,4,32,5,1.25,3.571428571,3.6,29,4,-1.25,0.333333334,0.4,0.3
65810003,658100,3,2,28,5,1,6,1,2,9,1.25,4,4.08,30,6,1.25,3.142857143,3.64,28,3,0,0.857142857,0.44,0.2
65810004,658100,4,1,25,4,1,5,1,2,9,1.25,3.80952381,4.08,30,5,2,4,4.16,29,4,-0.75,-0.19047619,-0.08,0.1
65840001,658400,1,2,41,4,1,6,1,2,9,1.25,3.666666667,4,31,6,1.25,4.238095238,4.44,29,3,0,-0.571428571,-0.44,0.2
65850001,658500,1,2,50,5,1,8,1,2,9,1.5,3.619047619,3.84,30,8,1.25,3.714285714,4.16,30,1,0.25,-0.095238095,-0.32,0
65920001,659200,1,1,83,2,2,2,2,2,0,0,1,1.2,27,0,0,1,1,25,0,0,0,0.2,0.2
65920002,659200,2,2,79,2,2,2,2,1,0,0,1,1.2,27,0,0,1,1,28,0,0,0,0.2,-0.1
65930001,659300,1,2,92,2,3,2,2,2,0,0,1,1,23,0,0,1,1,27,0,0,0,0,-0.4
65960001,659600,1,1,64,3,2,5,1,2,7,4.25,1,2.68,25,7,4,2.047619048,2.44,27,0,0.25,-1.047619048,0.24,-0.2
65960003,659600,3,1,41,4,2,7,1,2,7,4.5,5,5,25,7,5.5,4,4.92,26,0,-1,1,0.08,-0.1
65970002,659700,2,2,84,2,3,2,2,1,0,0,1,1.08,21,0,0,1,1,24,0,0,0,0.08,-0.3
65980001,659800,1,1,51,4,2,8,1,2,7,4.25,3.523809524,4.08,25,7,5.5,3.904761905,4.08,25,0,-1.25,-0.380952381,0,0
65980003,659800,3,2,24,5,1,7,1,2,8,4.5,5,5,24,7,5.25,3.952380952,4.84,25,1,-0.75,1.047619048,0.16,-0.1
65990001,659900,1,1,60,4,2,6,1,2,6,3.75,2.952380952,3.28,25,7,4.75,2.142857143,2.56,26,-1,-1,0.809523809,0.72,-0.1
65990002,659900,2,2,48,4,2,4,1,2,7,3.5,2.857142857,3.48,27,7,5.25,2.666666667,3.04,27,0,-1.75,0.19047619,0.44,0
66000001,660000,1,1,63,4,2,6,1,2,9,5.25,2.619047619,3.76,25,8,4.25,2.428571429,2.76,30,1,1,0.19047619,1,-0.5
66000002,660000,2,2,60,4,2,4,1,2,7,3.25,1,3.12,28,7,4.75,2.380952381,3.12,28,0,-1.5,-1.380952381,0,0
66010001,660100,1,1,59,4,2,7,1,2,6,0,3.095238095,3.2,28,6,3.75,3.19047619,2.92,28,0,-3.75,-0.095238095,0.28,0
66010002,660100,2,2,55,4,2,5,1,1,5,2.75,3.619047619,3.64,32,6,2.5,3.380952381,3.52,29,-1,0.25,0.238095238,0.12,0.3
66010003,660100,3,1,32,4,1,7,1,2,9,2.75,5,4.8,33,8,9,4,4,28,1,-6.25,1,0.8,0.5
66020001,660200,1,2,68,3,4,3,1,1,5,0,1.380952381,2.2,27,0,0,2.333333333,2.52,32,5,0,-0.952380952,-0.32,-0.5
66020002,660200,2,1,38,5,1,9,1,2,7,3.25,5,4.8,29,7,9,4,4,29,0,-5.75,1,0.8,0
66020003,660200,3,1,35,5,1,7,1,2,6,3.25,5,4.96,31,6,2,4,4,33,0,1.25,1,0.96,-0.2
66040001,660400,1,1,80,2,2,2,2,2,0,0,1,1.24,25,0,0,1,1.08,25,0,0,0,0.16,0
66040002,660400,2,2,83,2,2,2,2,2,0,0,1,1.08,24,0,0,1,1.08,24,0,0,0,0,0
66050001,660500,1,1,50,5,2,9,1,2,9,2,4,3.96,31,6,2.5,4,4,31,3,-0.5,0,-0.04,0
66050002,660500,2,2,45,5,2,7,1,2,8,1.75,4,4,31,7,2.25,4,4,32,1,-0.5,0,0,-0.1
66060001,660600,1,1,41,5,2,9,1,2,6,2.75,4,3.88,30,6,2.75,4,4,31,0,0,0,-0.12,-0.1
66060002,660600,2,2,40,5,2,1,2,1,9,3.25,4,4.36,32,7,2.25,4,3.84,29,2,1,0,0.52,0.3
66060003,660600,3,2,14,3,1,1,2,2,7,3,3.904761905,3.68,30,8,0,3.142857143,1,31,-1,3,0.761904762,2.68,-0.1
66070001,660700,1,1,62,4,2,9,1,2,6,4,4.047619048,3.96,31,5,1.75,3.857142857,3.84,30,1,2.25,0.190476191,0.12,0.1
66070002,660700,2,2,59,3,2,5,1,2,5,2.25,3.857142857,3.84,33,6,2,2.952380952,2.96,28,-1,0.25,0.904761905,0.88,0.5
66070003,660700,3,2,36,5,1,7,1,2,9,2.75,4.095238095,4.72,31,7,2.75,4,4,29,2,0,0.095238095,0.72,0.2
66090001,660900,1,1,43,5,2,9,1,1,7,3,4.047619048,3.96,33,5,2.75,3.476190476,3.44,32,2,0.25,0.571428572,0.52,0.1
66090002,660900,2,2,43,5,2,1,2,1,9,3,4.095238095,3.76,31,6,2.25,4,3.72,28,3,0.75,0.095238095,0.04,0.3
66090003,660900,3,2,15,3,1,1,2,1,6,3,3.904761905,3.84,32,6,0,2.80952381,2.64,28,0,3,1.095238095,1.2,0.4
66100001,661000,1,1,86,2,2,2,2,2,0,0,1,1.16,23,0,0,1,1,25,0,0,0,0.16,-0.2
66100002,661000,2,2,79,2,2,2,2,2,0,0,1,1.16,27,0,0,1,1.04,26,0,0,0,0.12,0.1
66130001,661300,1,2,51,4,4,5,1,2,7,4,3.428571429,3.64,19,5,4.25,2.857142857,4.04,31,2,-0.25,0.571428572,-0.4,-1.2
66140001,661400,1,2,52,4,4,5,1,2,7,2.25,3.047619048,3.76,33,5,2.25,3.142857143,4.2,30,2,0,-0.095238095,-0.44,0.3
66220002,662200,2,2,91,2,3,2,2,2,0,0,1,1,31,0,0,1,1,31,0,0,0,0,0
66230001,662300,1,2,84,2,3,1,2,1,0,0,1,1,31,0,0,1,1.04,28,0,0,0,-0.04,0.3
66230002,662300,2,1,46,4,4,11,1,2,9,1.25,3.761904762,3.8,29,8,1.25,3.666666667,4.04,30,1,0,0.095238095,-0.24,-0.1
66230003,662300,3,2,19,5,1,1,2,1,9,1.25,3.428571429,3.92,31,8,1.25,3.571428571,3.36,32,1,0,-0.142857142,0.56,-0.1
66240001,662400,1,1,62,4,2,11,1,2,5,2,4,5,36,5,2,3.714285714,4.28,25,0,0,0.285714286,0.72,1.1
66240002,662400,2,2,58,4,2,1,2,2,9,1.25,3.333333333,3.64,31,5,1.25,3.19047619,3.08,30,4,0,0.142857143,0.56,0.1
66260001,662600,1,1,82,3,2,5,2,2,0,0,1,1,31,0,0,1,1.08,30,0,0,0,-0.08,0.1
66260002,662600,2,2,75,2,2,1,2,2,0,0,1,1,32,0,0,1,1.08,33,0,0,0,-0.08,-0.1
66270001,662700,1,1,51,4,2,10,1,2,9,1.75,3.571428571,3.84,31,5,1.75,3.80952381,4.08,30,4,0,-0.238095239,-0.24,0.1
66270002,662700,2,2,51,4,2,1,2,2,5,1.25,3.380952381,3.52,32,5,1.25,3.476190476,3.56,31,0,0,-0.095238095,-0.04,0.1
66270003,662700,3,2,81,2,3,1,2,2,0,0,1,1,33,0,0,1,1,30,0,0,0,0,0.3
66270004,662700,4,2,23,4,1,1,2,2,9,1.25,3.333333333,3.68,32,5,2,3.904761905,4.28,32,4,-0.75,-0.571428572,-0.6,0
66270005,662700,5,1,21,5,1,1,2,2,9,1.25,3.523809524,3.8,31,5,5.75,4.285714286,4.48,31,4,-4.5,-0.761904762,-0.68,0
66290001,662900,1,1,60,4,3,8,1,2,9,0,2.523809524,2.88,32,8,1.25,3.142857143,3.04,30,1,-1.25,-0.619047619,-0.16,0.2
66290003,662900,3,1,29,5,1,6,1,2,9,1.25,3.523809524,3.6,30,7,1.25,4.095238095,4.32,30,2,0,-0.571428571,-0.72,0
66290004,662900,4,2,27,5,1,6,1,2,9,4,3.952380952,3.96,31,5,1.25,3.714285714,4.32,30,4,2.75,0.238095238,-0.36,0.1
66300001,663000,1,1,47,4,4,10,1,2,9,3.25,3.333333333,3.56,28,5,1.25,4.380952381,4.32,29,4,2,-1.047619048,-0.76,-0.1
66300002,663000,2,2,69,2,3,1,2,2,0,0,1.047619048,1.12,28,0,0,1,1.08,30,0,0,0.047619048,0.04,-0.2
66300003,663000,3,2,25,4,1,6,1,2,9,1.25,3.857142857,3.84,29,5,1.5,3.761904762,4.6,31,4,-0.25,0.095238095,-0.76,-0.2
66310001,663100,1,1,62,5,2,5,1,1,6,7,3.857142857,4.04,38,6,5,1.476190476,3.04,27,0,2,2.380952381,1,1.1
66310002,663100,2,2,57,5,2,9,1,1,6,5.5,2.428571429,3.8,37,6,4.5,2.380952381,3.6,29,0,1,0.047619048,0.2,0.8
66310003,663100,3,2,31,5,1,4,1,1,7,5,4.952380952,5,37,7,5.25,4.142857143,5,30,0,-0.25,0.809523809,0,0.7
66310004,663100,4,2,26,5,1,1,2,1,7,5.5,4.238095238,5,35,7,5,5,5,29,0,0.5,-0.761904762,0,0.6
66320001,663200,1,1,84,2,2,1,2,2,0,0,1,1,31,0,0,1,1,24,0,0,0,0,0.7
66320002,663200,2,2,82,2,2,1,2,2,0,0,1,1,34,0,0,1,1,28,0,0,0,0,0.6
66340001,663400,1,1,45,4,2,5,1,2,7,6,2.523809524,3.68,37,9,4.75,1.714285714,2.6,28,-2,1.25,0.80952381,1.08,0.9
66340002,663400,2,2,45,4,2,1,1,2,0,0,1,1.8,32,0,0,1,1.52,24,0,0,0,0.28,0.8
66340003,663400,3,1,67,3,2,6,1,2,0,0,1,1.8,37,0,0,1,1.12,22,0,0,0,0.68,1.5
66340004,663400,4,2,62,3,2,1,1,2,0,0,1,1.36,36,0,0,1,1.16,24,0,0,0,0.2,1.2
66340005,663400,5,2,87,2,3,1,2,2,0,0,1,1,31,0,0,1,1,25,0,0,0,0,0.6
66350002,663500,2,2,80,2,3,4,1,2,0,0,1,1,32,0,0,1,1,30,0,0,0,0,0.2
66370001,663700,1,1,73,4,2,1,2,2,0,0,1,1,34,0,0,1,1,23,0,0,0,0,1.1
66370002,663700,2,2,63,5,2,6,1,1,6,0,1,1.84,39,0,0,1,1.72,30,6,0,0,0.12,0.9
66370003,663700,3,1,41,5,1,5,1,2,6,4.75,4.142857143,5,35,6,4.5,5,4.92,31,0,0.25,-0.857142857,0.08,0.4
66370004,663700,4,1,39,5,1,5,1,1,7,4.5,4.142857143,3.88,38,6,7.5,5,5,31,1,-3,-0.857142857,-1.12,0.7
66390001,663900,1,1,62,3,2,1,2,2,8,0,1,1.64,33,8,0,1,2.2,30,0,0,0,-0.56,0.3
66390002,663900,2,2,59,3,2,4,1,2,6,0,1.285714286,1.8,34,8,0,1,1.92,31,-2,0,0.285714286,-0.12,0.3
66390003,663900,3,2,28,5,1,7,1,2,6,5.5,4.476190476,4.8,38,7,7,5,5,35,-1,-1.5,-0.523809524,-0.2,0.3
66390004,663900,4,2,33,5,1,5,1,2,6,5,4.523809524,5,37,7,6,5,5,33,-1,-1,-0.476190476,0,0.4
66400001,664000,1,1,88,5,2,1,2,2,0,0,1,1,34,0,0,1,1,28,0,0,0,0,0.6
66410001,664100,1,1,68,4,2,7,1,2,0,0,1.047619048,1.16,35,0,0,1,1,23,0,0,0.047619048,0.16,1.2
66410002,664100,2,2,62,3,2,1,1,2,6,0,1.047619048,2.08,35,0,0,1,1.92,24,6,0,0.047619048,0.16,1.1
66420001,664200,1,1,52,5,2,10,1,2,6,5,4.333333333,4.64,36,9,5.5,5,5,25,-3,-0.5,-0.666666667,-0.36,1.1
66420002,664200,2,2,46,4,2,6,1,2,7,6.5,1.952380952,3.44,38,9,6,2.380952381,3.48,23,-2,0.5,-0.428571429,-0.04,1.5
66420003,664200,3,1,20,5,1,1,2,2,9,7.5,4.761904762,4.56,35,9,0,3.476190476,4.16,26,0,7.5,1.285714286,0.4,0.9
66420004,664200,4,2,19,5,1,1,2,2,9,5,4.761904762,4.84,37,7,3.5,2.857142857,3.84,27,2,1.5,1.904761905,1,1
66420005,664200,5,2,90,2,3,1,2,2,0,0,1.047619048,1.04,33,0,0,1,1,27,0,0,0.047619048,0.04,0.6
66440001,664400,1,1,61,2,2,6,1,2,0,3,1,2.52,33,0,0,1.285714286,2.32,24,0,3,-0.285714286,0.2,0.9
66440002,664400,2,2,59,2,2,4,1,2,4,0,1,1.8,36,5,0,1,1.88,25,-1,0,0,-0.08,1.1
66440003,664400,3,1,89,2,2,1,2,1,0,0,1,1,35,0,0,1,1,27,0,0,0,0,0.8
66440004,664400,4,2,82,2,2,1,2,1,0,0,1,1,33,0,0,1,1,25,0,0,0,0,0.8
66450001,664500,1,2,89,2,3,1,2,2,0,0,1,1,33,0,0,1,1,25,0,0,0,0,0.8
66470001,664700,1,1,88,2,2,3,2,1,0,0,1,1.16,33,0,0,1,1,28,0,0,0,0.16,0.5
66470002,664700,2,2,88,2,2,1,2,1,0,0,1,1,35,0,0,1,1,26,0,0,0,0,0.9
66480001,664800,1,1,43,4,2,8,1,1,6,4.5,4.80952381,4.96,35,6,5,3.857142857,4.2,24,0,-0.5,0.952380953,0.76,1.1
66480002,664800,2,2,37,4,2,6,1,1,5,4.5,3.904761905,4.56,38,5,5,3.857142857,4.4,25,0,-0.5,0.047619048,0.16,1.3
66480003,664800,3,2,14,3,1,1,2,1,5,4.75,2,3.2,39,5,0,2.142857143,2.76,24,0,4.75,-0.142857143,0.44,1.5
66490001,664900,1,1,84,2,2,3,1,2,0,0,1,1.16,34,0,0,1,1,27,0,0,0,0.16,0.7
66490002,664900,2,2,79,2,2,1,2,2,8,0,1,1,34,8,0,1,1,27,0,0,0,0,0.7
66500001,665000,1,2,92,2,3,2,2,2,0,0,1,1,31,0,0,1,1,23,0,0,0,0,0.8
66510001,665100,1,1,45,4,2,15,1,2,9,0,4.80952381,4.68,25,6,0,2.047619048,3.16,29,3,0,2.761904762,1.52,-0.4
66510002,665100,2,2,42,3,2,6,1,1,9,0,4.666666667,4.68,27,6,0,4.142857143,5,31,3,0,0.523809524,-0.32,-0.4
66520001,665200,1,1,79,2,2,1,2,2,0,0,1,1.16,33,0,0,1,1,26,0,0,0,0.16,0.7
66520002,665200,2,2,78,2,2,1,2,2,0,0,1,1.32,32,0,0,1,1,32,0,0,0,0.32,0
66520003,665200,3,2,39,5,1,8,1,2,9,5,2.952380952,3.64,40,7,7,2.333333333,3.84,31,2,-2,0.619047619,-0.2,0.9
66550001,665500,1,1,54,5,2,13,1,1,7,4,3.238095238,3.48,34,7,5.5,2.476190476,3.68,35,0,-1.5,0.761904762,-0.2,-0.1
66550002,665500,2,2,49,4,2,1,2,1,6,3,2,3.32,34,0,4.25,1.523809524,2.56,28,6,-1.25,0.476190476,0.76,0.6
66550003,665500,3,1,16,4,1,1,2,2,5,5,3.142857143,4.08,39,5,0,2.857142857,3.24,31,0,5,0.285714286,0.84,0.8
66550004,665500,4,2,16,4,1,1,2,2,5,5,3.761904762,4.28,33,8,0,2.285714286,2.92,28,-3,5,1.476190476,1.36,0.5
66560001,665600,1,1,52,5,2,10,1,1,6,3.5,1.571428571,3.16,38,6,4.75,3.857142857,3.32,32,0,-1.25,-2.285714286,-0.16,0.6
66560002,665600,2,2,52,4,2,1,2,1,5,4,2.142857143,3.08,37,5,3,2.80952381,3.12,29,0,1,-0.666666667,-0.04,0.8
66560003,665600,3,1,20,5,1,1,2,1,6,5,4.428571429,4.72,37,6,5,3.904761905,5,25,0,0,0.523809524,-0.28,1.2
66560004,665600,4,1,16,4,1,1,2,1,9,4,3.80952381,4.36,37,5,0,2.238095238,2.68,27,4,4,1.571428572,1.68,1
66570001,665700,1,2,64,4,4,3,1,1,5,3,2.047619048,3.2,37,0,0,1,1.88,27,5,3,1.047619048,1.32,1
66580001,665800,1,1,70,3,2,5,2,2,5,3,1,1.88,30,0,0,1.857142857,2.28,33,5,3,-0.857142857,-0.4,-0.3
66580002,665800,2,2,68,3,2,1,2,2,0,3,1,2.12,38,0,0,1,2.04,28,0,3,0,0.08,1
66590001,665900,1,1,79,3,2,2,2,1,0,0,1,1.16,39,0,0,1,1,29,0,0,0,0.16,1
66590002,665900,2,2,72,2,2,1,2,1,0,0,1,1.32,34,0,0,1,1.32,24,0,0,0,0,1
66600001,666000,1,1,83,4,2,1,2,2,0,0,1.142857143,1.64,34,0,0,1,1.12,34,0,0,0.142857143,0.52,0
66600002,666000,2,2,74,3,2,1,2,2,0,0,1.142857143,1.64,34,0,0,1,1.8,29,0,0,0.142857143,-0.16,0.5
66610002,666100,2,2,65,3,3,3,1,2,0,0,1,1.32,25,0,0,1,1.08,24,0,0,0,0.24,0.1
66630001,666300,1,1,55,4,4,5,1,2,7,4,2.333333333,3.12,22,6,4.5,2.333333333,2.72,27,1,-0.5,0,0.4,-0.5
66630002,666300,2,2,26,5,1,4,1,2,7,5.5,5,5,28,6,6.5,4.904761905,5,27,1,-1,0.095238095,0,0.1
66630004,666300,4,1,20,5,1,3,1,1,8,4,5,5,26,9,5,4.952380952,4.72,25,-1,-1,0.047619048,0.28,0.1
66640001,666400,1,2,48,4,2,5,1,2,6,2.5,2.80952381,3.24,25,8,5.75,2.476190476,2.92,26,-2,-3.25,0.333333334,0.32,-0.1
66640002,666400,2,2,27,5,1,6,1,2,8,4,5,5,28,7,5.25,3.666666667,4.56,23,1,-1.25,1.333333333,0.44,0.5
66660001,666600,1,2,51,4,4,6,1,2,6,3.5,2.523809524,3.16,25,7,5,2.571428571,2.92,27,-1,-1.5,-0.047619047,0.24,-0.2
66660002,666600,2,1,27,4,1,2,2,2,9,3.25,5,5,25,7,6,5,5,27,2,-2.75,0,0,-0.2
66660003,666600,3,2,26,4,1,5,1,2,9,3.75,5,5,25,9,5.75,5,5,26,0,-2,0,0,-0.1
66680001,666800,1,2,69,3,4,5,2,1,5,1.75,1,2.48,27,6,7.5,1.238095238,1.92,26,-1,-5.75,-0.238095238,0.56,0.1
66720001,667200,1,2,55,5,2,7,1,2,6,2,2.380952381,2.64,37,0,0,1.666666667,1.56,27,6,2,0.714285714,1.08,1
66720002,667200,2,2,28,5,1,5,1,2,8,4.75,3.80952381,5,37,8,2.75,3.80952381,4.92,28,0,2,0,0.08,0.9
66720003,667200,3,1,26,5,1,1,2,2,9,3,4.952380952,4.76,30,9,3,5,4.92,30,0,0,-0.047619048,-0.16,0
66720005,667200,5,1,55,5,2,9,1,2,7,2.5,2.666666667,3.4,37,0,0,2.523809524,2.52,32,7,2.5,0.142857143,0.88,0.5
66860002,668600,2,2,44,5,2,5,1,1,8,8,5,5,34,7,4.25,5,4.96,32,1,3.75,0,0.04,0.2
66870001,668700,1,1,65,4,4,3,1,2,0,0,1,1.44,26,0,0,1,1.48,31,0,0,0,-0.04,-0.5
66910001,669100,1,2,69,2,3,4,1,2,0,0,1,1.12,25,0,0,1,1.36,19,0,0,0,-0.24,0.6
66920001,669200,1,2,52,4,2,8,1,2,5,3.75,4.238095238,4.92,35,5,4.75,4.142857143,4.56,33,0,-1,0.095238095,0.36,0.2
66950002,669500,2,2,73,2,3,2,1,2,0,0,1,1.24,25,0,0,1,1.36,21,0,0,0,-0.12,0.4
66970002,669700,2,2,61,4,2,1,2,1,5,2.5,1,2.04,31,0,1.75,1,3.04,31,5,0.75,0,-1,0
67010001,670100,1,1,45,5,2,11,1,2,5,5,5,5,27,5,3.5,5,5,25,0,1.5,0,0,0.2
67010002,670100,2,2,42,5,2,6,1,2,9,5.5,5,5,32,9,5.5,4.857142857,5,31,0,0,0.142857143,0,0.1
67010003,670100,3,2,15,3,1,1,2,2,9,9,3.761904762,3.84,25,9,7,3.047619048,3.92,26,0,2,0.714285714,-0.08,-0.1
67030002,670300,2,2,59,5,4,8,1,1,9,6.75,3.80952381,4.04,31,9,5.75,3.19047619,4.16,32,0,1,0.61904762,-0.12,-0.1
67030003,670300,3,1,29,5,1,1,2,1,9,5.75,4.571428571,4.56,25,9,3.75,4.380952381,4.52,30,0,2,0.19047619,0.04,-0.5
67050001,670500,1,1,55,5,2,8,1,2,8,0,4.333333333,3.96,37,9,2,3.619047619,3.48,36,-1,-2,0.714285714,0.48,0.1
67050002,670500,2,2,55,5,2,2,2,2,9,2.75,3.666666667,4.12,33,9,0,3.285714286,3.6,35,0,2.75,0.380952381,0.52,-0.2
67050003,670500,3,2,14,3,1,1,2,2,9,5.5,4.047619048,4.24,38,9,6.5,2.904761905,3.28,36,0,-1,1.142857143,0.96,0.2
67060001,670600,1,1,52,5,2,13,1,2,9,9,5,4.72,35,9,8.75,4.428571429,4.84,40,0,0.25,0.571428571,-0.12,-0.5
67060002,670600,2,2,47,5,2,5,1,2,7,0,4.761904762,4.8,32,9,0,4,4,33,-2,0,0.761904762,0.8,-0.1
67060003,670600,3,1,20,5,1,1,2,2,8,5.5,5,5,39,9,3.25,4.952380952,5,39,-1,2.25,0.047619048,0,0
67150001,671500,1,1,73,4,2,2,2,1,0,0,1,1.72,30,0,0,1,2.04,30,0,0,0,-0.32,0
67150002,671500,2,2,69,2,2,1,2,1,0,0,1,1.72,31,0,0,1,1.76,21,0,0,0,-0.04,1
67160002,671600,2,1,62,2,1,2,2,2,0,0,1,1.64,21,0,0,1,1.24,15,0,0,0,0.4,0.6
67190001,671900,1,1,68,2,2,4,1,1,0,0,1.047619048,1.4,35,0,0,1,2.48,35,0,0,0.047619048,-1.08,0
67190002,671900,2,2,69,2,2,1,2,1,0,0,1.047619048,1.32,31,0,0,1,2.04,29,0,0,0.047619048,-0.72,0.2
