시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 구로구 고척동,321,321,0,우성꿈동산,71.66,202305,14,"43,500",7,1996,경인로47다길 34-7
서울특별시 중랑구 신내동,785,785,0,건영2차,74.25,202305,13,"59,950",7,1996,신내로7길 20
서울특별시 중랑구 묵동,13,13,0,신내,39.84,202305,8,"36,500",7,1996,숙선옹주로 91
서울특별시 성북구 종암동,Mar-34,34,3,종암선경,59.4,202304,25,"63,000",7,1996,종암로5길 26
서울특별시 중랑구 상봉동,63,63,0,건영2차아파트,84.96,202304,22,"67,000",7,1996,신내로7나길 24
서울특별시 중랑구 신내동,479,479,0,중앙하이츠,84.97,202304,17,"56,500",7,1996,봉화산로56길 123
서울특별시 동작구 신대방동,707,707,0,현대,84.57,202304,15,"82,000",7,1996,여의대방로 28
서울특별시 광진구 구의동,611,611,0,구의현대2단지,84.91,202304,15,"138,000",7,1996,광나루로56길 32
서울특별시 도봉구 창동,805,805,0,동아그린,59.96,202304,15,"61,400",7,1996,노해로63다길 34
서울특별시 중랑구 신내동,650,650,0,신내6대주,39.84,202304,11,"44,000",7,1996,신내로19길 42
서울특별시 강동구 고덕동,486,486,0,아남1,84.91,202303,11,"84,000",7,1996,양재대로 1706
서울특별시 서대문구 북가좌동,449,449,0,북가좌삼호,84.57,202302,21,"77,000",7,1996,거북골로 154
서울특별시 서대문구 북아현동,1006,1006,0,북아현경남,114.91,202302,11,"113,200",7,1996,북아현로 40
서울특별시 성동구 하왕십리동,258,258,0,벽산,84.94,202302,4,"87,000",7,1996,무학로 50
서울특별시 광진구 광장동,567,567,0,광나루현대,84.92,202301,17,"110,000",7,1996,아차산로76길 31
서울특별시 성동구 하왕십리동,258,258,0,벽산,71.33,202312,30,"89,000",8,1996,무학로 50
서울특별시 서초구 잠원동,Nov-71,71,11,한신타워,59.81,202312,20,"153,500",8,1996,잠원로3길 8
서울특별시 노원구 중계동,360-2,360,2,청구3,84.77,202312,2,"114,900",8,1996,중계로 233
서울특별시 구로구 구로동,108-2,108,2,새솔금호,84.89,202311,26,"57,000",8,1996,공원로 35
서울특별시 중랑구 신내동,657,657,0,신내9진흥,33.18,202311,26,"29,000",8,1996,신내로 127
서울특별시 중랑구 신내동,650,650,0,신내6대주,59.76,202311,1,"59,700",8,1996,신내로19길 42
서울특별시 서대문구 홍제동,454,454,0,유원하나,103.11,202310,28,"71,000",8,1996,세검정로 134
서울특별시 영등포구 당산동1가,09월 01일,9,1,코오롱,59.6,202310,21,"57,000",8,1996,영등포로28길 5
서울특별시 중랑구 신내동,650,650,0,신내6대주,39.84,202309,18,"40,200",8,1996,신내로19길 42
서울특별시 금천구 시흥동,209,209,0,현대(209),82.53,202309,10,"47,800",8,1996,금하로23라길 31
서울특별시 마포구 도화동,357,357,0,도화동현대,128.26,202309,4,"134,500",8,1996,새창로 52
서울특별시 강남구 논현동,196,196,0,거평프리젠,30.215,202308,22,"34,500",8,1996,강남대로112길 41
서울특별시 중랑구 신내동,657,657,0,신내9진흥,33.18,202308,16,"30,000",8,1996,신내로 127
서울특별시 중랑구 묵동,13,13,0,신내,49.77,202308,14,"49,800",8,1996,숙선옹주로 91
서울특별시 중랑구 신내동,650,650,0,신내6대주,39.84,202308,14,"41,000",8,1996,신내로19길 42
서울특별시 강동구 고덕동,486,486,0,아남1,78.3,202307,27,"95,000",8,1996,양재대로 1706
서울특별시 광진구 광장동,567,567,0,광나루현대,84.92,202307,25,"110,000",8,1996,아차산로76길 31
서울특별시 노원구 중계동,360-2,360,2,청구3,84.77,202307,15,"107,000",8,1996,중계로 233
서울특별시 도봉구 도봉동,641,641,0,서원,49.77,202307,12,"33,800",8,1996,마들로 684-19
서울특별시 서초구 잠원동,Nov-71,71,11,한신타워,84.93,202307,3,"209,000",8,1996,잠원로3길 8
서울특별시 광진구 자양동,762,762,0,한라아파트,59.96,202306,29,"85,000",8,1996,뚝섬로35길 10
서울특별시 광진구 자양동,762,762,0,한라아파트,59.96,202306,29,"85,000",8,1996,뚝섬로35길 10
서울특별시 중랑구 신내동,661,661,0,신내11대명,39.76,202306,26,"35,700",8,1996,봉화산로 193
서울특별시 동작구 신대방동,707,707,0,현대,84.57,202306,24,"85,000",8,1996,여의대방로 28
서울특별시 중랑구 신내동,479,479,0,중앙하이츠,84.97,202306,6,"56,300",8,1996,봉화산로56길 145-1
서울특별시 영등포구 양평동5가,76,76,0,양평한신,59.94,202305,30,"77,000",8,1996,양평로24길 9
서울특별시 성북구 종암동,Mar-34,34,3,종암선경,59.4,202305,26,"53,000",8,1996,종암로5길 26
서울특별시 도봉구 도봉동,641,641,0,서원,49.77,202305,19,"32,250",8,1996,마들로 684-19
서울특별시 광진구 군자동,99,99,0,일성파크,59.96,202305,17,"64,000",8,1996,군자로12길 46
서울특별시 성동구 응봉동,275,275,0,신동아,59.97,202305,4,"74,900",8,1996,독서당로 375
서울특별시 노원구 중계동,360-2,360,2,청구3,84.77,202304,26,"98,000",8,1996,중계로 233
서울특별시 관악구 봉천동,1697,1697,0,선경,50.49,202304,25,"38,000",8,1996,청룡7길 55
서울특별시 중랑구 상봉동,484,484,0,"엘지,쌍용아파트",68.12,202304,24,"56,500",8,1996,봉화산로 146
서울특별시 서초구 양재동,160-2,160,2,우성KBS(113동),84.69,202304,17,"124,000",8,1996,바우뫼로 91
서울특별시 서대문구 북가좌동,449,449,0,북가좌삼호,75.75,202304,5,"75,000",8,1996,거북골로 154
서울특별시 강동구 둔촌동,89,89,0,현대4,84.94,202304,1,"92,500",8,1996,진황도로61길 7
서울특별시 강북구 미아동,1351,1351,0,두원프라자,98.22,202303,31,"58,000",8,1996,도봉로 157
서울특별시 금천구 독산동,1002,1002,0,진도1차,59.94,202303,25,"40,000",8,1996,벚꽃로18길 36
서울특별시 강남구 논현동,103,103,0,쌍용,59.91,202302,23,"95,000",8,1996,도산대로50길 43
서울특별시 도봉구 방학동,735,735,0,성원아파트,84.54,202302,7,"43,000",8,1996,방학로7길 15
서울특별시 광진구 광장동,566,566,0,청구,59.95,202302,3,"89,000",8,1996,아차산로 503-23
서울특별시 서대문구 북가좌동,449,449,0,북가좌삼호,84.57,202302,3,"71,000",8,1996,거북골로 154
서울특별시 영등포구 양평동5가,76,76,0,양평한신,59.94,202301,29,"72,000",8,1996,양평로24길 9
서울특별시 마포구 성산동,142-9,142,9,세원,59.87,202301,17,"52,000",8,1996,월드컵북로 194
서울특별시 서초구 잠원동,Dec-71,71,12,킴스빌리지,30.18,202301,10,"85,000",8,1996,잠원로3길 6
서울특별시 서초구 서초동,1518-2,1518,2,월드빌라트,244.76,202311,27,"325,000",9,1996,명달로16길 31-13
서울특별시 마포구 도화동,357,357,0,도화동현대,54.72,202311,18,"84,000",9,1996,새창로 52
서울특별시 영등포구 당산동1가,09월 01일,9,1,코오롱,59.9,202311,12,"55,000",9,1996,영등포로28길 5
서울특별시 양천구 목동,900-17,900,17,한신빌라트1,119.1,202311,4,"150,000",9,1996,목동서로2길 16
서울특별시 성동구 응봉동,275,275,0,신동아,59.97,202310,29,"74,000",9,1996,독서당로 375
서울특별시 중랑구 신내동,650,650,0,신내6대주,39.84,202310,4,"38,500",9,1996,신내로19길 42
서울특별시 송파구 문정동,Mar-72,72,3,건영1,84.39,202309,26,"115,000",9,1996,새말로8길 12
서울특별시 마포구 신수동,445-5,445,5,현대,84.47,202309,26,"100,000",9,1996,토정로 242
서울특별시 노원구 중계동,360-2,360,2,청구3,84.77,202309,23,"117,500",9,1996,중계로 233
서울특별시 중랑구 신내동,661,661,0,신내11대명,59.76,202309,22,"52,000",9,1996,봉화산로 193
서울특별시 관악구 신림동,1700,1700,0,라이프,84.38,202309,20,"65,000",9,1996,문성로 86
서울특별시 중랑구 신내동,650,650,0,신내6대주,59.76,202309,19,"59,300",9,1996,신내로19길 42
서울특별시 노원구 중계동,360-2,360,2,청구3,84.77,202309,8,"116,500",9,1996,중계로 233
서울특별시 중랑구 신내동,650,650,0,신내6대주,39.84,202309,2,"39,000",9,1996,신내로19길 42
서울특별시 마포구 도화동,357,357,0,도화동현대,79.83,202308,31,"113,500",9,1996,새창로 52
서울특별시 광진구 구의동,611,611,0,구의현대2단지,84.75,202308,25,"143,000",9,1996,광나루로56길 32
서울특별시 성북구 하월곡동,218,218,0,아남,59.97,202308,12,"48,000",9,1996,종암로36길 52
서울특별시 노원구 공릉동,705,705,0,동부아파트,114.17,202308,9,"81,000",9,1996,공릉로 206
서울특별시 중랑구 신내동,785,785,0,건영2차,74.25,202308,5,"64,000",9,1996,신내로7길 20
서울특별시 성동구 마장동,817,817,0,삼성,59.76,202307,17,"82,800",9,1996,마장로 271
서울특별시 금천구 독산동,1131,1131,0,라이프,74.72,202307,15,"45,500",9,1996,벚꽃로 60
서울특별시 동작구 신대방동,707,707,0,현대,84.57,202306,19,"86,500",9,1996,여의대방로 28
서울특별시 송파구 문정동,Mar-72,72,3,건영1,84.47,202306,14,"114,500",9,1996,새말로8길 12
서울특별시 광진구 광장동,569,569,0,현대8(803동),59.94,202306,3,"100,000",9,1996,아차산로 508
서울특별시 광진구 광장동,566,566,0,청구,59.95,202305,26,"91,000",9,1996,아차산로 503-23
서울특별시 중랑구 묵동,13,13,0,신내,49.77,202305,16,"45,000",9,1996,숙선옹주로 91
서울특별시 금천구 독산동,1131,1131,0,라이프,74.72,202305,15,"45,000",9,1996,벚꽃로 60
서울특별시 도봉구 도봉동,641,641,0,서원,40.02,202305,9,"29,000",9,1996,마들로 684-19
서울특별시 광진구 광장동,566,566,0,청구,59.95,202304,28,"91,800",9,1996,아차산로 503-23
서울특별시 성동구 하왕십리동,258,258,0,벽산,71.33,202304,21,"88,000",9,1996,무학로 50
서울특별시 성동구 하왕십리동,258,258,0,벽산,114.46,202304,13,"112,000",9,1996,무학로 50
서울특별시 마포구 도화동,357,357,0,도화동현대,128.26,202304,1,"120,000",9,1996,새창로 52
서울특별시 송파구 문정동,Mar-72,72,3,건영1,84.39,202303,31,"119,500",9,1996,새말로8길 12
서울특별시 중랑구 신내동,479,479,0,중앙하이츠,84.97,202303,18,"56,500",9,1996,봉화산로56길 123
서울특별시 광진구 광장동,566,566,0,청구,59.95,202302,13,"87,000",9,1996,아차산로 503-23
서울특별시 성동구 하왕십리동,258,258,0,벽산,84.94,202302,4,"91,000",9,1996,무학로 50
서울특별시 성동구 하왕십리동,992,992,0,무학현대,84.675,202301,28,"73,000",9,1996,무학봉길 49
서울특별시 성동구 마장동,817,817,0,삼성,59.76,202312,30,"80,000",10,1996,마장로 271
서울특별시 관악구 신림동,1703-1,1703,1,LIG대학마을(건영아파트3차),58.9,202312,15,"50,000",10,1996,신림로3길 40
서울특별시 중랑구 신내동,785,785,0,건영2차,57.3,202312,5,"56,300",10,1996,신내로7길 20
서울특별시 광진구 구의동,611,611,0,구의현대2단지,84.91,202311,28,"133,000",10,1996,광나루로56길 32
서울특별시 중랑구 묵동,13,13,0,신내,39.84,202311,10,"39,000",10,1996,숙선옹주로 91
서울특별시 강서구 염창동,291,291,0,현대3,59.92,202310,22,"70,000",10,1996,양천로75길 60
서울특별시 강동구 길동,470,470,0,현대1,84.87,202310,21,"83,500",10,1996,천호대로 1231
서울특별시 중랑구 묵동,13,13,0,신내,59.76,202310,14,"62,000",10,1996,숙선옹주로 91
서울특별시 양천구 신정동,1278,1278,0,목동삼성,114.93,202310,7,"152,000",10,1996,신목로 7
서울특별시 서초구 방배동,865-24,865,24,신구하이텍빌리지,206.23,202310,6,"172,500",10,1996,방배천로 118
서울특별시 구로구 구로동,108-2,108,2,새솔금호,59.9,202310,5,"52,000",10,1996,공원로 35
서울특별시 노원구 중계동,360-2,360,2,청구3,84.77,202309,28,"124,000",10,1996,중계로 233
서울특별시 구로구 개봉동,471,471,0,삼호,84.88,202309,25,"68,300",10,1996,남부순환로95길 16
서울특별시 영등포구 양평동5가,76,76,0,양평한신,59.94,202309,23,"82,000",10,1996,양평로24길 9
서울특별시 관악구 신림동,1703-1,1703,1,LIG대학마을(건영아파트3차),69.17,202309,18,"55,500",10,1996,신림로3길 40
서울특별시 송파구 문정동,Mar-72,72,3,건영1,84.39,202309,11,"114,500",10,1996,새말로8길 12
서울특별시 노원구 중계동,580,580,0,성원1,84.78,202309,7,"87,300",10,1996,덕릉로71길 5
서울특별시 동작구 신대방동,707,707,0,현대,84.57,202309,1,"95,800",10,1996,여의대방로 28
서울특별시 도봉구 도봉동,641,641,0,서원,49.77,202308,28,"35,700",10,1996,마들로 684-19
서울특별시 도봉구 쌍문동,195,195,0,청구,84.63,202308,25,"58,000",10,1996,도당로 13
서울특별시 송파구 문정동,Mar-72,72,3,건영1,84.39,202308,21,"120,000",10,1996,새말로8길 12
서울특별시 노원구 중계동,360-2,360,2,청구3,84.77,202308,14,"103,000",10,1996,중계로 233
서울특별시 중랑구 상봉동,63,63,0,건영2차아파트,84.96,202308,13,"67,300",10,1996,신내로7나길 24
서울특별시 마포구 도화동,357,357,0,도화동현대,54.72,202308,11,"89,500",10,1996,새창로 52
서울특별시 도봉구 도봉동,641,641,0,서원,49.77,202307,21,"35,000",10,1996,마들로 684-19
서울특별시 광진구 광장동,566,566,0,청구,84.86,202307,19,"124,500",10,1996,아차산로 503-23
서울특별시 성동구 하왕십리동,992,992,0,무학현대,84.675,202307,11,"80,000",10,1996,무학봉길 49
서울특별시 성동구 하왕십리동,992,992,0,무학현대,84.675,202307,11,"80,000",10,1996,무학봉길 49
서울특별시 중랑구 신내동,661,661,0,신내11대명,39.76,202307,3,"35,700",10,1996,봉화산로 193
서울특별시 노원구 중계동,580,580,0,성원1,84.42,202307,1,"81,800",10,1996,덕릉로71길 5
서울특별시 노원구 중계동,360-2,360,2,청구3,84.77,202307,1,"109,500",10,1996,중계로 233
서울특별시 노원구 중계동,360-2,360,2,청구3,84.77,202307,1,"109,500",10,1996,중계로 233
서울특별시 중랑구 신내동,479,479,0,중앙하이츠,84.97,202306,20,"58,000",10,1996,봉화산로56길 145-1
서울특별시 도봉구 도봉동,641,641,0,서원,49.77,202306,14,"31,000",10,1996,마들로 684-20
서울특별시 금천구 독산동,1002,1002,0,진도1차,84.84,202306,12,"57,000",10,1996,벚꽃로18길 36
서울특별시 중랑구 묵동,13,13,0,신내,49.77,202306,10,"51,500",10,1996,숙선옹주로 91
서울특별시 광진구 군자동,99,99,0,일성파크,59.96,202306,10,"68,000",10,1996,군자로12길 46
서울특별시 중랑구 신내동,650,650,0,신내6대주,49.77,202306,10,"52,000",10,1996,신내로19길 42
서울특별시 마포구 도화동,357,357,0,도화동현대,128.26,202306,8,"127,000",10,1996,새창로 52
서울특별시 중랑구 묵동,13,13,0,신내,59.76,202306,8,"53,400",10,1996,숙선옹주로 91
서울특별시 광진구 구의동,611,611,0,구의현대2단지,84.75,202305,31,"130,000",10,1996,광나루로56길 32
서울특별시 중랑구 묵동,13,13,0,신내,49.77,202305,25,"47,500",10,1996,숙선옹주로 91
서울특별시 중랑구 신내동,479,479,0,중앙하이츠,84.97,202305,15,"57,000",10,1996,봉화산로56길 145-1
서울특별시 중랑구 신내동,479,479,0,중앙하이츠,84.97,202305,12,"59,000",10,1996,봉화산로56길 123
서울특별시 관악구 봉천동,729-32,729,32,해태보라매타워,84.04,202305,4,"77,000",10,1996,보라매로3길 29
서울특별시 영등포구 문래동6가,54,54,0,문래미원,59.4,202304,22,"66,000",10,1996,문래로8길 5
서울특별시 서대문구 북가좌동,449,449,0,북가좌삼호,75.75,202304,19,"72,000",10,1996,거북골로 154
서울특별시 강동구 길동,470,470,0,현대1,84.87,202304,17,"81,000",10,1996,천호대로 1231
서울특별시 광진구 구의동,611,611,0,구의현대2단지,84.75,202304,4,"116,000",10,1996,광나루로56길 32
서울특별시 영등포구 양평동5가,76,76,0,양평한신,59.94,202303,25,"73,500",10,1996,양평로24길 9
서울특별시 구로구 신도림동,639,639,0,우성2,84.82,202303,25,"87,000",10,1996,신도림로 105
서울특별시 중랑구 묵동,13,13,0,신내,59.76,202303,16,"55,000",10,1996,숙선옹주로 91
서울특별시 마포구 도화동,357,357,0,도화동현대,68.22,202303,15,"94,000",10,1996,새창로 52
서울특별시 중랑구 묵동,13,13,0,신내,59.76,202303,15,"57,000",10,1996,숙선옹주로 91
서울특별시 중랑구 신내동,661,661,0,신내11대명,59.76,202303,3,"50,000",10,1996,봉화산로 193
서울특별시 도봉구 창동,805,805,0,동아그린,59.96,202303,1,"60,000",10,1996,노해로63다길 34
