pid,hid,p21age1,est_1,est_2,est_3,est_4,est_5,est_6,est_7,est_8,est_9,est_10,satis_1,satis_2,satis_3
110940002,1109400,53,2,3,2,3,2,2,3,3,3,2,5,5,5
110940003,1109400,26,4,4,2,4,2,3,3,2,1,1,6,6,6
110950001,1109500,51,4,4,2,4,2,3,3,2,2,1,6,6,5
110950002,1109500,47,3,3,2,3,2,3,3,3,2,2,6,5,6
110960001,1109600,41,3,3,2,3,3,3,3,2,2,1,7,6,5
110960002,1109600,39,3,3,2,3,2,2,2,2,2,2,6,5,5
110970001,1109700,48,4,4,1,3,2,3,3,3,2,1,5,4,5
110970002,1109700,46,4,4,3,2,3,3,3,3,3,2,6,4,4
110970003,1109700,18,3,3,2,3,2,3,3,3,1,1,5,5,3
110970004,1109700,16,4,4,3,3,2,4,3,3,1,1,6,4,4
110980001,1109800,40,4,3,1,2,3,3,3,3,2,1,6,5,5
110980002,1109800,38,3,3,3,3,2,3,2,3,2,1,6,4,5
110990001,1109900,57,3,4,4,2,3,3,3,2,2,2,6,5,5
110990002,1109900,54,3,4,2,4,2,3,3,3,3,2,6,5,4
110990003,1109900,26,4,4,2,4,1,3,3,3,1,1,6,5,5
111010001,1110100,56,3,3,3,1,2,2,1,2,2,2,4,3,3
111010002,1110100,54,3,2,2,2,3,2,3,2,2,2,4,3,3
111010004,1110100,23,4,3,1,3,1,3,3,3,1,1,6,4,4
111020001,1110200,54,3,3,3,3,3,2,3,3,2,2,3,2,1
111030001,1110300,77,3,2,2,3,2,3,3,3,2,2,4,3,3
111030002,1110300,77,2,3,2,2,3,2,2,3,2,2,4,4,3
111040001,1110400,51,3,3,2,1,2,3,3,3,2,2,6,4,3
111040002,1110400,47,3,1,1,1,1,3,3,3,1,1,6,4,3
111050001,1110500,72,3,2,2,2,3,2,2,2,2,1,4,2,2
111050002,1110500,68,2,2,3,2,2,2,2,2,3,2,5,4,2
111060001,1110600,68,3,3,1,3,2,2,2,2,3,2,4,3,3
111060002,1110600,65,3,2,2,2,2,2,2,2,2,2,6,4,4
111070001,1110700,55,4,3,1,4,1,3,3,3,1,1,6,6,5
111070002,1110700,56,3,3,2,2,2,3,3,3,2,2,6,3,2
111080001,1110800,56,3,2,1,2,2,1,2,2,2,2,6,5,4
111080002,1110800,53,3,2,3,1,1,1,2,1,2,2,6,5,5
111080003,1110800,29,4,3,1,4,2,3,3,3,2,1,6,6,5
111080004,1110800,24,4,3,1,4,2,3,3,3,1,1,5,5,5
111090001,1110900,41,4,3,2,4,2,3,3,3,2,2,6,4,5
111090002,1110900,40,4,3,2,4,2,2,3,3,2,1,5,4,4
111100001,1111000,51,4,4,2,4,2,3,3,3,2,1,6,6,6
111100002,1111000,47,4,3,2,3,2,3,3,3,2,2,5,5,4
111100003,1111000,16,3,3,3,3,2,3,3,3,2,1,3,3,3
111110002,1111100,57,4,4,3,3,2,3,3,3,2,2,5,4,3
112000001,1120000,41,4,4,1,3,2,4,3,4,1,1,6,5,6
112000002,1120000,40,3,4,2,3,3,3,4,4,2,2,6,4,5
112010002,1120100,53,4,4,1,3,2,3,3,4,2,1,6,5,4
112010003,1120100,26,2,3,1,2,1,3,3,2,1,1,5,6,6
112010004,1120100,24,3,4,1,3,2,4,4,4,2,2,5,6,6
112020001,1120200,52,4,4,1,4,2,3,3,4,2,2,6,6,6
112020002,1120200,49,3,3,1,3,2,4,3,4,2,2,5,5,5
112020003,1120200,16,3,3,1,4,2,3,4,4,2,2,3,4,3
112030001,1120300,68,3,2,2,3,1,3,3,4,2,2,3,3,3
112030003,1120300,42,3,3,1,3,2,4,4,4,1,1,4,4,5
112030004,1120300,16,2,3,2,3,2,4,3,4,2,2,4,4,4
112040001,1120400,61,4,4,1,3,4,3,3,4,2,1,5,6,6
112040002,1120400,56,3,4,2,4,1,4,3,4,1,1,5,6,5
112040003,1120400,22,3,3,2,4,3,4,3,4,2,2,5,6,5
112050001,1120500,47,4,4,1,4,2,3,4,4,2,2,5,5,5
112050002,1120500,45,4,4,1,4,2,3,3,4,2,2,5,5,5
112050003,1120500,15,3,3,1,4,2,3,3,4,1,1,6,6,6
112060002,1120600,55,3,3,1,4,2,3,3,4,2,2,6,6,6
112060003,1120600,25,4,4,2,3,1,4,3,4,2,2,6,6,6
112060004,1120600,81,3,3,2,3,1,3,3,4,2,2,5,5,5
112070002,1120700,51,3,4,2,4,1,4,3,4,2,1,6,6,6
112070003,1120700,21,4,4,1,3,2,4,3,4,1,1,5,5,5
112080001,1120800,74,3,3,1,3,2,4,3,4,2,2,5,5,5
112080002,1120800,71,3,4,1,4,1,3,3,4,2,2,5,5,5
112080004,1120800,21,2,3,1,3,3,3,3,4,2,2,5,4,5
112090001,1120900,72,3,4,2,1,2,3,3,4,2,2,5,5,5
112090002,1120900,69,4,4,1,3,2,4,3,4,2,2,6,6,6
112100001,1121000,64,4,4,1,3,2,4,3,4,1,2,5,5,5
112100002,1121000,62,4,4,1,3,1,3,3,3,2,2,5,5,5
112100004,1121000,32,3,4,1,3,2,4,3,4,1,1,4,6,6
112120001,1121200,76,3,3,1,3,2,3,3,4,1,1,5,5,5
112120002,1121200,73,3,3,2,4,3,3,3,4,2,2,5,4,6
112120004,1121200,16,3,4,1,4,2,3,3,4,2,2,4,3,3
112130001,1121300,56,3,4,1,4,2,3,4,4,3,3,5,5,5
112130002,1121300,54,3,3,2,3,2,3,3,4,2,2,5,5,5
112130003,1121300,27,3,4,2,3,2,2,2,3,2,2,5,5,5
112130004,1121300,25,3,2,1,3,2,3,3,4,1,1,5,6,5
112140001,1121400,42,3,4,1,3,1,3,3,4,2,2,6,6,6
112140002,1121400,40,3,3,2,4,1,3,3,4,2,1,6,6,6
112150001,1121500,57,3,3,2,2,2,3,3,4,2,2,5,5,5
112150002,1121500,54,4,4,2,3,2,4,4,4,2,2,5,6,4
112150003,1121500,26,3,3,1,4,2,3,3,4,3,2,6,6,6
112160001,1121600,50,4,4,1,3,2,4,4,4,1,1,5,5,5
112160002,1121600,50,4,4,4,3,3,4,4,4,4,4,7,6,7
112160003,1121600,20,4,4,1,3,2,3,3,4,2,2,4,3,3
112160004,1121600,20,3,4,1,3,3,3,3,3,3,3,4,3,4
112170001,1121700,68,3,3,2,4,3,3,3,4,2,2,6,5,7
112170002,1121700,64,3,3,2,1,2,2,2,4,2,2,5,5,5
112180001,1121800,61,1,3,2,3,4,3,3,4,2,2,5,5,5
112180003,1121800,36,2,2,2,3,3,4,4,3,2,1,5,4,5
112190001,1121900,54,3,3,1,4,2,4,4,4,2,2,5,4,4
112190002,1121900,53,3,2,1,3,2,3,3,4,1,1,5,4,4
112190003,1121900,28,3,2,3,2,3,3,1,4,2,2,6,5,6
112200001,1122000,32,3,3,4,3,2,3,3,4,2,2,6,6,6
112200002,1122000,32,4,4,1,3,2,4,3,4,2,2,6,5,6
112210002,1122100,69,3,3,1,3,2,3,3,3,1,1,5,5,5
112210003,1122100,43,3,2,2,2,2,2,1,4,2,2,4,4,4
112210004,1122100,36,3,4,1,3,2,4,2,4,2,2,6,6,5
112220001,1122200,43,3,4,1,2,1,3,4,2,1,1,6,5,6
112220002,1122200,40,3,3,1,3,2,4,3,4,1,1,5,4,4
112230001,1122300,66,3,3,2,2,2,3,3,3,1,1,4,6,4
112230002,1122300,65,4,4,2,3,2,3,4,4,2,2,4,4,5
112230003,1122300,32,4,4,2,3,2,3,3,4,2,1,6,5,6
112230004,1122300,31,3,2,3,4,2,3,4,3,2,1,5,6,6
112240001,1122400,73,3,2,2,3,2,3,4,4,2,2,4,4,6
112240002,1122400,69,2,3,2,2,3,4,3,4,2,2,6,6,6
112250001,1122500,32,3,3,1,4,2,3,4,4,2,1,5,5,5
112250002,1122500,27,3,4,1,2,1,3,3,3,2,2,4,4,4
112260002,1122600,43,3,3,1,3,3,4,4,3,2,1,5,5,5
112260003,1122600,14,3,2,2,3,3,2,3,4,2,2,3,4,3
112270001,1122700,36,2,3,2,2,2,2,3,4,2,2,4,4,4
112270002,1122700,36,3,4,2,3,2,4,3,4,2,2,4,5,4
112290002,1122900,42,3,4,1,3,2,4,3,4,2,2,6,6,6
112290003,1122900,41,3,3,2,3,1,2,3,4,2,2,5,5,5
112290004,1122900,15,2,3,1,3,2,3,3,3,2,1,4,5,5
112320001,1123200,51,3,3,1,3,2,3,2,2,1,2,5,6,5
112320002,1123200,50,4,3,1,3,1,3,3,3,1,1,6,6,6
112340002,1123400,69,3,3,2,2,1,2,2,3,3,2,3,3,2
112400001,1124000,31,4,3,3,1,2,3,3,2,1,1,5,5,5
112410001,1124100,52,3,3,1,3,2,2,2,3,1,1,6,5,5
112410002,1124100,52,3,3,1,3,3,3,3,2,1,1,4,4,4
112420001,1124200,29,2,3,2,3,2,3,3,3,2,1,5,5,5
112430001,1124300,64,3,2,1,2,2,3,3,2,1,1,5,5,4
112430002,1124300,55,2,2,1,2,2,2,2,2,1,1,4,4,4
112430003,1124300,31,3,3,2,2,2,2,2,2,1,1,4,4,4
112440001,1124400,46,2,2,2,2,1,2,2,2,1,1,5,4,4
112440002,1124400,44,3,3,2,3,2,3,2,2,1,1,4,3,3
112450001,1124500,51,3,3,2,3,2,2,2,2,1,1,4,4,4
112450002,1124500,51,3,3,2,3,2,2,2,2,1,1,3,3,3
112450003,1124500,25,2,2,1,2,2,2,2,2,1,1,4,4,4
112450004,1124500,22,3,3,2,3,2,2,2,2,1,1,4,4,4
112460001,1124600,64,2,2,1,3,3,2,2,1,1,1,4,4,4
112460002,1124600,63,2,3,1,2,2,2,2,2,1,1,4,4,4
112460003,1124600,43,3,3,1,3,2,3,3,3,1,1,4,4,3
112460004,1124600,43,3,3,2,2,1,2,2,2,1,1,5,5,5
112470001,1124700,64,3,3,2,2,3,2,2,2,1,1,4,4,4
112470002,1124700,62,3,3,1,3,2,2,2,2,1,1,3,3,3
112470003,1124700,34,2,3,1,3,2,2,2,2,1,1,4,3,3
112480001,1124800,43,4,4,1,4,2,3,2,4,1,1,6,6,6
112480002,1124800,40,3,3,1,4,2,4,4,3,1,1,4,6,6
112480004,1124800,13,3,4,1,4,1,4,4,4,1,1,6,6,6
112490001,1124900,72,3,3,1,3,1,4,4,4,1,1,5,6,5
112490002,1124900,68,3,4,1,4,2,4,3,4,1,1,5,5,5
112520002,1125200,43,4,4,3,2,4,4,4,4,3,2,6,6,6
112520003,1125200,18,3,4,1,3,2,4,3,4,2,2,4,3,5
112530001,1125300,42,3,3,1,4,1,4,4,4,1,1,6,6,6
112530002,1125300,41,3,3,1,4,2,3,3,4,1,1,5,5,5
112540001,1125400,46,3,4,1,3,2,4,4,4,1,1,5,4,6
112540002,1125400,45,4,4,1,3,1,3,4,4,2,2,5,5,5
112540003,1125400,17,4,4,2,4,2,3,3,4,1,1,5,6,5
112560002,1125600,49,3,4,1,3,2,4,3,4,2,2,6,5,7
112560003,1125600,18,3,3,1,4,3,4,3,3,1,1,5,5,5
112560004,1125600,17,3,3,1,3,2,4,3,4,1,1,5,4,4
112570001,1125700,61,4,4,1,4,2,3,3,4,1,1,6,6,5
112570002,1125700,60,3,4,1,3,3,4,3,4,1,1,5,6,6
112570004,1125700,25,3,3,1,4,1,4,3,4,1,1,6,6,6
112580001,1125800,36,4,4,1,4,2,3,3,3,1,1,7,5,6
112580002,1125800,35,3,4,1,3,1,4,4,3,1,1,6,6,6
112590001,1125900,60,3,4,1,3,2,4,3,4,2,2,5,4,6
112590002,1125900,56,3,3,1,3,2,3,4,4,2,2,6,6,6
112590004,1125900,24,3,3,1,4,2,3,3,4,2,2,5,5,5
112600001,1126000,65,3,3,1,3,2,3,2,4,2,1,4,4,5
112600002,1126000,63,4,4,1,3,2,4,3,4,2,1,6,6,5
112600003,1126000,35,3,4,1,3,2,3,4,3,1,1,6,5,5
112610002,1126100,58,3,4,2,3,2,4,3,4,2,1,6,6,6
112610003,1126100,27,4,4,1,4,2,4,3,4,2,1,6,6,6
112650001,1126500,40,4,4,1,4,2,4,4,4,1,1,5,7,7
112650002,1126500,35,3,3,2,3,2,4,4,4,1,1,5,5,5
112670001,1126700,50,4,4,1,4,1,4,3,3,1,1,5,5,5
112670002,1126700,46,3,4,1,3,3,2,3,4,1,1,5,6,5
112670003,1126700,15,4,4,1,4,1,3,3,4,1,1,4,3,3
112700001,1127000,37,4,4,1,4,2,3,3,3,1,1,5,4,5
112700002,1127000,35,4,4,2,3,3,4,3,3,1,1,6,6,6
112710001,1127100,43,4,4,1,4,2,4,4,4,1,1,5,6,6
112710002,1127100,41,3,4,1,3,2,4,4,4,2,2,5,5,5
112710003,1127100,16,3,3,1,3,2,4,4,3,1,1,4,4,4
112720001,1127200,41,3,4,1,4,1,4,4,4,1,1,6,6,6
112720002,1127200,38,3,3,1,4,1,4,4,4,2,1,5,5,5
112730001,1127300,44,4,4,1,4,1,4,4,4,1,1,6,5,7
112730002,1127300,46,3,4,1,4,2,4,3,4,1,1,5,4,5
112730003,1127300,16,4,3,1,3,2,3,2,4,2,1,4,4,3
112770001,1127700,69,3,3,1,3,2,3,3,4,2,2,4,4,4
112770002,1127700,67,3,4,1,4,1,4,4,4,2,1,6,6,6
112770003,1127700,34,3,4,1,3,1,4,4,4,1,1,6,5,5
112800002,1128000,44,2,2,2,3,2,3,2,2,2,2,4,4,4
112800003,1128000,13,3,2,1,2,1,2,3,3,1,1,5,5,5
112810001,1128100,47,3,3,1,3,1,3,3,1,1,1,5,5,5
112810002,1128100,42,3,3,1,3,1,4,4,1,1,1,7,7,7
112810003,1128100,14,4,4,1,4,1,3,3,3,1,1,5,5,5
112820001,1128200,38,3,2,1,4,1,4,4,3,1,1,6,6,6
112820002,1128200,36,3,2,1,2,2,2,3,3,1,1,6,6,6
112830001,1128300,43,3,3,1,3,2,3,3,2,2,2,6,6,6
112830002,1128300,42,4,3,1,3,1,3,3,2,1,2,6,5,5
112840001,1128400,40,2,2,2,2,2,2,2,2,2,2,5,5,4
112840002,1128400,40,2,2,2,2,2,2,2,2,2,2,4,4,4
112850001,1128500,48,4,4,1,4,1,4,4,1,1,1,4,4,4
112850002,1128500,23,4,4,1,4,1,4,4,1,1,1,7,7,7
112850003,1128500,22,4,4,1,4,1,4,4,1,1,1,7,7,7
112870001,1128700,45,3,3,2,4,3,3,3,2,3,2,3,3,3
112870002,1128700,48,3,3,1,3,1,3,3,3,3,1,5,6,5
112870003,1128700,14,4,4,2,4,1,4,4,1,1,1,6,6,6
112880001,1128800,57,3,3,1,4,1,4,3,2,1,1,5,6,5
112880002,1128800,55,3,3,1,3,2,3,3,2,1,1,5,5,5
112880003,1128800,27,3,3,1,3,1,3,3,2,1,1,4,4,4
112880004,1128800,23,3,3,1,3,1,3,3,3,1,1,5,5,5
112890001,1128900,52,3,3,3,3,3,3,3,2,2,2,6,6,6
112890002,1128900,50,2,2,2,2,2,2,1,1,2,3,3,5,5
112890003,1128900,22,2,2,2,2,2,3,2,2,2,2,6,6,6
112890004,1128900,16,1,1,1,1,1,1,1,2,3,3,3,3,3
112900001,1129000,56,3,3,1,3,2,3,3,2,1,1,4,4,4
112900002,1129000,55,3,3,1,3,1,3,3,3,1,1,5,5,5
112900003,1129000,23,3,3,1,3,1,3,3,3,1,1,5,5,5
112910001,1129100,50,4,4,1,4,1,4,4,2,1,1,7,7,7
112910002,1129100,44,4,4,1,4,1,4,4,4,1,1,7,7,7
112910003,1129100,16,3,3,3,3,1,4,4,3,1,1,7,7,7
112920001,1129200,55,2,2,1,2,2,2,2,3,2,2,3,2,3
112920002,1129200,48,2,2,2,3,2,1,3,3,1,2,4,4,4
112940001,1129400,77,3,3,3,3,3,4,3,3,3,3,5,4,5
112950001,1129500,46,3,3,2,3,2,2,3,3,2,2,7,7,7
112950002,1129500,46,2,2,2,3,2,2,2,2,2,2,4,4,4
112950003,1129500,16,3,3,3,3,3,3,3,3,2,1,5,5,5
112960001,1129600,47,4,4,1,4,1,4,4,2,1,1,6,6,6
112960002,1129600,48,4,4,1,4,1,4,2,4,1,1,6,6,6
112960003,1129600,18,4,4,1,4,1,4,4,2,1,1,6,6,6
112970001,1129700,74,3,3,1,3,2,2,2,2,1,1,4,5,5
112970002,1129700,70,2,2,3,3,2,3,3,2,1,2,3,2,3
112970003,1129700,41,2,2,2,2,2,2,2,2,2,2,3,3,3
113000001,1130000,59,3,3,2,3,3,3,3,3,2,1,6,5,6
113000002,1130000,57,3,3,1,3,3,3,3,3,1,1,4,4,4
113000003,1130000,27,3,3,1,3,3,3,3,3,1,1,6,6,6
113140001,1131400,51,3,3,1,3,3,3,3,3,1,1,5,5,5
113150001,1131500,61,3,3,2,3,3,3,3,3,2,2,5,5,5
113150002,1131500,57,3,3,2,3,3,3,3,3,1,1,5,5,4
113170001,1131700,69,2,2,1,2,3,3,2,2,1,1,5,4,5
113180001,1131800,62,2,2,2,2,2,2,2,3,1,1,5,4,4
113180002,1131800,61,2,2,1,2,2,2,2,2,1,2,5,4,4
113190001,1131900,42,2,2,1,3,2,3,3,2,1,1,4,5,5
113200001,1132000,71,2,2,1,2,2,3,3,2,1,1,6,6,5
113200002,1132000,68,2,2,1,2,2,3,2,2,1,1,6,6,5
113210001,1132100,58,2,2,2,2,2,2,2,2,2,2,4,5,5
113210002,1132100,53,2,2,1,2,2,3,3,3,2,2,6,5,5
113210003,1132100,22,2,2,1,2,1,3,3,2,1,1,4,5,6
113220001,1132200,52,2,2,2,3,2,3,3,2,1,1,4,5,4
113220002,1132200,50,2,2,1,2,1,2,2,2,1,1,5,4,4
113220003,1132200,23,2,3,1,3,2,3,3,3,2,2,5,5,4
113220004,1132200,20,2,2,1,2,1,3,3,3,2,2,5,6,6
113230001,1132300,43,2,2,1,2,1,3,3,3,1,1,5,4,5
113230002,1132300,42,2,2,1,2,1,3,3,3,1,1,6,5,4
113240001,1132400,49,2,2,1,3,1,3,3,2,1,1,5,4,5
113240002,1132400,22,2,2,1,2,2,3,2,2,1,1,5,5,4
113240003,1132400,20,2,3,1,2,1,3,3,2,1,1,5,5,5
113250001,1132500,71,2,2,1,3,2,2,2,2,1,1,6,6,6
113260001,1132600,63,2,1,2,1,3,2,2,2,2,2,5,5,5
113270001,1132700,73,2,3,1,3,1,4,4,3,1,1,6,6,6
113270002,1132700,70,2,2,2,3,2,2,2,2,1,1,6,6,6
113280001,1132800,56,2,2,1,2,1,3,3,2,1,1,5,4,4
113280002,1132800,55,2,2,2,2,2,3,3,2,1,1,5,5,4
113280003,1132800,29,2,2,1,3,1,3,3,3,1,1,5,5,5
113280004,1132800,26,2,2,1,2,1,3,3,2,1,1,5,4,5
113290001,1132900,64,2,2,2,2,2,2,2,2,1,1,4,5,5
113290002,1132900,61,2,2,2,2,2,3,2,2,1,1,5,4,4
113290003,1132900,30,2,2,1,2,2,3,3,3,1,1,4,5,4
113350001,1133500,56,3,3,1,2,1,3,3,3,2,2,5,5,5
113350002,1133500,54,2,2,1,2,1,2,2,2,1,1,5,5,4
113350003,1133500,27,2,2,1,3,2,3,3,3,1,1,6,6,6
113350004,1133500,23,3,3,1,2,1,3,3,3,1,1,5,6,6
114060001,1140600,52,4,3,1,4,1,4,4,4,1,1,5,5,5
114060002,1140600,52,3,3,1,3,1,3,2,3,1,1,5,5,5
114070001,1140700,75,2,3,1,2,1,3,3,2,1,1,6,6,6
114070002,1140700,17,4,4,1,4,1,4,4,3,1,1,6,6,6
114080001,1140800,53,3,3,1,3,1,3,1,3,1,1,5,5,5
114080002,1140800,58,4,4,1,3,1,4,4,3,1,1,6,5,6
114090001,1140900,50,4,3,2,4,3,3,3,3,2,1,4,4,4
114100001,1141000,58,4,4,1,3,1,4,4,4,1,1,6,7,6
114110001,1141100,79,3,3,1,2,1,3,3,2,1,1,5,5,5
114120001,1141200,67,3,3,1,3,2,3,3,3,1,1,5,6,5
114130001,1141300,81,2,2,2,1,2,2,3,2,2,2,4,5,5
114140001,1141400,55,3,3,1,4,1,4,4,3,1,1,6,6,6
114150001,1141500,52,4,4,2,3,1,3,3,3,1,1,5,5,5
114150002,1141500,52,3,4,1,4,1,4,4,4,1,1,6,6,6
114150003,1141500,78,3,3,1,3,1,3,3,3,2,2,6,6,6
114200001,1142000,48,4,4,1,4,1,4,4,1,1,1,7,7,7
114200002,1142000,13,4,4,1,3,1,4,4,1,1,1,7,7,7
114200003,1142000,39,3,3,1,4,1,4,4,1,1,1,7,7,7
114210001,1142100,40,3,3,1,4,2,3,3,3,3,3,4,4,4
114210002,1142100,38,4,3,1,3,2,3,3,2,1,1,5,6,6
114220001,1142200,40,4,3,1,2,2,3,4,3,1,3,6,6,6
114220002,1142200,46,2,3,1,3,4,3,2,1,3,2,4,4,4
114230001,1142300,43,3,3,1,3,2,3,3,3,1,1,5,5,5
114230002,1142300,40,3,3,1,3,2,3,3,3,1,1,5,5,5
114240001,1142400,28,4,4,1,4,2,3,3,3,1,1,5,6,6
114240002,1142400,34,3,4,1,4,1,4,4,4,1,1,7,7,7
114250001,1142500,40,3,2,1,3,2,2,2,3,1,1,4,5,4
114260001,1142600,37,2,2,2,2,2,2,2,3,2,2,5,5,4
114260002,1142600,39,3,3,2,3,2,3,2,3,1,2,4,4,4
114270001,1142700,40,3,3,3,3,2,3,3,3,1,1,5,5,5
114270002,1142700,41,3,2,3,2,2,2,2,3,2,3,5,5,5
114280001,1142800,35,2,1,1,2,2,3,3,3,1,1,4,4,4
114280002,1142800,37,3,3,1,3,1,3,3,3,1,1,4,3,3
114280003,1142800,13,4,4,1,3,1,3,3,1,1,1,7,7,7
114290001,1142900,44,4,4,1,4,2,4,4,3,1,1,6,6,6
114290002,1142900,41,3,3,1,2,1,3,3,2,1,1,6,6,6
114290003,1142900,19,3,2,1,2,2,3,3,2,1,1,6,6,6
114290004,1142900,16,4,4,1,4,1,3,4,4,4,4,7,7,7
114300001,1143000,45,3,3,1,3,1,4,4,4,1,1,6,6,6
114300002,1143000,42,3,3,1,3,2,3,3,3,1,2,5,5,5
114300003,1143000,15,3,3,1,3,2,3,3,3,1,1,6,7,6
114300004,1143000,13,3,3,1,3,2,3,3,3,1,1,5,5,5
114310002,1143100,43,3,2,1,2,2,2,3,1,1,1,6,6,6
114310003,1143100,76,2,2,1,1,2,2,2,2,1,2,2,4,4
114310004,1143100,45,3,3,1,3,1,2,3,2,1,1,6,6,6
114400001,1144000,48,3,3,2,2,2,2,2,2,2,2,5,5,5
114400002,1144000,48,3,3,1,1,2,3,3,3,1,2,5,5,6
114400003,1144000,17,3,2,2,2,2,2,1,3,2,1,3,7,5
114400004,1144000,14,2,2,1,3,2,2,2,2,2,1,6,5,6
114410001,1144100,49,3,3,2,4,2,3,3,3,1,1,2,2,3
114410002,1144100,47,2,3,1,2,2,2,2,2,2,1,2,6,6
114410003,1144100,21,3,3,1,3,1,3,3,3,1,1,5,5,6
114410004,1144100,17,3,3,1,3,2,3,2,3,1,1,6,6,6
114420001,1144200,50,2,1,2,1,1,3,2,1,1,1,2,3,2
114420002,1144200,49,3,2,2,1,3,4,2,3,1,1,3,3,5
114420003,1144200,23,4,3,1,4,1,4,3,3,1,1,4,5,5
114430001,1144300,50,3,3,1,3,1,3,3,2,1,1,5,5,5
114430002,1144300,49,2,2,1,3,2,2,2,3,2,2,5,4,4
114430003,1144300,21,3,3,2,3,2,3,2,2,2,1,5,5,5
114430004,1144300,17,2,3,2,3,2,3,3,2,2,2,4,6,4
114440001,1144400,51,3,2,1,3,2,3,3,2,1,1,6,6,5
114440002,1144400,48,3,3,1,3,2,3,3,2,1,1,6,5,5
114440003,1144400,19,3,3,1,3,2,3,3,2,1,1,6,7,7
114440004,1144400,19,3,2,1,3,2,3,3,2,1,1,6,6,6
114450001,1144500,51,3,2,2,3,2,3,2,3,2,1,5,6,4
114450002,1144500,23,3,1,2,2,2,2,2,2,2,2,4,4,4
114460001,1144600,50,3,3,1,4,1,4,3,3,1,1,6,6,6
114460002,1144600,49,3,3,1,4,2,2,3,3,1,1,6,6,6
114460003,1144600,19,3,3,1,4,1,4,3,3,1,1,7,7,7
114470001,1144700,71,3,3,2,4,3,3,3,2,2,2,5,5,5
114470002,1144700,71,2,3,2,3,2,3,3,2,2,2,4,5,5
114480001,1144800,51,3,3,2,3,1,3,3,3,1,2,6,5,5
114480002,1144800,18,4,4,2,4,1,3,3,3,1,3,6,6,6
114480003,1144800,17,3,3,2,3,2,3,3,4,2,3,5,6,6
114490001,1144900,56,4,3,1,4,1,3,3,2,1,1,6,5,5
114490002,1144900,52,2,2,1,3,2,2,2,2,2,2,5,4,5
114500001,1145000,38,3,2,3,4,3,2,2,3,2,2,4,6,6
114500002,1145000,40,3,3,1,4,2,3,3,3,1,1,5,5,5
114510001,1145100,54,2,2,1,2,2,2,2,2,2,2,4,5,5
114510002,1145100,51,3,3,2,3,2,3,2,3,1,1,4,5,5
114510003,1145100,24,1,1,2,2,2,2,2,3,2,3,4,4,3
114510004,1145100,23,3,3,1,3,3,3,3,3,2,2,5,5,5
114520001,1145200,45,3,3,1,4,1,4,4,3,1,1,5,6,6
114520002,1145200,39,3,3,1,3,1,3,3,2,3,1,4,5,6
114520003,1145200,19,3,3,1,3,1,3,3,2,1,1,5,6,7
114520004,1145200,14,1,1,1,2,3,2,1,3,2,2,3,4,5
114530001,1145300,52,3,3,1,3,1,4,4,1,1,1,6,7,6
114530002,1145300,49,3,3,1,3,1,4,4,1,1,1,6,6,5
114530003,1145300,26,3,3,1,4,1,4,4,1,1,1,6,6,6
114530004,1145300,24,3,4,1,4,1,3,3,1,1,1,7,7,7
114540001,1145400,56,3,3,1,3,1,3,3,1,1,1,5,5,5
114540002,1145400,53,3,3,1,4,1,3,2,1,1,1,7,6,6
114540003,1145400,24,3,2,1,3,2,2,2,1,1,1,5,5,4
114550001,1145500,48,2,2,3,2,2,2,2,1,1,1,2,2,2
114550002,1145500,45,3,3,2,3,2,3,3,3,1,1,6,6,6
114550003,1145500,23,1,1,4,2,4,1,1,3,1,3,2,5,3
114560001,1145600,49,3,3,1,4,1,3,3,1,1,1,5,5,3
114560002,1145600,46,3,3,1,4,1,4,2,1,1,1,5,5,5
114560003,1145600,18,2,2,1,3,2,2,2,3,2,1,4,5,4
114560004,1145600,14,4,4,1,4,1,4,3,1,1,1,6,6,5
114570001,1145700,46,3,3,2,3,2,2,2,2,1,1,4,4,4
114570002,1145700,23,2,2,2,3,2,2,2,3,1,2,5,5,4
114570003,1145700,20,3,3,1,3,1,3,3,2,1,1,7,7,7
114570004,1145700,15,4,4,2,1,1,3,3,4,2,2,6,6,6
114580001,1145800,57,3,3,1,3,1,3,3,2,1,1,6,6,6
114580002,1145800,51,4,3,1,4,1,4,4,3,1,1,6,6,6
114580003,1145800,13,3,1,1,2,2,2,3,4,1,2,6,5,6
114580004,1145800,30,4,4,1,4,1,4,4,1,1,1,7,7,7
114580005,1145800,29,4,3,1,3,1,4,4,1,1,1,6,6,6
114590001,1145900,73,3,3,1,3,1,3,2,2,2,2,4,4,4
114590002,1145900,71,3,3,1,3,1,2,2,1,1,1,5,5,5
114800001,1148000,51,3,2,2,2,2,2,2,3,1,1,4,4,4
114810001,1148100,82,2,2,2,2,3,3,2,2,2,2,3,3,3
114820001,1148200,42,2,2,2,2,3,3,3,2,3,2,3,4,3
114820002,1148200,40,1,1,2,2,3,2,2,1,1,1,4,4,4
114820003,1148200,43,2,1,2,2,3,2,2,2,1,1,4,4,4
114820004,1148200,66,2,3,2,2,2,2,2,2,2,2,4,4,4
114840001,1148400,81,3,3,1,3,1,3,3,3,1,2,6,6,6
114840002,1148400,80,3,3,1,3,2,3,3,3,3,1,5,5,5
114850001,1148500,63,3,2,3,2,2,2,2,2,1,1,4,4,4
114860001,1148600,78,3,3,1,2,1,2,2,3,1,1,5,5,5
114870001,1148700,68,2,2,1,2,2,3,2,2,1,1,4,4,4
