pid,hid,housenum,gender,age,school,income,home,internet,game,social,shop,comm,tv,movie-ott,study-book,info-search,other
22330001,223300,1,1,43,5,8,700.0000002,215,0,0,40.00000002,10.00000002,0,85.00000002,0,79.99999998,0
22330002,223300,2,2,43,5,7,799.9999998,245,0,0,0,40.00000002,0,49.99999998,0,34.99999998,120
22330003,223300,3,1,15,3,1,1310,315,49.99999998,0,0,0,0,55.00000002,210,0,0
22330004,223300,4,2,13,3,1,1350,290,0,0,0,0,0,85.00000002,205,0,0
22340001,223400,1,1,58,5,8,955.0000002,200,60,0,0,40.00000002,0,30,0,70.00000002,0
22340002,223400,2,2,52,5,7,985.0000002,70.00000002,0,0,0,49.99999998,0,0,0,19.99999998,0
22340003,223400,3,1,26,5,2,1095,350,0,0,120,0,0,90,120,19.99999998,0
22340004,223400,4,2,24,5,3,1100,445,0,0,0,70.00000002,0,130,195,49.99999998,0
22350001,223500,1,1,70,4,4,829.9999998,79.99999998,0,0,0,19.99999998,0,40.00000002,0,0,19.99999998
22350002,223500,2,2,69,4,3,1230,79.99999998,0,0,0,79.99999998,0,0,0,0,0
22350003,223500,3,2,95,2,2,1380,0,0,0,0,0,0,0,0,0,0
22360001,223600,1,1,59,5,7,745.0000002,60,0,0,0,40.00000002,0,0,0,19.99999998,0
22360002,223600,2,2,55,4,5,915,90,0,0,0,49.99999998,0,0,0,40.00000002,0
22360003,223600,3,1,25,5,1,575,325,0,0,0,10.00000002,0,0,240,75,0
22360004,223600,4,2,23,5,3,1080,290,0,70.00000002,0,34.99999998,19.99999998,155,0,10.00000002,0
22380002,223800,2,2,59,5,5,795,79.99999998,0,0,0,79.99999998,0,0,0,0,0
22380003,223800,3,2,24,5,3,949.9999998,180,0,0,0,105,0,55.00000002,0,19.99999998,0
22380004,223800,4,2,32,5,5,769.9999998,350,40.00000002,0,0,120,0,120,0,19.99999998,49.99999998
22380005,223800,5,2,30,5,5,645,320,85.00000002,0,0,120,0,19.99999998,60,30,4.99999998
22390001,223900,1,1,65,4,7,919.9999998,110,0,0,0,60,0,30,0,19.99999998,0
22390002,223900,2,2,64,3,1,1275,19.99999998,0,0,0,19.99999998,0,0,0,0,0
22390003,223900,3,1,39,5,3,940.0000002,220,0,0,19.99999998,60,0,120,0,19.99999998,0
22390004,223900,4,2,35,5,1,1250,140,0,0,0,19.99999998,0,100,0,0,19.99999998
22400001,224000,1,1,39,6,8,630,360,0,0,0,120,0,60,0,0,180
22400002,224000,2,2,39,6,7,780,410,19.99999998,0,0,230,0,0,0,19.99999998,140
22400003,224000,3,2,8,2,1,1230,0,0,0,0,0,0,0,0,0,0
22420001,224200,1,2,60,4,4,930,10.00000002,0,0,0,10.00000002,0,0,0,0,0
22470001,224700,1,2,58,5,4,765,25.00000002,0,0,0,25.00000002,0,0,0,0,0
22470002,224700,2,1,30,5,4,810,130,60,0,15,25.00000002,4.99999998,4.99999998,0,0,19.99999998
22470003,224700,3,1,85,5,1,1255,0,0,0,0,0,0,0,0,0,0
22470004,224700,4,2,86,2,1,1380,0,0,0,0,0,0,0,0,0,0
22490001,224900,1,1,77,2,2,1200,0,0,0,0,0,0,0,0,0,0
22490002,224900,2,2,73,2,2,1190,0,0,0,0,0,0,0,0,0,0
22510001,225100,1,2,75,2,2,1140,0,0,0,0,0,0,0,0,0,0
22510002,225100,2,1,43,5,6,675,49.99999998,0,0,0,0,0,40.00000002,0,10.00000002,0
22510003,225100,3,2,39,5,5,915,160,0,0,0,0,0,40.00000002,0,120,0
22530001,225300,1,1,50,4,6,820.0000002,475,30,0,0,0,0,30,0,0,415
22530002,225300,2,2,48,4,1,1440,70.00000002,0,0,0,10.00000002,0,0,0,60,0
22530003,225300,3,2,23,5,1,1175,255,0,60,0,145,0,49.99999998,0,0,0
22530004,225300,4,1,20,5,1,1295,440,0,330,0,110,0,0,0,0,0
22560001,225600,1,1,53,5,5,900,175,19.99999998,0,0,79.99999998,10.00000002,0,0,45,19.99999998
22560002,225600,2,2,51,4,5,960,185,0,25.00000002,10.00000002,75,0,15,0,0,60
22560003,225600,3,1,24,4,5,775.0000002,610.0000002,10.00000002,105,0,100,0,90,0,40.00000002,265
22560004,225600,4,2,21,5,2,540,480,0,30,0,45,0,115,0,0,290
22570001,225700,1,1,67,4,1,1440,0,0,0,0,0,0,0,0,0,0
22570002,225700,2,2,65,3,1,1440,225,0,40.00000002,0,10.00000002,49.99999998,110,0,0,15
22570005,225700,5,1,29,5,6,280,220,0,49.99999998,10.00000002,70.00000002,25.00000002,40.00000002,0,15,10.00000002
22590001,225900,1,1,48,5,7,685.0000002,105,0,105,0,0,0,0,0,0,0
22590002,225900,2,2,46,4,4,880.0000002,79.99999998,10.00000002,0,0,25.00000002,0,0,0,45,0
22590003,225900,3,1,15,3,1,1250,425,19.99999998,0,0,15,0,0,280,0,110
22590004,225900,4,2,13,3,1,1260,430,34.99999998,0,0,55.00000002,0,0,265,0,75
22600001,226000,1,1,83,3,2,1355,0,0,0,0,0,0,0,0,0,0
22630001,226300,1,1,75,3,4,930,0,0,0,0,0,0,0,0,0,0
22630002,226300,2,2,70,3,1,1315,0,0,0,0,0,0,0,0,0,0
22640001,226400,1,1,51,5,6,795,265,0,0,0,10.00000002,0,60,0,30,165
22640002,226400,2,2,47,4,4,745.0000002,375,0,0,0,4.99999998,0,0,19.99999998,30,320
22640003,226400,3,2,20,5,3,970.0000002,60,0,10.00000002,0,10.00000002,0,0,0,19.99999998,19.99999998
22640004,226400,4,1,15,3,1,1100,235,19.99999998,0,0,85.00000002,0,0,130,0,0
22650001,226500,1,1,61,3,4,1125,0,0,0,0,0,0,0,0,0,0
22650002,226500,2,2,57,3,4,889.9999998,0,0,0,0,0,0,0,0,0,0
22650003,226500,3,1,32,4,5,769.9999998,375,0,0,4.99999998,10.00000002,0,0,0,34.99999998,325
22650004,226500,4,2,34,4,5,790.0000002,295,0,25.00000002,15,0,0,0,0,10.00000002,245
22660001,226600,1,1,59,5,6,760.0000002,55.00000002,0,0,40.00000002,15,0,0,0,0,0
22660002,226600,2,2,59,5,3,1060,115,0,10.00000002,0,10.00000002,40.00000002,0,0,34.99999998,19.99999998
22660003,226600,3,2,27,5,5,780,135,0,0,0,15,19.99999998,0,0,4.99999998,94.99999998
22670001,226700,1,1,42,5,8,390,0,0,0,0,0,0,0,0,0,0
22670002,226700,2,2,38,4,1,1190,170,0,0,0,34.99999998,40.00000002,94.99999998,0,0,0
22670003,226700,3,2,7,1,1,960,49.99999998,0,0,49.99999998,0,0,0,0,0,0
22680001,226800,1,1,52,5,8,690,295,0,0,10.00000002,49.99999998,0,10.00000002,19.99999998,0,205
22680002,226800,2,2,48,5,7,769.9999998,225,0,0,0,55.00000002,0,0,0,0,170
22680003,226800,3,1,21,5,3,1070,250,120,15,79.99999998,34.99999998,0,0,0,0,0
22680004,226800,4,2,21,5,3,780,94.99999998,30,15,0,25.00000002,0,0,0,4.99999998,19.99999998
22680005,226800,5,1,17,4,1,1005,365,295,10.00000002,60,0,0,0,0,0,0
22690001,226900,1,1,59,5,5,889.9999998,0,0,0,0,0,0,0,0,0,0
22690002,226900,2,2,57,5,1,1165,25.00000002,0,0,0,0,0,4.99999998,0,0,19.99999998
22690003,226900,3,1,24,5,5,825,215,10.00000002,19.99999998,0,34.99999998,0,90,0,15,45
22730001,227300,1,1,72,3,3,1345,55.00000002,0,0,0,45,10.00000002,0,0,0,0
22730002,227300,2,2,60,3,1,1320,49.99999998,0,0,0,45,0,0,0,4.99999998,0
22740002,227400,2,2,46,5,6,1265,19.99999998,0,0,0,0,0,10.00000002,0,0,10.00000002
22740004,227400,4,2,12,2,1,1440,225,0,0,0,0,0,85.00000002,140,0,0
22760001,227600,1,2,74,2,2,1390,25.00000002,0,0,0,19.99999998,0,0,0,4.99999998,0
22760003,227600,3,2,19,5,1,1260,225,0,4.99999998,0,130,30,45,10.00000002,4.99999998,0
22800001,228000,1,1,44,5,5,810,140,0,4.99999998,4.99999998,110,10.00000002,4.99999998,0,4.99999998,0
22800002,228000,2,2,38,5,4,840,155,0,0,0,110,30,15,0,0,0
22800003,228000,3,1,12,2,1,940.0000002,140,0,0,0,94.99999998,0,45,0,0,0
22810001,228100,1,1,71,3,2,1300,45,0,0,0,40.00000002,0,0,0,4.99999998,0
22810002,228100,2,2,62,3,1,1355,85.00000002,0,0,0,79.99999998,0,0,0,4.99999998,0
22810003,228100,3,2,43,5,4,840,170,0,0,0,140,19.99999998,10.00000002,0,0,0
22810005,228100,5,2,38,4,4,810,135,0,15,0,90,10.00000002,19.99999998,0,0,0
22820001,228200,1,1,35,4,5,960,170,0,10.00000002,4.99999998,110,19.99999998,15,0,10.00000002,0
22820002,228200,2,2,38,5,1,1300,125,0,10.00000002,0,79.99999998,19.99999998,15,0,0,0
22820003,228200,3,1,10,2,1,1040,135,25.00000002,0,0,85.00000002,0,25.00000002,0,0,0
22840001,228400,1,2,50,4,4,1080,10.00000002,0,0,0,10.00000002,0,0,0,0,0
22840002,228400,2,1,48,4,5,1060,55.00000002,30,0,0,4.99999998,0,10.00000002,0,10.00000002,0
22840003,228400,3,1,75,3,2,1440,0,0,0,0,0,0,0,0,0,0
22840004,228400,4,2,72,3,1,1270,0,0,0,0,0,0,0,0,0,0
22850001,228500,1,1,62,5,1,1225,15,0,0,0,10.00000002,0,4.99999998,0,0,0
22850002,228500,2,2,61,4,4,1015,60,0,0,0,0,0,40.00000002,0,0,19.99999998
22850004,228500,4,1,28,4,1,1130,420,325,0,0,19.99999998,0,15,0,0,60
22860001,228600,1,1,42,5,5,754.9999998,105,60,0,0,45,0,0,0,0,0
22860002,228600,2,2,64,2,1,1265,0,0,0,0,0,0,0,0,0,0
22870001,228700,1,2,60,3,4,760.0000002,45,0,0,0,45,0,0,0,0,0
22870003,228700,3,1,31,5,5,970.0000002,45,0,19.99999998,0,4.99999998,0,19.99999998,0,0,0
22870101,228701,1,1,39,5,5,769.9999998,45,0,15,0,15,0,15,0,0,0
22870102,228701,2,2,36,5,1,1310,105,0,19.99999998,45,25.00000002,0,15,0,0,0
22880001,228800,1,1,55,5,6,850.0000002,49.99999998,0,15,0,30,0,4.99999998,0,0,0
22880002,228800,2,2,50,5,5,675,15,0,10.00000002,0,0,0,4.99999998,0,0,0
22880003,228800,3,1,23,5,1,985.0000002,34.99999998,0,25.00000002,0,10.00000002,0,0,0,0,0
22880004,228800,4,2,19,5,1,865.0000002,94.99999998,34.99999998,15,0,15,0,30,0,0,0
22910003,229100,3,1,55,4,5,724.9999998,265,30,0,0,105,0,0,0,0,130
22930001,229300,1,2,73,2,3,1245,115,0,0,0,55.00000002,0,0,0,0,60
22940001,229400,1,2,61,3,1,1050,79.99999998,0,0,0,79.99999998,0,0,0,0,0
22980002,229800,2,2,55,5,1,1370,94.99999998,0,0,0,19.99999998,0,60,0,15,0
22980003,229800,3,1,20,5,1,1020,285,110,0,4.99999998,40.00000002,30,0,0,85.00000002,15
22990003,229900,3,2,55,4,5,679.9999998,100,0,0,4.99999998,25.00000002,0,10.00000002,0,60,0
22990004,229900,4,1,19,5,1,1020,410,140,30,0,10.00000002,45,75,0,70.00000002,40.00000002
23000001,230000,1,1,49,5,6,769.9999998,205,0,15,4.99999998,25.00000002,0,0,0,25.00000002,135
23000002,230000,2,2,46,5,5,829.9999998,230,0,0,0,49.99999998,0,0,0,34.99999998,145
23010001,230100,1,1,62,5,6,700.0000002,195,0,0,25.00000002,10.00000002,0,10.00000002,0,150,0
23010002,230100,2,2,60,5,4,700.0000002,30,0,0,0,4.99999998,0,0,0,25.00000002,0
23010003,230100,3,2,28,5,5,1035,280,0,40.00000002,10.00000002,19.99999998,0,165,4.99999998,40.00000002,0
23020001,230200,1,1,50,5,7,880.0000002,135,0,4.99999998,4.99999998,19.99999998,0,0,0,4.99999998,100
23020002,230200,2,2,49,4,5,850.0000002,135,0,0,19.99999998,30,40.00000002,0,10.00000002,15,19.99999998
23020003,230200,3,1,22,5,1,949.9999998,370,190,4.99999998,4.99999998,19.99999998,0,0,0,55.00000002,94.99999998
23030001,230300,1,1,61,4,6,705,79.99999998,0,0,0,25.00000002,0,10.00000002,0,45,0
23030002,230300,2,2,60,5,5,904.9999998,100,0,0,0,15,10.00000002,25.00000002,0,45,4.99999998
23030003,230300,3,2,27,5,5,754.9999998,215,49.99999998,10.00000002,0,30,45,0,0,75,4.99999998
23050001,230500,1,1,47,5,6,634.9999998,60,0,0,4.99999998,30,0,19.99999998,0,4.99999998,0
23050002,230500,2,2,44,5,5,739.9999998,100,0,0,4.99999998,15,0,30,0,49.99999998,0
23050003,230500,3,1,17,4,1,970.0000002,380,135,0,0,15,25.00000002,0,180,0,25.00000002
23060002,230600,2,1,41,4,5,754.9999998,215,0,0,0,40.00000002,0,0,0,34.99999998,140
23060003,230600,3,2,41,6,1,1225,115,30,0,0,40.00000002,0,0,0,34.99999998,10.00000002
23070001,230700,1,1,63,4,5,780,200,0,10.00000002,0,90,0,0,0,0,100
23080001,230800,1,2,76,3,1,1160,75,10.00000002,0,0,64.99999998,0,0,0,0,0
23080003,230800,3,2,21,4,4,655.0000002,535,0,49.99999998,19.99999998,75,0,4.99999998,0,25.00000002,360
23090001,230900,1,2,86,3,1,1315,0,0,0,0,0,0,0,0,0,0
23110001,231100,1,2,76,2,2,1220,0,0,0,0,0,0,0,0,0,0
23120001,231200,1,1,46,5,6,930,290,19.99999998,10.00000002,10.00000002,15,0,15,10.00000002,10.00000002,200
23120002,231200,2,2,45,5,3,1020,64.99999998,0,0,0,19.99999998,40.00000002,0,0,4.99999998,0
23120003,231200,3,1,17,4,1,1170,190,10.00000002,0,10.00000002,10.00000002,0,0,130,0,30
23120004,231200,4,2,16,4,1,1000,280,0,0,0,10.00000002,0,34.99999998,170,25.00000002,40.00000002
23170001,231700,1,1,52,5,6,679.9999998,70.00000002,0,0,4.99999998,19.99999998,0,30,0,15,0
23170002,231700,2,2,51,5,5,540,90,0,0,0,19.99999998,0,25.00000002,0,45,0
23190001,231900,1,1,74,4,3,979.9999998,0,0,0,0,0,0,0,0,0,0
23190002,231900,2,2,64,4,1,1060,0,0,0,0,0,0,0,0,0,0
23200001,232000,1,1,81,2,2,1230,0,0,0,0,0,0,0,0,0,0
23200002,232000,2,2,81,2,2,1055,0,0,0,0,0,0,0,0,0,0
23200003,232000,3,1,58,4,5,979.9999998,75,0,0,0,4.99999998,0,19.99999998,0,49.99999998,0
23200004,232000,4,2,58,4,1,990,145,0,0,0,15,0,19.99999998,0,110,0
23200005,232000,5,2,27,5,5,1065,120,25.00000002,4.99999998,10.00000002,15,0,15,0,49.99999998,0
23210001,232100,1,1,76,3,3,1105,0,0,0,0,0,0,0,0,0,0
23210002,232100,2,2,72,2,2,1035,0,0,0,0,0,0,0,0,0,0
23220001,232200,1,1,61,4,4,690,15,0,0,0,15,0,0,0,0,0
23220002,232200,2,2,53,4,1,1105,34.99999998,10.00000002,0,0,15,0,0,0,10.00000002,0
23250002,232500,2,2,73,2,2,1135,0,0,0,0,0,0,0,0,0,0
23250004,232500,4,2,35,4,5,615,25.00000002,0,0,0,19.99999998,0,0,0,4.99999998,0
23270001,232700,1,1,58,4,3,634.9999998,0,0,0,0,0,0,0,0,0,0
23270002,232700,2,2,57,4,1,915,0,0,0,0,0,0,0,0,0,0
23280001,232800,1,1,69,5,5,784.9999998,40.00000002,0,0,0,25.00000002,0,0,0,15,0
23280002,232800,2,2,61,4,1,1160,160,25.00000002,0,0,10.00000002,0,34.99999998,0,79.99999998,10.00000002
23280003,232800,3,1,38,5,5,885,100,30,0,4.99999998,34.99999998,0,10.00000002,10.00000002,10.00000002,0
23280004,232800,4,2,35,5,5,855,79.99999998,0,4.99999998,4.99999998,0,0,34.99999998,0,34.99999998,0
23280005,232800,5,1,32,5,5,870,105,15,4.99999998,0,0,10.00000002,10.00000002,0,64.99999998,0
23290001,232900,1,1,70,4,5,750,19.99999998,0,0,0,15,0,4.99999998,0,0,0
23290002,232900,2,2,67,4,5,750,10.00000002,0,0,0,10.00000002,0,0,0,0,0
23290003,232900,3,2,38,4,5,750,19.99999998,0,0,0,19.99999998,0,0,0,0,0
23290004,232900,4,2,35,4,5,750,55.00000002,0,0,0,15,0,0,0,40.00000002,0
23300001,233000,1,1,71,3,5,850.0000002,10.00000002,0,0,0,10.00000002,0,0,0,0,0
23300002,233000,2,2,67,3,5,810,40.00000002,0,0,0,25.00000002,0,0,0,15,0
23310001,233100,1,1,76,2,4,810,25.00000002,0,0,0,25.00000002,0,0,0,0,0
23310002,233100,2,2,75,2,4,750,25.00000002,0,0,0,25.00000002,0,0,0,0,0
23310003,233100,3,2,43,5,5,735,19.99999998,0,0,0,0,0,0,0,19.99999998,0
23330001,233300,1,1,57,4,5,730.0000002,45,15,0,0,30,0,0,0,0,0
23330002,233300,2,2,52,4,5,855,25.00000002,15,0,0,10.00000002,0,0,0,0,0
23330003,233300,3,2,24,5,5,889.9999998,90,10.00000002,0,10.00000002,34.99999998,0,4.99999998,0,30,0
23330004,233300,4,2,21,5,1,1020,125,15,10.00000002,40.00000002,19.99999998,0,10.00000002,0,30,0
23340001,233400,1,1,78,4,3,1215,0,0,0,0,0,0,0,0,0,0
23340002,233400,2,2,78,4,2,1200,0,0,0,0,0,0,0,0,0,0
23350001,233500,1,1,59,4,5,550,120,100,0,0,19.99999998,0,0,0,0,0
23350002,233500,2,2,57,4,5,900,15,0,0,0,15,0,0,0,0,0
23390001,233900,1,1,72,2,4,1070,0,0,0,0,0,0,0,0,0,0
23390002,233900,2,2,69,3,1,1130,15,0,0,0,4.99999998,0,0,0,4.99999998,4.99999998
23390003,233900,3,1,44,5,6,730.0000002,0,0,0,0,0,0,0,0,0,0
23400001,234000,1,1,75,3,2,1080,0,0,0,0,0,0,0,0,0,0
23400002,234000,2,2,71,2,2,1130,0,0,0,0,0,0,0,0,0,0
23470001,234700,1,1,53,5,8,500,4.99999998,0,0,0,4.99999998,0,0,0,0,0
23470002,234700,2,2,52,5,4,994.9999998,60,0,0,15,25.00000002,0,0,0,19.99999998,0
23470003,234700,3,2,23,5,1,880.0000002,155,55.00000002,10.00000002,0,34.99999998,0,25.00000002,0,0,30
23470004,234700,4,2,17,4,1,1105,375,0,0,0,19.99999998,0,165,170,19.99999998,0
23470005,234700,5,1,15,3,1,1200,360,0,0,0,34.99999998,0,325,0,0,0
23490001,234900,1,2,81,3,2,1145,0,0,0,0,0,0,0,0,0,0
23500002,235000,2,2,51,4,4,1010,105,0,25.00000002,55.00000002,15,0,0,0,10.00000002,0
23500003,235000,3,1,25,5,1,1170,210,19.99999998,15,19.99999998,10.00000002,0,49.99999998,60,15,19.99999998
23500004,235000,4,2,24,5,1,1230,160,15,10.00000002,0,19.99999998,0,34.99999998,49.99999998,30,0
23510001,235100,1,1,46,4,5,735,105,34.99999998,0,0,4.99999998,0,19.99999998,0,34.99999998,10.00000002
23510002,235100,2,2,44,4,1,1255,100,10.00000002,10.00000002,19.99999998,4.99999998,0,10.00000002,0,25.00000002,19.99999998
23520001,235200,1,1,67,3,3,709.9999998,0,0,0,0,0,0,0,0,0,0
23540001,235400,1,1,62,4,5,765,25.00000002,0,0,0,15,0,0,0,10.00000002,0
23540002,235400,2,2,66,4,1,1245,64.99999998,25.00000002,0,4.99999998,15,0,10.00000002,0,10.00000002,0
23540003,235400,3,2,25,5,5,730.0000002,60,15,4.99999998,4.99999998,25.00000002,0,10.00000002,0,0,0
23540004,235400,4,2,24,5,4,735,85.00000002,10.00000002,0,0,60,0,15,0,0,0
23550001,235500,1,1,75,3,3,1225,30,0,0,0,10.00000002,0,0,0,19.99999998,0
23550002,235500,2,2,71,2,1,1250,25.00000002,0,0,0,25.00000002,0,0,0,0,0
23550003,235500,3,2,15,4,1,870,105,10.00000002,0,0,25.00000002,0,10.00000002,0,60,0
23560001,235600,1,1,73,2,4,810,40.00000002,0,0,0,19.99999998,0,0,0,0,19.99999998
23560002,235600,2,2,70,2,4,700.0000002,60,0,0,0,30,0,0,0,15,15
23560004,235600,4,2,41,5,5,829.9999998,79.99999998,0,0,0,30,0,4.99999998,0,25.00000002,19.99999998
23570002,235700,2,1,32,5,5,1075,140,100,4.99999998,4.99999998,10.00000002,0,19.99999998,0,0,0
23570003,235700,3,1,30,4,5,805.0000002,60,0,4.99999998,0,15,0,30,0,10.00000002,0
23580001,235800,1,1,66,5,6,1040,0,0,0,0,0,0,0,0,0,0
23580002,235800,2,2,65,4,1,1350,10.00000002,0,0,0,10.00000002,0,0,0,0,0
23580004,235800,4,2,32,5,5,1020,94.99999998,0,0,0,10.00000002,0,40.00000002,0,25.00000002,19.99999998
23580101,235801,1,1,42,5,5,880.0000002,79.99999998,0,0,0,19.99999998,0,30,0,30,0
23580102,235801,2,2,38,5,5,870,15,0,0,0,15,0,0,0,0,0
23590001,235900,1,1,72,3,3,660,0,0,0,0,0,0,0,0,0,0
23590002,235900,2,2,70,2,1,1275,0,0,0,0,0,0,0,0,0,0
23600001,236000,1,2,40,5,4,780,30,15,0,0,0,0,0,0,0,15
23600002,236000,2,1,45,5,6,720,25.00000002,4.99999998,4.99999998,0,10.00000002,0,0,0,4.99999998,0
23610002,236100,2,2,64,2,2,1350,4.99999998,0,0,0,0,0,0,0,4.99999998,0
23610004,236100,4,1,28,5,5,840,110,19.99999998,0,0,4.99999998,0,55.00000002,0,30,0
23620004,236200,4,2,31,5,5,945,345,0,94.99999998,30,115,0,45,0,19.99999998,40.00000002
23630001,236300,1,1,56,5,4,955.0000002,94.99999998,0,19.99999998,0,55.00000002,0,0,0,19.99999998,0
23630002,236300,2,1,28,5,5,769.9999998,285,105,34.99999998,0,94.99999998,0,0,0,15,34.99999998
23650002,236500,2,2,85,3,1,1330,40.00000002,0,0,0,40.00000002,0,0,0,0,0
23660001,236600,1,1,57,5,4,1215,170,60,0,10.00000002,70.00000002,0,25.00000002,0,4.99999998,0
23660002,236600,2,2,47,5,1,1205,100,30,0,0,70.00000002,0,0,0,0,0
23670001,236700,1,2,73,4,3,1310,45,0,0,0,45,0,0,0,0,0
23680003,236800,3,2,25,5,5,799.9999998,595,0,34.99999998,19.99999998,49.99999998,0,100,0,55.00000002,335
23690001,236900,1,1,69,4,3,1290,10.00000002,0,0,0,4.99999998,0,0,0,4.99999998,0
23690002,236900,2,2,62,4,1,1255,15,0,0,0,15,0,0,0,0,0
23700001,237000,1,1,55,4,6,724.9999998,10.00000002,0,0,0,10.00000002,0,0,0,0,0
23700002,237000,2,2,52,4,1,1045,30,10.00000002,0,0,19.99999998,0,0,0,0,0
23730001,237300,1,1,47,5,6,850.0000002,40.00000002,34.99999998,0,0,4.99999998,0,0,0,0,0
23730002,237300,2,2,48,4,1,1065,45,15,0,0,19.99999998,0,0,0,10.00000002,0
23730003,237300,3,2,16,4,1,820.0000002,49.99999998,0,0,0,40.00000002,0,0,0,10.00000002,0
23730004,237300,4,1,12,2,1,925.0000002,160,160,0,0,0,0,0,0,0,0
23740001,237400,1,1,49,4,6,1010,49.99999998,34.99999998,0,0,10.00000002,0,0,0,4.99999998,0
23740002,237400,2,2,45,4,1,1025,19.99999998,0,0,0,19.99999998,0,0,0,0,0
23740003,237400,3,2,14,3,1,1125,100,90,0,0,10.00000002,0,0,0,0,0
23740004,237400,4,1,12,2,1,1045,94.99999998,85.00000002,0,0,10.00000002,0,0,0,0,0
23760001,237600,1,1,40,5,6,949.9999998,90,70.00000002,0,0,19.99999998,0,0,0,0,0
23760002,237600,2,2,40,5,1,930,45,19.99999998,0,0,19.99999998,0,4.99999998,0,0,0
23760003,237600,3,2,12,2,1,1015,90,75,0,0,15,0,0,0,0,0
23760004,237600,4,1,11,2,1,1075,155,135,0,0,19.99999998,0,0,0,0,0
23760005,237600,5,2,8,2,1,1075,45,45,0,0,0,0,0,0,0,0
23770001,237700,1,1,62,4,6,829.9999998,40.00000002,15,0,0,25.00000002,0,0,0,0,0
23770002,237700,2,2,60,4,1,960,55.00000002,19.99999998,0,0,25.00000002,0,0,0,10.00000002,0
23770003,237700,3,1,33,6,6,765,34.99999998,0,0,0,19.99999998,0,0,0,15,0
23780001,237800,1,1,79,3,4,805.0000002,165,0,0,0,19.99999998,0,0,0,0,145
23780002,237800,2,2,74,4,3,1105,0,0,0,0,0,0,0,0,0,0
23790001,237900,1,1,55,4,5,1055,40.00000002,0,0,0,15,0,0,0,0,25.00000002
23790002,237900,2,2,55,4,1,1270,30,0,0,0,10.00000002,0,0,0,10.00000002,10.00000002
23790003,237900,3,1,28,5,5,1100,120,49.99999998,0,0,15,0,19.99999998,0,15,19.99999998
23790004,237900,4,1,26,5,1,1170,305,150,0,10.00000002,15,0,0,110,10.00000002,10.00000002
23820001,238200,1,2,72,2,1,1115,0,0,0,0,0,0,0,0,0,0
23820002,238200,2,1,42,5,6,1020,135,19.99999998,0,4.99999998,0,0,19.99999998,4.99999998,85.00000002,0
23840001,238400,1,1,68,2,5,850.0000002,4.99999998,0,0,0,4.99999998,0,0,0,0,0
23840002,238400,2,2,65,2,2,889.9999998,0,0,0,0,0,0,0,0,0,0
23850001,238500,1,1,71,2,3,829.9999998,0,0,0,0,0,0,0,0,0,0
23850002,238500,2,2,75,2,5,910.0000002,0,0,0,0,0,0,0,0,0,0
23860001,238600,1,1,73,3,4,930,19.99999998,0,0,0,15,0,0,0,4.99999998,0
23860002,238600,2,2,72,3,2,1145,19.99999998,0,0,0,10.00000002,0,0,0,10.00000002,0
23860101,238601,1,1,44,5,5,870,0,0,0,0,0,0,0,0,0,0
23860102,238601,2,2,42,5,5,750,0,0,0,0,0,0,0,0,0,0
23910001,239100,1,2,83,2,2,1085,0,0,0,0,0,0,0,0,0,0
23920001,239200,1,2,72,2,2,1170,4.99999998,0,0,0,4.99999998,0,0,0,0,0
23940001,239400,1,1,51,4,5,790.0000002,40.00000002,19.99999998,0,0,19.99999998,0,0,0,0,0
23940002,239400,2,2,75,2,1,1225,10.00000002,0,0,0,10.00000002,0,0,0,0,0
23960001,239600,1,1,44,5,5,985.0000002,34.99999998,0,0,0,15,0,0,0,19.99999998,0
23960002,239600,2,2,42,4,1,1155,30,0,0,0,30,0,0,0,0,0
23960003,239600,3,1,12,2,1,1180,49.99999998,30,0,0,19.99999998,0,0,0,0,0
23970001,239700,1,1,62,4,5,765,25.00000002,0,0,0,25.00000002,0,0,0,0,0
23970002,239700,2,2,58,4,1,1095,19.99999998,0,0,0,10.00000002,0,0,0,10.00000002,0
23970003,239700,3,1,36,5,5,765,79.99999998,40.00000002,0,0,25.00000002,0,10.00000002,0,4.99999998,0
23980001,239800,1,1,62,4,4,724.9999998,40.00000002,0,0,0,25.00000002,0,0,0,15,0
23980002,239800,2,2,58,4,1,1175,30,0,0,4.99999998,15,0,10.00000002,0,0,0
24010001,240100,1,1,53,5,6,690,94.99999998,0,0,0,60,0,4.99999998,0,30,0
24010002,240100,2,2,47,4,1,934.9999998,49.99999998,0,0,0,34.99999998,0,10.00000002,0,4.99999998,0
24010003,240100,3,2,26,5,4,630,70.00000002,0,0,0,60,0,0,0,10.00000002,0
24010004,240100,4,2,23,5,1,810,55.00000002,0,4.99999998,0,15,0,25.00000002,0,10.00000002,0
24010005,240100,5,1,14,3,1,1275,170,145,0,0,10.00000002,0,4.99999998,0,10.00000002,0
24010006,240100,6,1,10,2,1,1205,130,110,0,0,4.99999998,0,4.99999998,0,10.00000002,0
24030001,240300,1,2,86,2,2,1245,0,0,0,0,0,0,0,0,0,0
24040001,240400,1,1,53,5,6,750,70.00000002,0,0,0,15,0,45,0,0,10.00000002
24040002,240400,2,2,49,4,1,1110,45,0,0,10.00000002,25.00000002,0,0,0,10.00000002,0
24060001,240600,1,1,60,4,5,850.0000002,49.99999998,0,0,0,15,0,15,0,19.99999998,0
