pid,d20wt,d20wt2,d20wt_org,d20wt_org2,KMPS10,d20CB7,d20CB8,d20CB60,d20CB61,d20CB62,d20M_fre39
71260004,0.576675724,0.844800968,0.165100423, , ,0,0,0,0,0,0
71260004,0.576675724,0.844800968,0.165100423, , ,0,0,0,0,0,0
71270001,0.212500664,0.236469854,0.263572129,1.172292745, ,0,0,0,0,0,0
71270001,0.212500664,0.236469854,0.263572129,1.172292745, ,0,0,0,0,0,0
71270001,0.212500664,0.236469854,0.263572129,1.172292745, ,0,0,0,0,0,0
71270002,0.190585447,0.25361877,0.353041097,0.818365764, ,0,0,0,0,0,0
71270002,0.190585447,0.25361877,0.353041097,0.818365764, ,0,0,0,0,0,0
71270002,0.190585447,0.25361877,0.353041097,0.818365764, ,0,0,0,0,0,0
71270004,0.295499605,0.41292351,0.462887803,2.361919419, ,0,0,0,0,0,0
71270004,0.295499605,0.41292351,0.462887803,2.361919419, ,0,0,0,0,0,0
71270004,0.295499605,0.41292351,0.462887803,2.361919419, ,0,0,0,0,0,0
71280002,0.93282812,1.228982417,0.134786268, , ,0,0,0,0,0,0
71280002,0.93282812,1.228982417,0.134786268, , ,0,0,0,0,0,0
71280002,0.93282812,1.228982417,0.134786268, , ,0,0,0,0,0,0
71310001,1.483825574,1.380877453,0.520474412, , ,0,0,0,0,0,0
71310001,1.483825574,1.380877453,0.520474412, , ,0,0,0,0,0,0
71310001,1.483825574,1.380877453,0.520474412, , ,0,0,0,0,0,0
71310002,1.259788459,1.308006484,0.418614031, , ,0,0,0,0,0,0
71310002,1.259788459,1.308006484,0.418614031, , ,0,0,0,0,0,0
71310002,1.259788459,1.308006484,0.418614031, , ,0,0,0,0,0,0
71330001,1.812131059,1.961416622,0.304945422, , ,0,0,0,0,0,0
71330001,1.812131059,1.961416622,0.304945422, , ,0,0,0,0,0,0
71330001,1.812131059,1.961416622,0.304945422, , ,0,0,0,0,0,0
71330002,1.673627121,1.806612615,0.279751723, , ,0,0,0,0,0,0
71330002,1.673627121,1.806612615,0.279751723, , ,0,0,0,0,0,0
71330002,1.673627121,1.806612615,0.279751723, , ,0,0,0,0,0,0
71340001,1.232880128,1.436803426,0.356953425, , ,0,0,0,0,0,0
71340001,1.232880128,1.436803426,0.356953425, , ,0,0,0,0,0,0
71340001,1.232880128,1.436803426,0.356953425, , ,0,0,0,0,0,0
71340002,1.148029301,1.313098812,0.307037897, , ,0,0,0,0,0,0
71340002,1.148029301,1.313098812,0.307037897, , ,0,0,0,0,0,0
71340002,1.148029301,1.313098812,0.307037897, , ,0,0,0,0,0,0
71360001,1.201778283,1.397090836,0.232551453, , ,0,0,0,0,0,0
71360001,1.201778283,1.397090836,0.232551453, , ,0,0,0,0,0,0
71360001,1.201778283,1.397090836,0.232551453, , ,0,0,0,0,0,0
71360002,1.054587332,1.277099182,0.238705806, , ,0,0,0,0,0,0
71360002,1.054587332,1.277099182,0.238705806, , ,0,0,0,0,0,0
71360002,1.054587332,1.277099182,0.238705806, , ,0,0,0,0,0,0
71370001,0.195286319,0.23223529,0.470205644,2.42525314, ,0,0,0,0,0,0
71370001,0.195286319,0.23223529,0.470205644,2.42525314, ,0,0,0,8,8,0
71370001,0.195286319,0.23223529,0.470205644,2.42525314, ,0,0,0,0,0,0
71370002,0.160643878,0.185957938,0.37018689,1.47827515, ,0,0,0,0,0,0
71370002,0.160643878,0.185957938,0.37018689,1.47827515, ,0,0,0,0,0,0
71370002,0.160643878,0.185957938,0.37018689,1.47827515, ,0,0,0,0,0,0
71370003,0.226142964,0.314778008,0.619148762, , ,0,0,10,10,10,0
71370003,0.226142964,0.314778008,0.619148762, , ,0,0,8,0,0,0
71370003,0.226142964,0.314778008,0.619148762, , ,0,0,0,16,16,0
71370004,0.226142964,0.314778008,0.619148762,3.513206073, ,0,0,0,0,0,0
71370004,0.226142964,0.314778008,0.619148762,3.513206073, ,0,0,10,10,10,0
71370004,0.226142964,0.314778008,0.619148762,3.513206073, ,0,0,0,0,0,0
71390001,0.971324561,1.113168615,0.903931549, , ,0,0,0,0,0,0
71390001,0.971324561,1.113168615,0.903931549, , ,0,0,0,0,0,0
71390001,0.971324561,1.113168615,0.903931549, , ,0,0,0,0,0,0
71390002,0.904474839,1.048217125,0.777527887,1.616734103, ,0,0,0,0,0,0
71390002,0.904474839,1.048217125,0.777527887,1.616734103, ,0,0,0,0,0,0
71390002,0.904474839,1.048217125,0.777527887,1.616734103, ,0,0,0,0,0,0
71390003,1.481420433, ,1.697765986, , ,0,0,0,0,0,0
71390003,1.481420433, ,1.697765986, , ,0,0,0,0,0,0
71390003,1.481420433, ,1.697765986, , ,0,0,0,0,0,0
71400001,0.623429223,0.685531948,0.509490175,1.232102507, ,0,0,0,0,0,0
71400001,0.623429223,0.685531948,0.509490175,1.232102507, ,0,0,0,0,0,0
71400001,0.623429223,0.685531948,0.509490175,1.232102507, ,0,0,0,0,0,0
71410001,0.897785202,0.964201447,0.175662804, , ,0,0,0,0,0,0
71410001,0.897785202,0.964201447,0.175662804, , ,0,0,0,0,0,0
71410001,0.897785202,0.964201447,0.175662804, , ,0,0,0,0,0,0
71410002,0.83764983,0.869213294,0.160956058, , ,0,0,0,0,0,0
71410002,0.83764983,0.869213294,0.160956058, , ,0,0,0,0,0,0
71410002,0.83764983,0.869213294,0.160956058, , ,0,0,0,0,0,0
71430001,0.993946648,1.181378744,1.002239644,1.991060873, ,0,0,0,0,0,0
71430001,0.993946648,1.181378744,1.002239644,1.991060873, ,0,0,0,0,0,0
71430001,0.993946648,1.181378744,1.002239644,1.991060873, ,0,0,0,0,0,0
71430002,0.901912234,1.089325848,0.898956156,1.502239136, ,0,0,0,0,0,0
71430002,0.901912234,1.089325848,0.898956156,1.502239136, ,0,0,0,0,0,0
71430002,0.901912234,1.089325848,0.898956156,1.502239136, ,0,0,0,0,0,0
71430003,0.838319913,1.028939508,0.849440184, , ,0,0,0,0,0,0
71430003,0.838319913,1.028939508,0.849440184, , ,0,0,0,0,0,0
71430003,0.838319913,1.028939508,0.849440184, , ,0,0,0,0,0,0
71440001,0.536018526,0.64530512,0.50465493, , ,0,0,0,0,0,0
71440001,0.536018526,0.64530512,0.50465493, , ,0,0,8,0,0,0
71440001,0.536018526,0.64530512,0.50465493, , ,0,0,0,0,0,0
71440002,0.495842622,0.619495719,0.45742698,1.326180564, ,0,0,0,0,0,0
71440002,0.495842622,0.619495719,0.45742698,1.326180564, ,0,0,0,0,0,0
71440002,0.495842622,0.619495719,0.45742698,1.326180564, ,0,0,0,0,0,0
71440003,0.547128859,0.6433113,0.469847853, , ,0,0,0,0,0,0
71440003,0.547128859,0.6433113,0.469847853, , ,0,0,0,0,0,0
71440003,0.547128859,0.6433113,0.469847853, , ,0,0,0,0,0,0
71450002,0.825987304,0.908687382,0.765974836,1.711171239, ,0,0,0,0,0,0
71450002,0.825987304,0.908687382,0.765974836,1.711171239, ,0,0,0,0,0,0
71450002,0.825987304,0.908687382,0.765974836,1.711171239, ,0,0,0,0,0,0
71450003,1.352867339,1.858494036,1.672539396,5.171917976, ,0,0,0,0,0,0
71450003,1.352867339,1.858494036,1.672539396,5.171917976, ,0,0,0,0,0,0
71450003,1.352867339,1.858494036,1.672539396,5.171917976, ,0,0,0,0,0,0
71450004,0.943392628,0.993315173,0.778025608,5.358675858, ,0,0,0,0,0,0
71450004,0.943392628,0.993315173,0.778025608,5.358675858, ,0,0,0,0,0,0
71450004,0.943392628,0.993315173,0.778025608,5.358675858, ,0,0,0,0,0,0
71460002,1.488963993,1.699621911,2.582316056,2.682778609, ,0,0,0,0,0,0
71460002,1.488963993,1.699621911,2.582316056,2.682778609, ,0,0,0,0,0,0
71460002,1.488963993,1.699621911,2.582316056,2.682778609, ,0,0,0,0,0,0
71460003,2.438743,1.858493142,5.638599511,8.056176227, ,0,0,0,0,0,0
71460003,2.438743,1.858493142,5.638599511,8.056176227, ,0,0,0,0,0,0
71460003,2.438743,1.858493142,5.638599511,8.056176227, ,0,0,0,0,0,0
71480001,1.479104515,1.77705436,0.255117467, , ,0,0,8,8,0,0
71480001,1.479104515,1.77705436,0.255117467, , ,0,0,8,0,0,0
71480001,1.479104515,1.77705436,0.255117467, , ,0,0,0,0,0,0
71480002,1.275056012,1.54832702,0.231543419, , ,0,0,0,0,0,0
71480002,1.275056012,1.54832702,0.231543419, , ,0,0,0,0,0,0
71480002,1.275056012,1.54832702,0.231543419, , ,0,0,0,0,0,0
71480003,1.385668691,1.616240797,0.210760908, , ,0,0,0,0,0,0
71480003,1.385668691,1.616240797,0.210760908, , ,0,0,0,0,0,0
71480003,1.385668691,1.616240797,0.210760908, , ,0,0,0,0,0,0
71500001,2.942144132,2.215919445,4.255928463, , ,0,0,0,0,0,0
71500001,2.942144132,2.215919445,4.255928463, , ,0,0,0,0,0,0
71500001,2.942144132,2.215919445,4.255928463, , ,0,0,0,0,0,0
71500002,4.746026489,4.631104708,8.111412112,8.987448907, ,0,0,0,0,0,0
71500002,4.746026489,4.631104708,8.111412112,8.987448907, ,0,0,0,0,0,0
71500002,4.746026489,4.631104708,8.111412112,8.987448907, ,0,0,0,0,0,0
71500003,4.746026489,4.555584487,8.111412112, , ,0,0,0,0,0,0
71500003,4.746026489,4.555584487,8.111412112, , ,0,0,0,0,0,0
71500003,4.746026489,4.555584487,8.111412112, , ,0,0,0,0,0,0
71510001,0.58536098,0.578967567,0.443866786, , ,0,0,0,0,0,0
71510001,0.58536098,0.578967567,0.443866786, , ,0,0,0,0,0,0
71510001,0.58536098,0.578967567,0.443866786, , ,0,0,0,0,0,0
71510002,0.504608044,0.454077366,0.402851418,1.901845923, ,0,0,0,0,0,0
71510002,0.504608044,0.454077366,0.402851418,1.901845923, ,0,0,0,0,0,0
71510002,0.504608044,0.454077366,0.402851418,1.901845923, ,0,0,0,0,0,0
71510003,0.813992461,1.008582692,0.77952294, , ,0,0,0,0,0,0
71510003,0.813992461,1.008582692,0.77952294, , ,0,0,0,0,0,0
71510003,0.813992461,1.008582692,0.77952294, , ,0,0,0,0,0,0
71510004,0.813992461,0.975190344,0.77952294, , ,0,0,0,0,0,0
71510004,0.813992461,0.975190344,0.77952294, , ,0,0,0,0,0,0
71510004,0.813992461,0.975190344,0.77952294, , ,0,0,0,0,0,0
71540001,0.359072427,0.505955674,1.619397842,8.180335895, ,0,0,0,0,0,0
71540001,0.359072427,0.505955674,1.619397842,8.180335895, ,0,0,0,0,0,0
71540001,0.359072427,0.505955674,1.619397842,8.180335895, ,0,0,0,0,0,0
71540002,0.403910865,0.576850942,1.45765617, , ,0,0,0,11,11,0
71540002,0.403910865,0.576850942,1.45765617, , ,0,0,0,0,0,0
71540002,0.403910865,0.576850942,1.45765617, , ,0,0,0,0,0,0
71540003,0.380470444,0.568949115,1.518732947, , ,0,0,0,0,0,0
71540003,0.380470444,0.568949115,1.518732947, , ,0,0,0,0,0,0
71540003,0.380470444,0.568949115,1.518732947, , ,0,0,0,0,0,0
71540004,0.359072427,0.502678979,1.619397842, , ,0,0,0,0,0,0
71540004,0.359072427,0.502678979,1.619397842, , ,0,0,0,0,0,0
71540004,0.359072427,0.502678979,1.619397842, , ,0,0,0,0,0,0
71540005,0.359072427,0.528975122,1.619397842, , ,0,0,0,0,0,0
71540005,0.359072427,0.528975122,1.619397842, , ,0,0,0,0,0,0
71540005,0.359072427,0.528975122,1.619397842, , ,0,0,0,0,0,0
71550001,0.558381719,0.611578352,1.445198633, , ,0,0,0,0,0,0
71550001,0.558381719,0.611578352,1.445198633, , ,0,0,0,0,0,0
71550001,0.558381719,0.611578352,1.445198633, , ,0,0,0,0,0,0
71550002,0.481350682,0.503751814,1.311655518,6.19227484, ,0,0,0,0,0,0
71550002,0.481350682,0.503751814,1.311655518,6.19227484, ,0,0,0,0,0,0
71550002,0.481350682,0.503751814,1.311655518,6.19227484, ,0,0,0,0,0,0
71550003,0.776475586,1.061310127,2.538071159, , ,0,0,0,0,0,0
71550003,0.776475586,1.061310127,2.538071159, , ,0,0,0,0,0,0
71550003,0.776475586,1.061310127,2.538071159, , ,0,0,0,0,0,0
71550004,0.677611069,0.86124932,2.193783499, , ,0,0,0,0,0,0
71550004,0.677611069,0.86124932,2.193783499, , ,0,0,0,0,0,0
71550004,0.677611069,0.86124932,2.193783499, , ,0,0,0,0,0,0
71550005,0.510035565,0.559326598,1.230120479, , ,0,0,0,0,0,0
71550005,0.510035565,0.559326598,1.230120479, , ,0,0,0,0,0,0
71550005,0.510035565,0.559326598,1.230120479, , ,0,0,0,0,0,0
71560001,0.578804071,0.690984597,0.93937989, , ,0,0,0,0,0,0
71560001,0.578804071,0.690984597,0.93937989, , ,0,0,0,0,0,0
71560001,0.578804071,0.690984597,0.93937989, , ,0,0,0,0,0,0
71560002,0.538968889,0.661579841,0.808019216,0.873006431, ,0,0,0,0,0,0
71560002,0.538968889,0.661579841,0.808019216,0.873006431, ,0,0,0,0,0,0
71560002,0.538968889,0.661579841,0.808019216,0.873006431, ,0,0,0,0,0,0
71560003,0.594715784,0.68902457,0.829959993,2.366382357, ,0,0,0,0,0,0
71560003,0.594715784,0.68902457,0.829959993,2.366382357, ,0,0,0,0,0,0
71560003,0.594715784,0.68902457,0.829959993,2.366382357, ,0,0,0,0,0,0
71560004,0.615577593,0.723194035,0.820731455,3.688776799, ,0,0,0,0,0,0
71560004,0.615577593,0.723194035,0.820731455,3.688776799, ,0,0,0,0,0,0
71560004,0.615577593,0.723194035,0.820731455,3.688776799, ,0,0,0,0,0,0
71570001,0.721169636,0.867494776,0.169186757, , ,0,0,0,0,0,0
71570001,0.721169636,0.867494776,0.169186757, , ,0,0,0,0,0,0
71570001,0.721169636,0.867494776,0.169186757, , ,0,0,0,0,0,0
71570002,0.671536392,0.836057567,0.145528079, , ,0,0,0,0,0,0
71570002,0.671536392,0.836057567,0.145528079, , ,0,0,0,0,0,0
71570002,0.671536392,0.836057567,0.145528079, , ,0,0,0,0,0,0
71570003,0.740995074,0.870635333,0.149479717, , ,0,0,0,0,0,0
71570003,0.740995074,0.870635333,0.149479717, , ,0,0,0,0,0,0
71570003,0.740995074,0.870635333,0.149479717, , ,0,0,0,0,0,0
71570004,0.740995074,0.870635333,0.149479717, , ,0,0,0,0,0,0
71570004,0.740995074,0.870635333,0.149479717, , ,0,0,0,0,0,0
71570004,0.740995074,0.870635333,0.149479717, , ,0,0,0,0,0,0
71580001,0.807435563,0.871162495,1.324258836, , ,0,0,0,0,0,0
71580001,0.807435563,0.871162495,1.324258836, , ,0,0,0,0,0,0
71580001,0.807435563,0.871162495,1.324258836, , ,0,0,0,0,0,0
71580002,0.751865217,0.828442249,1.139077594,1.665216178, ,0,0,0,0,0,0
71580002,0.751865217,0.828442249,1.139077594,1.665216178, ,0,0,0,0,0,0
71580002,0.751865217,0.828442249,1.139077594,1.665216178, ,0,0,0,0,0,0
71580003,0.829632509,0.865211664,1.170007859,4.845947613, ,0,0,0,0,0,0
71580003,0.829632509,0.865211664,1.170007859,4.845947613, ,0,0,0,0,0,0
71580003,0.829632509,0.865211664,1.170007859,4.845947613, ,0,0,0,0,0,0
71580004,0.829632509,1.29207449,1.170007859, , ,0,0,0,0,0,0
71580004,0.829632509,1.29207449,1.170007859, , ,0,0,0,0,0,0
71580004,0.829632509,1.29207449,1.170007859, , ,0,0,0,0,0,0
71590001,0.295046345,0.305145126,0.543156755,2.036224606, ,0,0,0,0,0,0
71590001,0.295046345,0.305145126,0.543156755,2.036224606, ,0,0,0,0,0,0
71590001,0.295046345,0.305145126,0.543156755,2.036224606, ,0,0,0,0,0,0
71590002,0.254343498,0.254320377,0.492966529,1.127266171, ,0,0,0,0,0,0
71590002,0.254343498,0.254320377,0.492966529,1.127266171, ,0,0,0,0,0,0
71590002,0.254343498,0.254320377,0.492966529,1.127266171, ,0,0,0,0,0,0
71590003,0.358046588,0.425331461,0.824501421,2.177753455, ,0,0,0,0,0,0
71590003,0.358046588,0.425331461,0.824501421,2.177753455, ,0,0,0,0,0,0
71590003,0.358046588,0.425331461,0.824501421,2.177753455, ,0,0,0,0,0,0
71590004,0.410286146,0.535805101,0.953896899,3.96785925, ,0,0,0,0,0,0
71590004,0.410286146,0.535805101,0.953896899,3.96785925, ,0,0,0,0,0,0
71590004,0.410286146,0.535805101,0.953896899,3.96785925, ,0,0,0,0,0,0
71600001,0.440245384,0.497108177,0.894101806,2.108305306, ,0,0,0,0,9,0
71600001,0.440245384,0.497108177,0.894101806,2.108305306, ,0,0,8,0,9,0
71600001,0.440245384,0.497108177,0.894101806,2.108305306, ,0,0,0,0,8,0
71600002,0.391191032,0.433186781,0.667126742,1.476107948, ,0,0,0,0,0,0
71600002,0.391191032,0.433186781,0.667126742,1.476107948, ,0,0,0,0,0,0
71600002,0.391191032,0.433186781,0.667126742,1.476107948, ,0,0,0,0,0,0
71600003,0.46821577,0.515993119,0.781172221,4.507382686, ,0,0,8,0,0,0
71600003,0.46821577,0.515993119,0.781172221,4.507382686, ,0,0,0,0,0,0
71600003,0.46821577,0.515993119,0.781172221,4.507382686, ,0,0,0,0,0,0
71600004,0.46821577,0.742907134,0.781172221, , ,0,0,0,0,0,0
71600004,0.46821577,0.742907134,0.781172221, , ,0,0,0,0,0,0
71600004,0.46821577,0.742907134,0.781172221, , ,0,0,0,0,0,0
71630001,2.942840674,2.698126486,2.628685218,2.676472372, ,0,0,0,0,0,0
71630001,2.942840674,2.698126486,2.628685218,2.676472372, ,0,0,0,0,0,0
71630001,2.942840674,2.698126486,2.628685218,2.676472372, ,0,0,0,0,0,0
71640001,0.537776457,0.771279466,1.162667027,6.778065479, ,0,0,0,0,0,0
71640001,0.537776457,0.771279466,1.162667027,6.778065479, ,0,0,0,0,0,0
71640001,0.537776457,0.771279466,1.162667027,6.778065479, ,0,0,0,0,0,0
71640002,0.500475028, ,1.084203831, , ,0,0,0,0,0,0
71640002,0.500475028, ,1.084203831, , ,0,0,0,0,0,0
71640002,0.500475028, ,1.084203831, , ,0,0,0,0,0,0
71640003,0.704532956, ,1.813363678, , ,0,0,0,0,0,0
71640003,0.704532956, ,1.813363678, , ,0,0,0,0,0,0
71640003,0.704532956, ,1.813363678, , ,0,0,0,0,0,0
71640004,0.704532956, ,1.813363678, , ,0,0,0,0,0,0
71640004,0.704532956, ,1.813363678, , ,0,0,0,0,0,0
71640004,0.704532956, ,1.813363678, , ,0,0,0,0,0,0
71660001,0.412888731,0.390701921,0.205258229,1.109793052, ,0,0,0,0,0,0
71660001,0.412888731,0.390701921,0.205258229,1.109793052, ,0,0,0,0,0,0
71660001,0.412888731,0.390701921,0.205258229,1.109793052, ,0,0,0,0,0,0
71660002,0.35054825,0.334781584,0.165087798,0.649155975, ,0,0,0,0,0,0
71660002,0.35054825,0.334781584,0.165087798,0.649155975, ,0,0,0,0,0,0
71660002,0.35054825,0.334781584,0.165087798,0.649155975, ,0,0,0,0,0,0
71660003,0.574155651,0.701225771,0.360476393, , ,9,9,11,0,0,0
71660003,0.574155651,0.701225771,0.360476393, , ,9,9,0,0,0,0
71660003,0.574155651,0.701225771,0.360476393, , ,9,9,0,0,0,0
71660004,0.574155651,0.701225771,0.360476393, , ,0,0,0,0,0,0
71660004,0.574155651,0.701225771,0.360476393, , ,0,0,0,0,11,0
71660004,0.574155651,0.701225771,0.360476393, , ,0,0,0,0,0,0
100020001,1.490533531,1.570825739, , , ,0,0,0,0,0,0
100020001,1.490533531,1.570825739, , , ,0,0,0,0,0,0
100020001,1.490533531,1.570825739, , , ,0,0,0,0,10,0
100020002,1.317988056,1.361197815, , , ,0,0,0,0,0,0
100020002,1.317988056,1.361197815, , , ,0,0,0,0,0,0
100020002,1.317988056,1.361197815, , , ,0,0,0,0,0,0
100020003,2.053732081,2.222949982, , , ,0,0,0,0,0,0
100020003,2.053732081,2.222949982, , , ,0,0,0,0,0,0
100020003,2.053732081,2.222949982, , , ,0,0,0,0,0,0
100030001,1.620311708,1.527237935, , , ,0,0,0,0,0,0
100030001,1.620311708,1.527237935, , , ,0,0,0,0,0,0
100030001,1.620311708,1.527237935, , , ,0,0,0,0,0,0
100050001,1.539593453,1.517691346, , , ,0,0,0,0,10,0
100050001,1.539593453,1.517691346, , , ,0,0,0,0,10,0
100050001,1.539593453,1.517691346, , , ,0,0,0,0,0,0
100050002,1.351027702,1.387715124, , , ,0,0,0,0,0,0
100050002,1.351027702,1.387715124, , , ,0,0,0,0,0,0
100050002,1.351027702,1.387715124, , , ,0,0,0,0,0,0
100050003,2.223747284,2.233435071, , , ,0,0,0,0,0,0
100050003,2.223747284,2.233435071, , , ,0,0,0,0,0,0
100050003,2.223747284,2.233435071, , , ,0,0,0,0,0,0
100060001,1.068599296,1.334394427, , , ,0,0,0,0,8,0
100060001,1.068599296,1.334394427, , , ,0,0,10,0,0,0
100060001,1.068599296,1.334394427, , , ,0,0,10,0,0,0
100060002,1.002671174,1.257527625, , , ,0,0,0,0,0,0
100060002,1.002671174,1.257527625, , , ,0,0,0,0,0,0
100060002,1.002671174,1.257527625, , , ,0,0,0,0,0,0
100060003,1.433154648,1.313085216, , , ,0,0,0,0,0,0
100060003,1.433154648,1.313085216, , , ,0,0,0,0,0,0
100060003,1.433154648,1.313085216, , , ,0,0,0,0,0,0
100060004,1.136491285,1.383947867, , , ,0,0,0,0,0,0
100060004,1.136491285,1.383947867, , , ,0,0,0,0,0,0
100060004,1.136491285,1.383947867, , , ,0,0,0,0,0,0
100070001,1.206444393,1.353288802, , , ,0,0,0,0,0,0
100070001,1.206444393,1.353288802, , , ,0,0,0,0,0,0
100070001,1.206444393,1.353288802, , , ,0,0,0,0,0,0
100070002,1.122762597,1.246017672, , , ,0,0,0,0,0,0
100070002,1.122762597,1.246017672, , , ,0,0,0,0,0,0
100070002,1.122762597,1.246017672, , , ,0,0,0,0,0,0
100080001,1.608509457,1.635609302, , , ,0,0,0,0,0,0
100080001,1.608509457,1.635609302, , , ,0,0,0,0,0,0
100080001,1.608509457,1.635609302, , , ,0,0,0,0,0,0
100080002,1.64586204,1.810544698, , , ,0,0,0,8,0,0
100080002,1.64586204,1.810544698, , , ,0,0,0,0,0,0
100080002,1.64586204,1.810544698, , , ,0,0,0,0,0,0
100090001,3.06105262,2.028288271, , , ,0,0,0,0,10,0
100090001,3.06105262,2.028288271, , , ,0,0,0,0,0,0
100090001,3.06105262,2.028288271, , , ,0,0,0,0,0,0
100090002,2.642207614,2.855872978, , , ,0,0,0,0,0,0
100090002,2.642207614,2.855872978, , , ,0,0,0,0,0,0
100090002,2.642207614,2.855872978, , , ,0,0,0,0,0,0
100120001,1.258524478,1.420842416, , , ,0,0,0,0,0,0
100120001,1.258524478,1.420842416, , , ,0,0,0,0,0,0
100120001,1.258524478,1.420842416, , , ,0,0,0,0,0,0
100120002,1.162333535,1.196052763, , , ,0,0,0,0,0,0
100120002,1.162333535,1.196052763, , , ,0,0,0,0,0,0
100120002,1.162333535,1.196052763, , , ,0,0,0,0,0,0
100130001,1.13876608,1.364759874, , , ,0,0,0,0,0,0
100130001,1.13876608,1.364759874, , , ,0,0,0,0,0,0
100130001,1.13876608,1.364759874, , , ,0,0,0,0,0,0
100130002,0.999292714,1.175223796, , , ,0,0,0,0,0,0
100130002,0.999292714,1.175223796, , , ,0,0,0,0,0,0
100130002,0.999292714,1.175223796, , , ,0,0,11,11,11,0
100140001,1.03829378,1.264926734, , , ,0,0,0,0,0,0
100140001,1.03829378,1.264926734, , , ,0,0,0,0,0,0
100140001,1.03829378,1.264926734, , , ,0,0,0,0,0,0
100140002,0.895056917,1.047668723, , , ,0,0,0,0,0,0
100140002,0.895056917,1.047668723, , , ,0,0,0,0,0,0
100140002,0.895056917,1.047668723, , , ,0,0,0,0,0,0
100160001,1.348574366,1.26182405, , , ,0,0,0,0,0,0
100160001,1.348574366,1.26182405, , , ,0,0,0,0,0,0
100160001,1.348574366,1.26182405, , , ,0,0,0,0,0,0
100160002,1.221658433,1.060725253, , , ,0,0,0,0,0,0
100160002,1.221658433,1.060725253, , , ,0,0,10,0,0,0
100160002,1.221658433,1.060725253, , , ,0,0,0,0,0,0
100160003,1.875303283,2.18297747, , , ,0,0,0,0,0,0
100160003,1.875303283,2.18297747, , , ,0,0,0,0,0,0
100160003,1.875303283,2.18297747, , , ,0,0,0,0,0,0
100170001,0.940651632,1.049598341, , , ,0,0,0,0,0,0
100170001,0.940651632,1.049598341, , , ,0,0,0,0,0,0
100170001,0.940651632,1.049598341, , , ,0,0,0,0,0,0
100170002,0.798626261,0.994128155, , , ,0,0,0,0,0,0
100170002,0.798626261,0.994128155, , , ,0,0,0,0,0,0
100170002,0.798626261,0.994128155, , , ,0,0,0,0,0,0
100170003,0.912142503,1.098948629, , , ,0,0,0,0,0,0
100170003,0.912142503,1.098948629, , , ,0,0,0,0,0,0
100170003,0.912142503,1.098948629, , , ,0,0,0,0,0,0
100180001,1.091415956,1.197727638, , , ,0,0,0,0,0,0
100180001,1.091415956,1.197727638, , , ,0,0,0,0,0,0
100180001,1.091415956,1.197727638, , , ,0,0,0,0,0,0
100180002,1.007997372,1.071692785, , , ,0,0,0,0,0,0
100180002,1.007997372,1.071692785, , , ,0,0,0,0,0,0
100180002,1.007997372,1.071692785, , , ,0,0,0,0,0,0
100190001,1.226182147,1.432203047, , , ,0,0,0,0,0,0
100190001,1.226182147,1.432203047, , , ,0,0,0,0,0,0
100190001,1.226182147,1.432203047, , , ,0,0,0,0,0,0
100190002,1.15053182,1.32449288, , , ,0,0,0,0,0,0
100190002,1.15053182,1.32449288, , , ,0,0,0,0,0,0
100190002,1.15053182,1.32449288, , , ,0,0,0,0,0,0
100190003,1.304085946,1.484024851, , , ,0,0,0,0,0,0
100190003,1.304085946,1.484024851, , , ,0,0,0,0,0,0
100190003,1.304085946,1.484024851, , , ,0,0,0,0,0,0
100200001,1.490858729,1.668427358, , , ,0,0,0,0,0,0
100200001,1.490858729,1.668427358, , , ,0,0,0,0,0,0
100200001,1.490858729,1.668427358, , , ,0,0,0,0,0,0
100200002,1.318275609,1.458751978, , , ,0,0,0,0,0,0
100200002,1.318275609,1.458751978, , , ,0,0,0,0,0,0
100200002,1.318275609,1.458751978, , , ,0,0,0,0,0,0
100200003,2.169838414,2.40699397, , , ,0,0,0,0,0,0
100200003,2.169838414,2.40699397, , , ,0,0,0,0,0,0
100200003,2.169838414,2.40699397, , , ,0,0,0,0,0,0
100210001,1.434189054,1.549877538, , , ,0,0,0,0,0,0
100210001,1.434189054,1.549877538, , , ,0,0,0,0,0,0
100210001,1.434189054,1.549877538, , , ,0,0,0,0,0,0
100210002,1.402592548,1.540108967, , , ,0,0,0,0,0,0
100210002,1.402592548,1.540108967, , , ,0,0,0,0,0,0
100210002,1.402592548,1.540108967, , , ,0,0,0,0,0,0
100250001,1.386606924,1.521762844, , , ,0,0,0,0,0,0
100250001,1.386606924,1.521762844, , , ,0,0,0,0,0,0
100250001,1.386606924,1.521762844, , , ,0,0,0,0,0,0
100250002,1.301059058,1.355167807, , , ,0,0,0,0,0,0
100250002,1.301059058,1.355167807, , , ,0,0,0,0,0,0
100250002,1.301059058,1.355167807, , , ,0,0,0,0,0,0
100250003,1.910536774,2.270252564, , , ,0,0,0,0,0,0
100250003,1.910536774,2.270252564, , , ,0,0,0,0,0,0
100250003,1.910536774,2.270252564, , , ,0,0,0,0,0,0
100260001,1.565502196,1.719185358, , , ,0,0,0,0,0,0
100260001,1.565502196,1.719185358, , , ,0,0,0,0,0,0
100260001,1.565502196,1.719185358, , , ,0,0,0,0,0,0
100260002,1.481573952,1.614573059, , , ,0,0,0,0,0,0
100260002,1.481573952,1.614573059, , , ,0,0,0,0,0,0
100260002,1.481573952,1.614573059, , , ,0,0,0,0,0,0
100270001,2.003793883,1.616707045, , , ,0,0,0,0,0,0
