pid,hid,housenum,p20ans,p21ans,p20area,p20area_siz,p20hhldsiz,p20gender,p20age1,p20school,p20mar,p20income1,p20job1,p20job2,p20relig1,ott_yes,ott_freq,ott_score,sns_yes,sns_freq_1,sns_freq_2,sns_freq_3,sns_freq_4,sns_score_1,sns_score_1,sns_score_1,sns_score_1,sns_score_all,p20d25040,p20d25041,p20d25042,p20d25043,p20d25044,p20d25045,p20d25046,p20d25047,p20d25048,p20d25049,p20d25050,p20d25051,p20d25052,p20d25053,p20d25054,p20d25055,p20d25056,p20d25057,p20d25058,p20d25059,p20d25060,pc_ability,p20d25061,p20d25062,p20d25063,p20d25064,p20d25065,p20d25066,p20d25067,p20d25068,p20d25070,p20d25071,p20d25072,p20d25073,p20d25074,p20d25075,p20d25076,p20d25077,p20d25078,p20d25079,p20d25080,p20d25081,p20d25082,p20d25083,p20d25084,p20d25085,p20d25086,smart_ability,p20h01001,p20h01002,p20h01003,p20h01004,p20h01005,p20h01006,p20h01007,p20h01008,p20h01009,p20h01010,esteem
15750002,157500,2,1,1,4,1,1,2,79,4,3,5,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.04,3,3,1,3,3,3,3,3,1,1,31
15750101,157501,1,1,1,4,1,3,1,50,4,2,7,1,1,2,1,1,9,1,1,9,9,9,9,1,1,1,3,3,3,3,4,4,4,2,1,4,4,3,3,4,4,3,3,4,2,2,2,2,3.047619048,5,5,5,5,5,4,4,4,3,1,4,4,3,3,4,4,3,3,4,1,3,2,2,2,2,3.4,2,2,1,3,2,3,2,2,1,1,30
15750102,157501,2,1,1,4,1,3,2,46,4,2,4,1,1,2,1,1,9,1,2,9,9,9,8,1,1,1,2.75,4,4,3,3,3,3,2,1,4,4,3,3,4,4,2,2,3,1,1,1,1,2.666666667,5,5,5,5,4,4,4,4,2,2,4,4,3,3,4,4,3,3,4,2,3,3,3,3,3,3.56,3,3,1,3,2,2,1,2,1,1,30
15750103,157501,3,1,1,4,1,3,2,19,5,1,1,2, ,2,1,1,9,1,1,9,9,9,9,1,1,1,3,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,3,3.761904762,5,5,5,5,5,5,5,5,5,2,4,4,3,3,4,4,4,4,4,4,4,4,4,2,2,4.04,3,3,1,3,2,3,3,3,3,3,28
15750104,157501,4,1,1,4,1,3,1,12,2,1,1,2, ,2,1,1,9,1,5,9,9,9,5,1,1,1,2,4,4,3,4,3,3,2,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2.761904762,4,4,4,4,4,4,4,3,3,1,2,2,2,2,3,3,3,3,4,2,2,2,2,2,2,2.84, , , , , , , , , , ,#VALUE!
15760001,157600,1,1,1,4,1,3,1,53,6,2,15,1,3,1,2, ,0,2, , , , ,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,25
15760002,157600,2,1,1,4,1,3,2,51,4,2,3,2, ,1,1,1,9,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,4,4,5,5,4,4,5,5,5,5,4,3,5,3,3,4.19047619,5,5,5,5,5,4,4,4,5,4,5,5,4,4,5,5,5,5,4,4,4,5,3,3,3,4.4,4,4,1,4,1,4,4,4,1,1,37
15760003,157600,3,1,1,4,1,3,2,19,4,1,1,2, ,1,1,5,5,2, , , , ,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,4,1,4,4,4,1,1,37
15760004,157600,4,1,1,4,1,3,2,17,4,1,1,2, ,1,1,1,9,1,5,9,9,8,5,1,1,2,2.25,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,4,1,4,4,4,1,1,37
15770001,157700,1,1,1,4,1,3,1,51,5,2,16,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,4,1,3,3,2,1,1,35
15770002,157700,2,1,1,4,1,3,2,44,5,2,6,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,4,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,3,3,4.619047619,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,3,2,3,3,2,1,1,33
15770003,157700,3,1,1,4,1,3,1,19,5,1,1,2, ,2,1,1,9,1,1,9,9,4,9,1,1,6,4.25,5,5,5,5,2,5,3,3,2,5,3,3,5,5,5,5,5,5,5,3,3,4.142857143,5,5,5,5,5,5,5,5,5,3,3,5,3,3,5,5,5,5,5,5,5,5,4,3,3,4.48,2,3,1,3,2,2,2,2,2,2,28
15770004,157700,4,1,1,4,1,3,1,16,4,1,1,2, ,2,1,1,9,2, , , , ,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,2,3,3,3,3,3,1,1,31
15780001,157800,1,1,1,4,1,2,2,72,4,3,3,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,3,3,3,3,3,4,3,2,2,3,3,3,3,2,2,2,1,1,1,1,1,2.333333333,5,4,5,5,3,3,3,2,3,2,3,3,2,2,3,3,2,2,3,3,3,2,1,3,1,2.84,4,3,1,3,3,3,3,3,1,1,32
15820001,158200,1,1,1,8,1,1,1,50,4,1,8,1,1,1,1,6,4,1,6,6,6,6,4,4,4,4,4,3,2,4,2,4,5,4,3,4,4,2,1,4,3,3,4,3,4,3,3,4,3.285714286,5,5,5,4,4,4,4,4,4,3,5,4,3,2,4,4,3,4,4,4,4,4,2,4,3,3.84,3,3,1,3,2,3,2,3,1,1,31
15830001,158300,1,1,0,4,1,3,2,53,5,3,12,1,3,1,2, ,0,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,2,3,3.714285714,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,2,3,2,3,3,3,3.6,3,3,1,3,2,3,3,2,1,1,33
15830002,158300,2,1,0,4,1,3,1,25,5,1,4,1,1,1,1,1,9,1,2,4,6,6,8,6,4,4,5.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,3,2,3,3,3,1,1,32
15830003,158300,3,1,0,4,1,3,2,21,5,1,1,2, ,1,1,2,8,1,4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,2,3,3,3,1,2,28
15860001,158600,1,1,1,4,1,3,1,57,4,2,6,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,1,2,2,3,2,2,2,3,4,4,3,3,3,3,3,3,2,2,2,2,2,2.523809524,4,4,3,3,3,2,2,2,3,2,4,4,3,3,3,4,2,2,2,2,1,2,1,2,2,2.6,4,4,3,3,3,2,2,3,2,2,27
15860003,158600,3,1,1,4,1,3,2,23,4,1,4,1,1,2,1,2,8,2, , , , ,0,0,0,0,0,4,3,4,4,4,4,4,3,4,4,4,3,3,4,4,3,3,4,3,3,4,3.619047619,5,5,4,4,4,4,4,4,4,4,5,5,3,3,4,4,4,4,3,3,3,4,4,4,4,3.96,3,3,2,2,3,3,3,3,2,2,27
15890001,158900,1,1,1,8,2,1,2,53,5,4,4,1,3,1,1,5,5,1,7,7,8,8,3,3,2,2,2.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,3,4,3,2,1,2,2,27
16080003,160800,3,1,1,1,1,3,1,37,5,1,5,1,1,2,1,5,5,1,5,6,8,5,5,4,2,5,4,4,4,5,4,4,5,3,4,5,5,3,2,4,4,4,4,5,4,5,4,3,4.047619048,5,5,5,5,4,5,5,4,5,4,4,4,3,2,4,4,4,3,5,4,5,4,4,3,3,4.12,3,2,1,2,1,3,3,2,1,1,32
16100001,161000,1,1,1,5,1,3,1,57,5,2,10,1,3,1,2, ,0,2, , , , ,0,0,0,0,0,2,3,2,2,2,4,4,2,4,4,2,2,4,4,4,3,3,2,3,2,3,2.904761905,5,5,5,5,5,5,4,4,3,3,4,4,3,3,4,3,4,4,3,2,2,2,3,2,2,3.56,4,2,2,2,2,2,4,3,2,2,28
16100002,161000,2,1,1,5,1,3,2,53,4,2,1,2, ,1,1,6,4,2, , , , ,0,0,0,0,0,3,3,2,3,3,3,2,2,3,3,3,2,3,2,2,3,3,3,2,2,3,2.619047619,5,5,5,5,5,5,5,5,3,3,5,4,3,3,5,4,5,4,5,3,5,5,3,5,3,4.32,4,4,1,2,3,4,3,4,2,2,30
16100004,161000,4,1,1,5,1,3,2,27,5,1,8,1,1,1,2, ,0,1,5,6,5,6,5,4,5,4,4.5,5,5,4,3,4,5,4,3,5,4,5,5,5,5,5,5,4,4,4,3,4,4.333333333,5,5,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,4,5,5,5,4,3,5,4.72,3,4,1,3,2,3,2,3,2,1,31
16100005,161000,5,1,1,5,1,3,2,87,2,3,2,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,2,2,2,2,27
16100101,161001,1,1,1,5,1,3,1,29,5,1,7,1,1,2,1,5,5,2, , , , ,0,0,0,0,0,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,4,5,4.80952381,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,4,4,4,3,4,4.64,3,4,1,2,2,2,3,3,1,2,30
16110001,161100,1,1,1,5,1,1,1,83,2,3,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.238095238,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.04,2,3,3,3,3,2,3,3,2,2,25
16120001,161200,1,1,1,1,1,1,1,37,5,1,8,1,1,2,1,4,6,1,6,6,6,6,4,4,4,4,4,4,4,5,4,3,3,3,3,4,4,3,3,5,5,4,4,3,3,4,4,3,3.714285714,5,4,5,5,4,4,3,3,4,3,4,4,3,3,5,5,4,4,3,3,3,2,3,3,3,3.68,2,2,1,2,1,3,3,2,1,1,31
16130001,161300,1,1,1,1,1,2,1,52,4,2,11,1,1,1,1,5,5,1,7,7,7,7,3,3,3,3,3,3,4,3,3,4,3,3,2,4,4,3,3,5,5,4,5,3,3,3,3,4,3.523809524,5,4,5,5,4,3,3,4,4,3,5,5,4,3,5,5,5,4,3,3,4,2,3,4,3,3.92,3,3,1,3,1,3,3,3,1,1,33
16130002,161300,2,1,1,1,1,2,2,49,4,2,1,2, ,1,1,6,4,1,7,7,7,7,3,3,3,3,3,3,3,3,4,4,5,3,3,4,4,3,3,5,5,4,5,3,2,2,2,3,3.476190476,5,4,5,5,4,3,3,4,3,2,4,4,3,3,5,5,4,4,3,2,2,2,3,2,2,3.44,2,2,1,2,1,2,2,3,1,1,28
16140001,161400,1,1,1,1,1,3,1,50,5,2,12,1,1,2,1,6,4,1,6,6,6,6,4,4,4,4,4,4,4,3,3,4,3,3,3,4,4,3,3,5,4,5,5,4,3,2,2,3,3.523809524,5,4,5,5,4,4,3,3,5,4,5,4,3,3,5,5,4,4,3,3,4,2,3,3,4,3.88,2,3,1,2,1,3,3,2,1,1,32
16140002,161400,2,1,1,1,1,3,2,46,4,2,1,2, ,2,1,6,4,1,7,7,7,7,3,3,3,3,3,3,3,2,2,3,3,2,2,4,4,3,3,5,5,4,4,2,2,2,2,2,2.952380952,5,4,5,5,4,3,3,2,3,2,4,4,3,3,5,4,5,5,3,3,3,2,2,2,2,3.44,2,2,1,2,1,2,3,2,1,1,30
16150001,161500,1,1,1,1,1,3,1,48,4,2,10,1,1,1,1,5,5,1,6,6,6,6,4,4,4,4,4,4,4,3,3,3,4,4,3,3,3,3,3,5,4,5,4,3,3,4,4,4,3.619047619,5,4,5,4,4,5,4,4,5,3,5,5,4,5,5,5,4,5,4,4,3,3,4,4,4,4.28,2,2,1,3,1,2,3,3,1,1,30
16150002,161500,2,1,1,1,1,3,2,46,4,2,1,2, ,1,1,6,4,1,7,7,7,7,3,3,3,3,3,3,3,2,2,2,3,2,2,4,4,3,3,5,5,4,4,3,2,2,2,2,2.952380952,5,4,5,5,4,3,2,2,3,2,4,4,3,3,5,5,4,4,3,2,2,2,3,2,2,3.32,3,3,1,2,1,3,3,2,1,1,33
16150003,161500,3,1,1,1,1,3,2,14,3,1,1,2, ,1,1,4,6,1,5,5,5,5,5,5,5,5,5,3,3,2,3,3,4,4,2,2,3,3,3,5,4,4,4,3,3,2,2,3,3.095238095,5,4,5,5,4,4,3,3,4,3,2,3,3,3,5,5,4,4,3,3,3,2,3,3,3,3.56,3,2,1,3,1,3,2,3,1,1,31
16180001,161800,1,1,1,1,1,3,1,40,5,2,9,1,1,1,1,5,5,1,6,6,6,6,4,4,4,4,4,4,4,5,4,4,4,3,3,4,4,3,3,5,5,4,5,4,3,3,3,3,3.80952381,5,5,4,5,5,4,4,3,4,3,4,4,3,3,5,4,5,4,4,3,4,2,4,3,3,3.88,2,2,1,3,1,3,3,2,1,1,32
16180002,161800,2,1,1,1,1,3,2,40,4,2,1,2, ,1,1,5,5,1,6,6,6,6,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,3,3,5,4,5,4,4,3,3,3,3,3.571428571,5,4,5,4,4,5,4,3,4,3,5,5,4,4,5,5,4,4,5,3,3,2,3,3,3,3.96,3,3,1,3,1,3,3,3,1,1,33
16180003,161800,3,1,1,1,1,3,2,10,2,1,1,2, ,1,1,5,5,1,7,7,7,7,3,3,3,3,3,3,3,2,2,2,3,2,2,2,1,1,2,3,3,3,3,2,1,1,2,2,2.142857143,5,4,5,4,4,5,3,2,3,2,1,1,1,1,5,4,4,3,3,2,2,1,1,1,1,2.72, , , , , , , , , , ,#VALUE!
16190001,161900,1,1,1,1,1,1,1,47,4,1,8,1,1,2,1,5,5,1,7,7,7,7,3,3,3,3,3,4,3,4,5,4,4,3,3,5,5,4,4,5,5,4,4,3,3,2,2,3,3.761904762,5,4,5,5,4,3,3,4,5,3,5,3,4,4,5,4,5,5,3,2,2,2,3,4,3,3.8,2,2,1,2,1,3,3,2,1,1,31
16200001,162000,1,1,1,1,1,3,1,50,4,2,10,1,1,2,1,5,5,1,6,6,6,6,4,4,4,4,4,4,4,5,4,5,5,4,5,4,4,5,4,4,5,4,3,4,5,4,4,5,4.333333333,5,5,4,5,5,5,4,5,4,5,4,5,5,4,5,5,4,4,4,3,3,4,5,4,4,4.4,3,2,1,2,2,3,2,3,1,3,27
16200002,162000,2,1,1,1,1,3,2,47,4,2,4,1,1,1,1,1,9,1,5,7,7,6,5,3,3,4,3.75,4,4,3,3,4,4,3,3,5,5,4,4,5,5,4,4,3,3,4,2,3,3.761904762,4,5,5,4,4,3,4,5,3,3,4,5,4,4,5,5,4,4,3,4,5,5,4,3,4,4.12,3,3,1,3,1,2,2,3,1,2,30
16200003,162000,3,1,1,1,1,3,1,19,5,1,1,2, ,2,1,5,5,1,6,6,6,6,4,4,4,4,4,5,5,4,5,4,4,5,4,5,5,4,4,5,5,4,5,4,4,3,3,4,4.333333333,4,4,5,4,5,4,4,5,3,4,5,4,4,5,4,5,4,4,5,4,5,4,5,5,4,4.36,3,3,1,2,3,2,3,3,1,1,29
16210001,162100,1,1,1,8,1,2,1,80,3,2,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.64,2,2,1,2,2,2,2,2,1,1,28
16210002,162100,2,1,1,8,1,2,2,75,2,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4,2,2,1,2,2,2,2,2,1,1,28
16220001,162200,1,1,1,8,1,3,1,58,4,2,18,1,1,2,1,5,5,1,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,3,4,3.714285714,5,5,5,5,4,4,5,5,5,5,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4.48,3,3,1,2,2,2,3,2,2,2,29
16220002,162200,2,1,1,8,1,3,2,55,4,2,1,2, ,2,1,5,5,1,6,6,5,5,4,4,5,5,4.5,3,3,4,4,4,4,4,4,2,2,2,2,3,3,3,3,3,3,3,3,3,3.095238095,4,4,4,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3.72,3,3,2,2,2,3,3,3,2,2,28
16240001,162400,1,1,1,8,1,3,1,39,4,2,9,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,3,3,3,3.571428571,5,5,5,5,4,4,4,5,5,5,4,4,4,3,3,3,3,3,4,4,4,4,4,4,3,4.04,3,3,1,3,3,3,3,3,1,2,30
16240002,162400,2,1,1,8,1,3,2,45,4,2,1,2, ,2,1,6,4,1,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3.666666667,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3.84,3,3,2,3,2,3,3,3,2,2,29
16250001,162500,1,1,1,8,1,3,1,61,4,2,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,3,4,4,4,4,3.761904762,4,4,4,4,4,5,5,5,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4.32,2,2,2,2,2,3,3,3,3,2,25
16250002,162500,2,1,1,8,1,3,2,59,4,2,1,2, ,2,1,4,6,1,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.666666667,5,5,5,5,4,4,4,4,5,5,4,4,4,4,2,2,2,2,3,3,3,3,3,3,2,3.6,2,2,2,2,2,3,3,3,3,2,25
16250003,162500,3,1,1,8,1,3,2,29,5,1,5,1,1,2,1,5,5,1,6,6,6,6,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,3,3,4,4,4,3,3,3,3,4,5,5,5,5,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4.16,3,3,3,3,3,2,2,2,3,3,24
16260001,162600,1,1,1,8,1,3,2,62,4,3,6,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1.666666667,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,3.04,3,3,2,3,2,3,3,3,2,2,29
16260002,162600,2,1,1,8,1,3,1,34,5,1,7,1,1,2,1,2,8,1,5,5,5,2,5,5,5,8,5.75,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4.047619048,5,5,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4.12,3,3,2,3,2,3,3,3,2,2,29
16280001,162800,1,1,1,8,1,3,1,53,4,2,7,1,1,2,1,1,9,1,4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3.80952381,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,3,3,3,4,4,4,4,4,3.68,2,3,3,2,2,2,2,2,1,1,27
16280002,162800,2,1,1,8,1,3,2,47,5,2,5,1,1,2,1,1,9,1,2,2,2,2,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,1,1,26
16280003,162800,3,1,1,8,1,3,1,20,5,1,1,2, ,2,1,1,9,1,2,2,2,2,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,3,2,2,2,2,2,2,26
16290001,162900,1,1,1,8,1,3,1,80,4,2,5,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,2,2,2,1,2,1,1,3,2,2,1,1,2,2,1,1,2,2,1,1,1,1.571428571,3,3,3,2,2,2,3,2,3,1,3,2,1,1,3,3,2,2,2,2,1,1,1,1,1,2,3,3,2,2,2,3,2,2,1,1,30
16290002,162900,2,1,1,8,1,3,2,78,4,2,1,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,2,2,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1.428571429,3,3,3,2,2,2,1,1,2,2,3,2,1,1,2,2,1,1,3,2,2,1,1,2,1,1.84,3,2,2,3,2,3,1,1,2,1,29
16300001,163000,1,1,1,8,1,2,2,61,5,3,1,2, ,2,1,1,9,1,4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.2,2,3,3,2,2,2,2,2,1,1,27
16310001,163100,1,1,1,8,1,3,1,53,5,2,9,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,3,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4,3,3,2,2,2,3.380952381,4,4,4,4,4,4,4,4,3,4,4,4,3,2,4,4,3,3,2,3,2,1,1,1,1,3.08,3,2,1,3,2,2,3,2,2,1,30
16310002,163100,2,1,1,8,1,3,2,50,5,2,5,1,1,1,2, ,0,1,4,4,4,4,6,6,6,6,6,4,4,3,4,4,4,3,2,3,3,3,2,4,4,4,4,3,2,2,2,2,3.142857143,4,4,4,4,4,4,4,4,4,3,4,3,3,2,4,4,4,3,2,2,2,2,1,1,1,3.08,2,2,3,3,2,1,1,2,2,2,23
16310003,163100,3,1,1,8,1,3,2,22,5,1,2,2, ,1,1,4,6,1,2,5,5,6,8,5,5,4,5.5,5,5,5,5,5,4,5,5,4,5,4,4,5,5,5,4,5,4,4,4,4,4.571428571,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,4,4,4,4,5,4,3,3,3,4.36,3,2,1,3,2,2,2,1,2,2,29
16310004,163100,4,1,1,8,1,3,1,20,5,1,1,2, ,1,1,3,7,1,2,2,2,6,8,8,8,4,7,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,4,4,3,3,3,4.380952381,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,4,4,4,3,4,4,4.56,3,2,1,3,2,3,3,2,1,3,30
16320001,163200,1,1,1,8,1,3,1,45,5,2,8,1,1,1,2, ,0,1,4,7,7,7,6,3,3,3,3.75,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3.571428571,5,5,5,5,5,4,4,4,5,5,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,4.04,3,3,2,3,2,2,3,2,3,2,28
16320002,163200,2,1,1,8,1,3,2,45,5,2,5,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,4,4,4,3,4,4,3,2,4,4,4,3,4,4,4,4,3,2,2,2,2,3.333333333,4,4,4,4,3,4,4,3,3,3,4,4,4,3,4,4,4,4,3,2,2,2,3,2,2,3.32,2,3,3,2,3,1,2,3,2,3,21
16320003,163200,3,1,1,8,1,3,1,18,4,1,1,2, ,1,2, ,0,1,1,1,6,4,9,9,4,6,7,5,5,5,4,4,4,4,5,5,5,4,4,5,5,5,4,4,5,4,4,4,4.476190476,5,5,5,5,5,4,4,5,5,4,5,5,4,4,5,5,4,4,4,5,4,4,4,4,4,4.48,2,1,2,3,3,2,2,3,3,2,22
16320004,163200,4,1,1,8,1,3,1,14,3,1,1,2, ,2,2, ,0,1,7,7,7,7,3,3,3,3,3,4,4,3,4,4,4,5,5,4,4,5,4,3,4,4,4,3,4,4,4,3,3.952380952,5,5,4,4,5,4,5,4,5,4,5,4,5,5,4,4,4,4,4,4,4,3,3,3,3,4.16,3,2,1,2,3,3,2,2,3,2,26
16340001,163400,1,1,1,8,1,3,1,50,3,2,6,1,1,1,1,4,6,1,4,4,4,4,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,4,1,4,4,4,1,1,36
16340002,163400,2,1,1,8,1,3,2,51,3,2,1,2, ,1,1,1,9,1,1,5,5,5,9,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,4.84,3,3,1,4,1,4,4,4,1,1,35
16340003,163400,3,1,1,8,1,3,2,24,5,1,1,2, ,1,1,1,9,1,1,4,6,4,9,6,4,6,6.25,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4.904761905,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,3,2,2,2,3,2,3,27
16350002,163500,2,1,1,8,1,3,2,45,4,3,6,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,5,5,4,5,5,5,5,5,5,5,4,2,5,5,5,5,4,5,5,5,4,4.666666667,5,5,5,5,5,5,5,4,5,5,5,5,4,3,5,5,5,5,5,4,5,3,2,5,5,4.6,3,3,2,3,2,3,3,2,1,1,32
16350003,163500,3,1,1,8,1,3,1,18,4,1,1,2, ,2,1,4,6,1,1,9,9,4,9,1,1,6,4.25,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4.904761905,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4.96,3,3,1,3,1,3,3,3,1,1,33
